N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
101        R2         3     16         1          25         1          0.000000703335  0.000001072139  1.52       152.44    %
102        R2         3     32         1          25         1          0.000001729280  0.000002787262  1.61       161.18    %
103        R2         3     64         1          25         1          0.000007081032  0.000008933246  1.26       126.16    %
104        R2         3     128        1          25         1          0.000027938931  0.000032915919  1.18       117.81    %
105        R2         3     256        1          25         1          0.000035456567  0.000153575093  4.33       433.14    %
106        R2         3     512        1          25         1          0.000156275928  0.000493390136  3.16       315.72    %
107        R2         3     1024       1          25         1          0.000710172928  0.002349806484  3.31       330.88    %
108        R2         3     2048       1          25         1          0.007820991799  0.019230667502  2.46       245.89    %
109        R2         3     4096       1          25         1          0.042243521661  0.089998662472  2.13       213.05    %
110        R2M        3     16         1          25         1          0.000000709295  0.000001072139  1.51       151.16    %
111        R2M        3     32         1          25         1          0.000001987815  0.000002787262  1.40       140.22    %
112        R2M        3     64         1          25         1          0.000007068366  0.000008933246  1.26       126.38    %
113        R2M        3     128        1          25         1          0.000022728742  0.000032915919  1.45       144.82    %
114        R2M        3     256        1          25         1          0.000033200533  0.000153575093  4.63       462.57    %
115        R2M        3     512        1          25         1          0.000154744834  0.000493390136  3.19       318.84    %
116        R2M        3     1024       1          25         1          0.000707016909  0.002349806484  3.32       332.36    %
117        R2M        3     2048       1          25         1          0.007797829807  0.019230667502  2.47       246.62    %
118        R2M        3     4096       1          25         1          0.042506370693  0.089998662472  2.12       211.73    %
119        R2FTV      3     16         1          25         1          0.000000756234  0.000001072139  1.42       141.77    %
120        R2FTV      3     32         1          25         1          0.000001990050  0.000002787262  1.40       140.06    %
121        R2FTV      3     64         1          25         1          0.000007016957  0.000008933246  1.27       127.31    %
122        R2FTV      3     128        1          25         1          0.000008687377  0.000032915919  3.79       378.89    %
123        R2FTV      3     256        1          25         1          0.000034543871  0.000153575093  4.45       444.58    %
124        R2FTV      3     512        1          25         1          0.000159108633  0.000493390136  3.10       310.10    %
125        R2FTV      3     1024       1          25         1          0.000700803823  0.002349806484  3.35       335.30    %
126        R2FTV      3     2048       1          25         1          0.007846946828  0.019230667502  2.45       245.07    %
127        R2FTV      3     4096       1          25         1          0.042355205864  0.089998662472  2.12       212.49    %
128        R2FUN      3     16         1          25         1          0.000000693649  0.000001072139  1.55       154.57    %
129        R2FUN      3     32         1          25         1          0.000001926720  0.000002787262  1.45       144.66    %
130        R2FUN      3     64         1          25         1          0.000006586313  0.000008933246  1.36       135.63    %
131        R2FUN      3     128        1          25         1          0.000025665760  0.000032915919  1.28       128.25    %
132        R2FUN      3     256        1          25         1          0.000029425322  0.000153575093  5.22       521.91    %
133        R2FUN      3     512        1          25         1          0.000157089526  0.000493390136  3.14       314.08    %
134        R2FUN      3     1024       1          25         1          0.000661628670  0.002349806484  3.55       355.15    %
135        R2FUN      3     2048       1          25         1          0.008729676716  0.019230667502  2.20       220.29    %
136        R2FUN      3     4096       1          25         1          0.048045851290  0.089998662472  1.87       187.32    %
137        R2PLA      3     16         1          25         1          0.000000783056  0.000001072139  1.37       136.92    %
138        R2PLA      3     32         1          25         1          0.000002536178  0.000002787262  1.10       109.90    %
139        R2PLA      3     64         1          25         1          0.000009057670  0.000008933246  0.99       98.63     %
140        R2PLA      3     128        1          25         1          0.000036948921  0.000032915919  0.89       89.08     %
141        R2PLA      3     256        1          25         1          0.000038429349  0.000153575093  4.00       399.63    %
142        R2PLA      3     512        1          25         1          0.000167045000  0.000493390136  2.95       295.36    %
143        R2PLA      3     1024       1          25         1          0.000734376139  0.002349806484  3.20       319.97    %
144        R2PLA      3     2048       1          25         1          0.007832351141  0.019230667502  2.46       245.53    %
145        R2PLA      3     4096       1          25         1          0.041618399322  0.089998662472  2.16       216.25    %
