N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
455        MON01      7     16         1          20         1          0.000011899999  0.000001550000  0.13       13.03     %
456        MON01      7     32         1          20         1          0.000045149995  0.000004950000  0.11       10.96     %
457        MON01      7     64         1          20         1          0.000179349998  0.000016850003  0.09       9.40      %
458        MON01      7     128        1          20         1          0.000734000001  0.000063150001  0.09       8.60      %
459        MON01      7     256        1          20         1          0.002912500175  0.000255400024  0.09       8.77      %
460        MON01      7     512        1          20         1          0.011995600536  0.001268749824  0.11       10.58     %
461        MON01      7     1024       1          20         1          0.047789044678  0.005956499837  0.12       12.46     %
462        MON01      7     2048       1          20         1          0.190483197570  0.035199902952  0.18       18.48     %
463        MON01      7     4096       1          20         1          0.760536432266  0.154294490814  0.20       20.29     %
464        MONO2      7     16         1          20         1          0.000030949999  0.000001550000  0.05       5.01      %
465        MONO2      7     32         1          20         1          0.000058050005  0.000004950000  0.09       8.53      %
466        MONO2      7     64         1          20         1          0.000159750023  0.000016850003  0.11       10.55     %
467        MONO2      7     128        1          20         1          0.000641899998  0.000063150001  0.10       9.84      %
468        MONO2      7     256        1          20         1          0.002561749890  0.000255400024  0.10       9.97      %
469        MONO2      7     512        1          20         1          0.010594950989  0.001268749824  0.12       11.98     %
470        MONO2      7     1024       1          20         1          0.042193949223  0.005956499837  0.14       14.12     %
471        MONO2      7     2048       1          20         1          0.167509108782  0.035199902952  0.21       21.01     %
472        MONO2      7     4096       1          20         1          0.670689523220  0.154294490814  0.23       23.01     %
473        MONO2M     7     16         1          20         1          0.000014799999  0.000001550000  0.10       10.47     %
474        MONO2M     7     32         1          20         1          0.000028099999  0.000004950000  0.18       17.62     %
475        MONO2M     7     64         1          20         1          0.000077599994  0.000016850003  0.22       21.71     %
476        MONO2M     7     128        1          20         1          0.000304499990  0.000063150001  0.21       20.74     %
477        MONO2M     7     256        1          20         1          0.001224299776  0.000255400024  0.21       20.86     %
478        MONO2M     7     512        1          20         1          0.005274499767  0.001268749824  0.24       24.05     %
479        MONO2M     7     1024       1          20         1          0.020769150928  0.005956499837  0.29       28.68     %
480        MONO2M     7     2048       1          20         1          0.083423003554  0.035199902952  0.42       42.19     %
481        MONO2M     7     4096       1          20         1          0.335318893194  0.154294490814  0.46       46.01     %
482        MONO2FUN   7     16         1          20         1          0.000004950001  0.000001550000  0.31       31.31     %
483        MONO2FUN   7     32         1          20         1          0.000007150000  0.000004950000  0.69       69.23     %
484        MONO2FUN   7     64         1          20         1          0.000023599998  0.000016850003  0.71       71.40     %
485        MONO2FUN   7     128        1          20         1          0.000092649992  0.000063150001  0.68       68.16     %
486        MONO2FUN   7     256        1          20         1          0.000369450019  0.000255400024  0.69       69.13     %
487        MONO2FUN   7     512        1          20         1          0.001799750142  0.001268749824  0.70       70.50     %
488        MONO2FUN   7     1024       1          20         1          0.006681949832  0.005956499837  0.89       89.14     %
489        MONO2FUN   7     2048       1          20         1          0.027627497911  0.035199902952  1.27       127.41    %
490        MONO2FUN   7     4096       1          20         1          0.109791003168  0.154294490814  1.41       140.53    %
491        MONO2PLA   7     16         1          20         1          0.000030100000  0.000001550000  0.05       5.15      %
492        MONO2PLA   7     32         1          20         1          0.000053650001  0.000004950000  0.09       9.23      %
493        MONO2PLA   7     64         1          20         1          0.000159900024  0.000016850003  0.11       10.54     %
494        MONO2PLA   7     128        1          20         1          0.000641499995  0.000063150001  0.10       9.84      %
495        MONO2PLA   7     256        1          20         1          0.002567300107  0.000255400024  0.10       9.95      %
496        MONO2PLA   7     512        1          20         1          0.010574500076  0.001268749824  0.12       12.00     %
497        MONO2PLA   7     1024       1          20         1          0.042160499841  0.005956499837  0.14       14.13     %
498        MONO2PLA   7     2048       1          20         1          0.167570546269  0.035199902952  0.21       21.01     %
499        MONO2PLA   7     4096       1          20         1          0.670367360115  0.154294490814  0.23       23.02     %
500        MONO2FTV   7     16         1          20         1          0.000030749998  0.000001550000  0.05       5.04      %
501        MONO2FTV   7     32         1          20         1          0.000065300010  0.000004950000  0.08       7.58      %
502        MONO2FTV   7     64         1          20         1          0.000171199950  0.000016850003  0.10       9.84      %
503        MONO2FTV   7     128        1          20         1          0.000641549996  0.000063150001  0.10       9.84      %
504        MONO2FTV   7     256        1          20         1          0.002557449974  0.000255400024  0.10       9.99      %
505        MONO2FTV   7     512        1          20         1          0.010561900213  0.001268749824  0.12       12.01     %
506        MONO2FTV   7     1024       1          20         1          0.042164850980  0.005956499837  0.14       14.13     %
507        MONO2FTV   7     2048       1          20         1          0.167519703507  0.035199902952  0.21       21.01     %
508        MONO2FTV   7     4096       1          20         1          0.668930709362  0.154294490814  0.23       23.07     %
509        MONO2FM    7     16         1          20         1          0.000036700003  0.000001550000  0.04       4.22      %
510        MONO2FM    7     32         1          20         1          0.000069499991  0.000004950000  0.07       7.12      %
511        MONO2FM    7     64         1          20         1          0.000186499994  0.000016850003  0.09       9.03      %
512        MONO2FM    7     128        1          20         1          0.000801550050  0.000063150001  0.08       7.88      %
513        MONO2FM    7     256        1          20         1          0.002946849680  0.000255400024  0.09       8.67      %
514        MONO2FM    7     512        1          20         1          0.012335949577  0.001268749824  0.10       10.28     %
515        MONO2FM    7     1024       1          20         1          0.052850849926  0.005956499837  0.11       11.27     %
516        MONO2FM    7     2048       1          20         1          0.207782939076  0.035199902952  0.17       16.94     %
517        MONO2FM    7     4096       1          20         1          0.840693950653  0.154294490814  0.18       18.35     %
518        MONO2FL    7     16         1          20         1          0.000029999996  0.000001550000  0.05       5.17      %
519        MONO2FL    7     32         1          20         1          0.000054900000  0.000004950000  0.09       9.02      %
520        MONO2FL    7     64         1          20         1          0.000263400056  0.000016850003  0.06       6.40      %
521        MONO2FL    7     128        1          20         1          0.000636250072  0.000063150001  0.10       9.93      %
522        MONO2FL    7     256        1          20         1          0.002557050204  0.000255400024  0.10       9.99      %
523        MONO2FL    7     512        1          20         1          0.010566100478  0.001268749824  0.12       12.01     %
