N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
2          SO0        1     16         1          20         1          0.000001650000  0.000001650000  1.00       100.00    %
3          SO0        1     32         1          20         1          0.000004550001  0.000004550001  1.00       100.00    %
4          SO0        1     64         1          20         1          0.000016350003  0.000016350003  1.00       100.00    %
5          SO0        1     128        1          20         1          0.000057049998  0.000057049998  1.00       100.00    %
6          SO0        1     256        1          20         1          0.000236349966  0.000236349966  1.00       100.00    %
7          SO0        1     512        1          20         1          0.001125800074  0.001125800074  1.00       100.00    %
8          SO0        1     1024       1          20         1          0.005516849458  0.005516849458  1.00       100.00    %
9          SO0        1     2048       1          20         1          0.032362900674  0.032362900674  1.00       100.00    %
10         SO0        1     4096       1          20         1          0.140823811293  0.140823811293  1.00       100.00    %
11         SO1        1     16         1          20         1          0.000000600000  0.000000600000  1.00       100.00    %
12         SO1        1     32         1          20         1          0.000001450000  0.000001450000  1.00       100.00    %
13         SO1        1     64         1          20         1          0.000004300001  0.000004300001  1.00       100.00    %
14         SO1        1     128        1          20         1          0.000015449998  0.000015449998  1.00       100.00    %
15         SO1        1     256        1          20         1          0.000058500009  0.000058500009  1.00       100.00    %
16         SO1        1     512        1          20         1          0.000760849915  0.000760849915  1.00       100.00    %
17         SO1        1     1024       1          20         1          0.003385850461  0.003385850461  1.00       100.00    %
18         SO1        1     2048       1          20         1          0.031005496159  0.031005496159  1.00       100.00    %
19         SO1        1     4096       1          20         1          0.134980559349  0.134980559349  1.00       100.00    %
20         SO2        1     16         1          20         1          0.000001600000  0.000001600000  1.00       100.00    %
21         SO2        1     32         1          20         1          0.000003100000  0.000003100000  1.00       100.00    %
22         SO2        1     64         1          20         1          0.000004150001  0.000004150001  1.00       100.00    %
23         SO2        1     128        1          20         1          0.000014200001  0.000014200001  1.00       100.00    %
24         SO2        1     256        1          20         1          0.000091149996  0.000091149996  1.00       100.00    %
25         SO2        1     512        1          20         1          0.000811699952  0.000811699952  1.00       100.00    %
26         SO2        1     1024       1          20         1          0.003266849788  0.003266849788  1.00       100.00    %
27         SO2        1     2048       1          20         1          0.031480498612  0.031480498612  1.00       100.00    %
28         SO2        1     4096       1          20         1          0.137436404824  0.137436404824  1.00       100.00    %
29         SO3        1     16         1          20         1          0.000001800000  0.000001800000  1.00       100.00    %
30         SO3        1     32         1          20         1          0.000001900000  0.000001900000  1.00       100.00    %
31         SO3        1     64         1          20         1          0.000003750001  0.000003750001  1.00       100.00    %
32         SO3        1     128        1          20         1          0.000014350000  0.000014350000  1.00       100.00    %
33         SO3        1     256        1          20         1          0.000051249994  0.000051249994  1.00       100.00    %
34         SO3        1     512        1          20         1          0.000750749954  0.000750749954  1.00       100.00    %
35         SO3        1     1024       1          20         1          0.003153800266  0.003153800266  1.00       100.00    %
36         SO3        1     2048       1          20         1          0.032067902386  0.032067902386  1.00       100.00    %
37         SO3        1     4096       1          20         1          0.137056499720  0.137056499720  1.00       100.00    %
632        SO0        1     16         2          20         1          0.000000950000  0.000000950000  1.00       100.00    %
633        SO0        1     32         2          20         1          0.000002900000  0.000002900000  1.00       100.00    %
634        SO0        1     64         2          20         1          0.000006750000  0.000006750000  1.00       100.00    %
635        SO0        1     128        2          20         1          0.000025399999  0.000025399999  1.00       100.00    %
636        SO0        1     256        2          20         1          0.000098150012  0.000098150012  1.00       100.00    %
637        SO0        1     512        2          20         1          0.000490049948  0.000490049948  1.00       100.00    %
638        SO0        1     1024       2          20         1          0.002521950286  0.002521950286  1.00       100.00    %
639        SO0        1     2048       2          20         1          0.012556448579  0.012556448579  1.00       100.00    %
640        SO0        1     4096       2          20         1          0.065318197012  0.065318197012  1.00       100.00    %
641        SO1        1     16         2          20         1          0.000000200000  0.000000200000  1.00       100.00    %
642        SO1        1     32         2          20         1          0.000000600000  0.000000600000  1.00       100.00    %
643        SO1        1     64         2          20         1          0.000001800000  0.000001800000  1.00       100.00    %
644        SO1        1     128        2          20         1          0.000006900000  0.000006900000  1.00       100.00    %
645        SO1        1     256        2          20         1          0.000025099998  0.000025099998  1.00       100.00    %
646        SO1        1     512        2          20         1          0.000133049994  0.000133049994  1.00       100.00    %
647        SO1        1     1024       2          20         1          0.000624749926  0.000624749926  1.00       100.00    %
648        SO1        1     2048       2          20         1          0.005647449754  0.005647449754  1.00       100.00    %
649        SO1        1     4096       2          20         1          0.041021551937  0.041021551937  1.00       100.00    %
650        SO2        1     16         2          20         1          0.000000550000  0.000000550000  1.00       100.00    %
651        SO2        1     32         2          20         1          0.000000750000  0.000000750000  1.00       100.00    %
652        SO2        1     64         2          20         1          0.000002250000  0.000002250000  1.00       100.00    %
653        SO2        1     128        2          20         1          0.000006600000  0.000006600000  1.00       100.00    %
654        SO2        1     256        2          20         1          0.000024549998  0.000024549998  1.00       100.00    %
655        SO2        1     512        2          20         1          0.000127400010  0.000127400010  1.00       100.00    %
656        SO2        1     1024       2          20         1          0.000617699989  0.000617699989  1.00       100.00    %
657        SO2        1     2048       2          20         1          0.005433950108  0.005433950108  1.00       100.00    %
658        SO2        1     4096       2          20         1          0.040840346366  0.040840346366  1.00       100.00    %
659        SO3        1     16         2          20         1          0.000000700000  0.000000700000  1.00       100.00    %
660        SO3        1     32         2          20         1          0.000001200000  0.000001200000  1.00       100.00    %
661        SO3        1     64         2          20         1          0.000003250000  0.000003250000  1.00       100.00    %
662        SO3        1     128        2          20         1          0.000011749999  0.000011749999  1.00       100.00    %
663        SO3        1     256        2          20         1          0.000042849999  0.000042849999  1.00       100.00    %
664        SO3        1     512        2          20         1          0.000175399968  0.000175399968  1.00       100.00    %
665        SO3        1     1024       2          20         1          0.000708800100  0.000708800100  1.00       100.00    %
666        SO3        1     2048       2          20         1          0.005683949683  0.005683949683  1.00       100.00    %
667        SO3        1     4096       2          20         1          0.040839247406  0.040839247406  1.00       100.00    %
1262       SO0        1     16         3          20         1          0.000002050000  0.000002050000  1.00       100.00    %
1263       SO0        1     32         3          20         1          0.000006400001  0.000006400001  1.00       100.00    %
1264       SO0        1     64         3          20         1          0.000022349997  0.000022349997  1.00       100.00    %
1265       SO0        1     128        3          20         1          0.000083550018  0.000083550018  1.00       100.00    %
1266       SO0        1     256        3          20         1          0.000333549979  0.000333549979  1.00       100.00    %
1267       SO0        1     512        3          20         1          0.001581400051  0.001581400051  1.00       100.00    %
1268       SO0        1     1024       3          20         1          0.007937199436  0.007937199436  1.00       100.00    %
1269       SO0        1     2048       3          20         1          0.043682597578  0.043682597578  1.00       100.00    %
1270       SO0        1     4096       3          20         1          0.204842954874  0.204842954874  1.00       100.00    %
1271       SO1        1     16         3          20         1          0.000000750000  0.000000750000  1.00       100.00    %
1272       SO1        1     32         3          20         1          0.000001950000  0.000001950000  1.00       100.00    %
1273       SO1        1     64         3          20         1          0.000006100001  0.000006100001  1.00       100.00    %
1274       SO1        1     128        3          20         1          0.000022050006  0.000022050006  1.00       100.00    %
1275       SO1        1     256        3          20         1          0.000081549995  0.000081549995  1.00       100.00    %
1276       SO1        1     512        3          20         1          0.000881449960  0.000881449960  1.00       100.00    %
1277       SO1        1     1024       3          20         1          0.003970700316  0.003970700316  1.00       100.00    %
1278       SO1        1     2048       3          20         1          0.037483949214  0.037483949214  1.00       100.00    %
1279       SO1        1     4096       3          20         1          0.175372257829  0.175372257829  1.00       100.00    %
1280       SO2        1     16         3          20         1          0.000002150000  0.000002150000  1.00       100.00    %
1281       SO2        1     32         3          20         1          0.000002750000  0.000002750000  1.00       100.00    %
1282       SO2        1     64         3          20         1          0.000005400001  0.000005400001  1.00       100.00    %
1283       SO2        1     128        3          20         1          0.000021500005  0.000021500005  1.00       100.00    %
1284       SO2        1     256        3          20         1          0.000085550004  0.000085550004  1.00       100.00    %
1285       SO2        1     512        3          20         1          0.000876849983  0.000876849983  1.00       100.00    %
1286       SO2        1     1024       3          20         1          0.003742000088  0.003742000088  1.00       100.00    %
1287       SO2        1     2048       3          20         1          0.037043046206  0.037043046206  1.00       100.00    %
1288       SO2        1     4096       3          20         1          0.177840650082  0.177840650082  1.00       100.00    %
1289       SO3        1     16         3          20         1          0.000002600000  0.000002600000  1.00       100.00    %
1290       SO3        1     32         3          20         1          0.000003450000  0.000003450000  1.00       100.00    %
1291       SO3        1     64         3          20         1          0.000015399999  0.000015399999  1.00       100.00    %
1292       SO3        1     128        3          20         1          0.000035050005  0.000035050005  1.00       100.00    %
1293       SO3        1     256        3          20         1          0.000105250023  0.000105250023  1.00       100.00    %
1294       SO3        1     512        3          20         1          0.000934149954  0.000934149954  1.00       100.00    %
1295       SO3        1     1024       3          20         1          0.003901999909  0.003901999909  1.00       100.00    %
1296       SO3        1     2048       3          20         1          0.038469649851  0.038469649851  1.00       100.00    %
1297       SO3        1     4096       3          20         1          0.179395437241  0.179395437241  1.00       100.00    %
