N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
1          SO0        1     16         1          25         1          0.000000917912  0.000000917912  1.00       100.00    %
2          SO0        1     32         1          25         1          0.000002764165  0.000002764165  1.00       100.00    %
3          SO0        1     64         1          25         1          0.000011796505  0.000011796505  1.00       100.00    %
4          SO0        1     128        1          25         1          0.000045389683  0.000045389683  1.00       100.00    %
5          SO0        1     256        1          25         1          0.000212807208  0.000212807208  1.00       100.00    %
6          SO0        1     512        1          25         1          0.000681367528  0.000681367528  1.00       100.00    %
7          SO0        1     1024       1          25         1          0.003383189440  0.003383189440  1.00       100.00    %
8          SO0        1     2048       1          25         1          0.024995928630  0.024995928630  1.00       100.00    %
9          SO0        1     4096       1          25         1          0.122764766216  0.122764766216  1.00       100.00    %
10         I2         2     16         1          25         1          0.000000213087  0.000000917912  4.31       430.77    %
11         I2         2     32         1          25         1          0.000000717491  0.000002764165  3.85       385.25    %
12         I2         2     64         1          25         1          0.000002931058  0.000011796505  4.02       402.47    %
13         I2         2     128        1          25         1          0.000012731552  0.000045389683  3.57       356.51    %
14         I2         2     256        1          25         1          0.000046234578  0.000212807208  4.60       460.28    %
15         I2         2     512        1          25         1          0.000210426006  0.000681367528  3.24       323.80    %
16         I2         2     1024       1          25         1          0.001055563218  0.003383189440  3.21       320.51    %
17         I2         2     2048       1          25         1          0.007802411914  0.024995928630  3.20       320.36    %
18         I2         2     4096       1          25         1          0.046583935618  0.122764766216  2.64       263.53    %
19         I2M        2     16         1          25         1          0.000000195205  0.000000917912  4.70       470.23    %
20         I2M        2     32         1          25         1          0.000000748038  0.000002764165  3.70       369.52    %
21         I2M        2     64         1          25         1          0.000002845377  0.000011796505  4.15       414.58    %
22         I2M        2     128        1          25         1          0.000012785196  0.000045389683  3.55       355.02    %
23         I2M        2     256        1          25         1          0.000047422945  0.000212807208  4.49       448.74    %
24         I2M        2     512        1          25         1          0.000208310041  0.000681367528  3.27       327.09    %
25         I2M        2     1024       1          25         1          0.001058915979  0.003383189440  3.19       319.50    %
26         I2M        2     2048       1          25         1          0.007672462612  0.024995928630  3.26       325.79    %
27         I2M        2     4096       1          25         1          0.045670252293  0.122764766216  2.69       268.81    %
28         I2FTV      2     16         1          25         1          0.000000229478  0.000000917912  4.00       400.00    %
29         I2FTV      2     32         1          25         1          0.000000777096  0.000002764165  3.56       355.70    %
30         I2FTV      2     64         1          25         1          0.000002910942  0.000011796505  4.05       405.25    %
31         I2FTV      2     128        1          25         1          0.000012820959  0.000045389683  3.54       354.03    %
32         I2FTV      2     256        1          25         1          0.000046592206  0.000212807208  4.57       456.74    %
33         I2FTV      2     512        1          25         1          0.000212072584  0.000681367528  3.21       321.29    %
34         I2FTV      2     1024       1          25         1          0.001057600952  0.003383189440  3.20       319.89    %
35         I2FTV      2     2048       1          25         1          0.008342067711  0.024995928630  3.00       299.64    %
36         I2FTV      2     4096       1          25         1          0.045784670860  0.122764766216  2.68       268.14    %
37         I2FUN      2     16         1          25         1          0.000000254065  0.000000917912  3.61       361.29    %
38         I2FUN      2     32         1          25         1          0.000000677258  0.000002764165  4.08       408.14    %
39         I2FUN      2     64         1          25         1          0.000002486259  0.000011796505  4.74       474.47    %
40         I2FUN      2     128        1          25         1          0.000012530387  0.000045389683  3.62       362.24    %
41         I2FUN      2     256        1          25         1          0.000042182208  0.000212807208  5.04       504.50    %
42         I2FUN      2     512        1          25         1          0.000193673375  0.000681367528  3.52       351.81    %
43         I2FUN      2     1024       1          25         1          0.000987818115  0.003383189440  3.42       342.49    %
44         I2FUN      2     2048       1          25         1          0.007787668612  0.024995928630  3.21       320.97    %
45         I2FUN      2     4096       1          25         1          0.045374576002  0.122764766216  2.71       270.56    %
46         I2PLA      2     16         1          25         1          0.000000263751  0.000000917912  3.48       348.02    %
47         I2PLA      2     32         1          25         1          0.000000792742  0.000002764165  3.49       348.68    %
48         I2PLA      2     64         1          25         1          0.000003018975  0.000011796505  3.91       390.75    %
49         I2PLA      2     128        1          25         1          0.000012678653  0.000045389683  3.58       358.00    %
50         I2PLA      2     256        1          25         1          0.000046353041  0.000212807208  4.59       459.10    %
51         I2PLA      2     512        1          25         1          0.000210075086  0.000681367528  3.24       324.34    %
52         I2PLA      2     1024       1          25         1          0.001058052527  0.003383189440  3.20       319.76    %
53         I2PLA      2     2048       1          25         1          0.008088571951  0.024995928630  3.09       309.03    %
54         I2PLA      2     4096       1          25         1          0.045475870371  0.122764766216  2.70       269.96    %
55         I2FTVFUN   2     16         1          25         1          0.000000214577  0.000000917912  4.28       427.78    %
56         I2FTVFUN   2     32         1          25         1          0.000000631809  0.000002764165  4.37       437.50    %
57         I2FTVFUN   2     64         1          25         1          0.000002470613  0.000011796505  4.77       477.47    %
58         I2FTVFUN   2     128        1          25         1          0.000012483448  0.000045389683  3.64       363.60    %
59         I2FTVFUN   2     256        1          25         1          0.000042639673  0.000212807208  4.99       499.08    %
60         I2FTVFUN   2     512        1          25         1          0.000194125620  0.000681367528  3.51       350.99    %
61         I2FTVFUN   2     1024       1          25         1          0.000987999141  0.003383189440  3.42       342.43    %
62         I2FTVFUN   2     2048       1          25         1          0.007477950305  0.024995928630  3.34       334.26    %
63         I2FTVFUN   2     4096       1          25         1          0.044968623668  0.122764766216  2.73       273.00    %
64         I2FM       2     16         1          25         1          0.000000219047  0.000000917912  4.19       419.05    %
65         I2FM       2     32         1          25         1          0.000000774115  0.000002764165  3.57       357.07    %
66         I2FM       2     64         1          25         1          0.000002906472  0.000011796505  4.06       405.87    %
67         I2FM       2     128        1          25         1          0.000012788922  0.000045389683  3.55       354.91    %
68         I2FM       2     256        1          25         1          0.000046385823  0.000212807208  4.59       458.78    %
69         I2FM       2     512        1          25         1          0.000210006532  0.000681367528  3.24       324.45    %
70         I2FM       2     1024       1          25         1          0.001056145178  0.003383189440  3.20       320.33    %
71         I2FM       2     2048       1          25         1          0.007999000140  0.024995928630  3.12       312.49    %
72         I2FM       2     4096       1          25         1          0.045847214758  0.122764766216  2.68       267.77    %
73         I2FL       2     16         1          25         1          0.000000215322  0.000000917912  4.26       426.30    %
74         I2FL       2     32         1          25         1          0.000000864267  0.000002764165  3.20       319.83    %
75         I2FL       2     64         1          25         1          0.000003159046  0.000011796505  3.73       373.42    %
76         I2FL       2     128        1          25         1          0.000014135241  0.000045389683  3.21       321.11    %
77         I2FL       2     256        1          25         1          0.000051852316  0.000212807208  4.10       410.41    %
78         I2FL       2     512        1          25         1          0.000229544938  0.000681367528  2.97       296.83    %
79         I2FL       2     1024       1          25         1          0.001151611679  0.003383189440  2.94       293.78    %
80         I2FL       2     2048       1          25         1          0.008449112996  0.024995928630  2.96       295.84    %
81         I2FL       2     4096       1          25         1          0.047076251358  0.122764766216  2.61       260.78    %
