N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
380        OMPGLBBB   7     16         1          25         1          0.000003042631  0.000000946969  0.31       31.12     %
381        OMPGLBBB   7     16         1          25         2          0.000006882101  0.000000946969  0.14       6.88      %
382        OMPGLBBB   7     16         1          25         4          0.000009737536  0.000000946969  0.10       2.43      %
383        OMPGLBBB   7     16         1          25         8          0.000015945174  0.000000946969  0.06       0.74      %
384        OMPGLBBB   7     16         1          25         16         0.000027868151  0.000000946969  0.03       0.21      %
385        OMPGLBBB   7     16         1          25         32         0.023505473509  0.000000946969  0.00       0.00      %
386        OMPGLBBB   7     16         1          25         64         0.038790494204  0.000000946969  0.00       0.00      %
387        OMPGLBBB   7     32         1          25         1          0.000004964322  0.000002933666  0.59       59.10     %
388        OMPGLBBB   7     32         1          25         2          0.000007108040  0.000002933666  0.41       20.64     %
389        OMPGLBBB   7     32         1          25         4          0.000009893813  0.000002933666  0.30       7.41      %
390        OMPGLBBB   7     32         1          25         8          0.000015972741  0.000002933666  0.18       2.30      %
391        OMPGLBBB   7     32         1          25         16         0.000027923099  0.000002933666  0.11       0.66      %
392        OMPGLBBB   7     32         1          25         32         0.036896146834  0.000002933666  0.00       0.00      %
393        OMPGLBBB   7     32         1          25         64         0.035987328738  0.000002933666  0.00       0.00      %
394        OMPGLBBB   7     64         1          25         1          0.000005978346  0.000010496192  1.76       175.57    %
395        OMPGLBBB   7     64         1          25         2          0.000009122305  0.000010496192  1.15       57.53     %
396        OMPGLBBB   7     64         1          25         4          0.000011319667  0.000010496192  0.93       23.18     %
397        OMPGLBBB   7     64         1          25         8          0.000017532706  0.000010496192  0.60       7.48      %
398        OMPGLBBB   7     64         1          25         16         0.000028891303  0.000010496192  0.36       2.27      %
399        OMPGLBBB   7     64         1          25         32         0.028739932925  0.000010496192  0.00       0.00      %
400        OMPGLBBB   7     64         1          25         64         0.034043811262  0.000010496192  0.00       0.00      %
401        OMPGLBBB   7     128        1          25         1          0.000020152516  0.000041707048  2.07       206.96    %
402        OMPGLBBB   7     128        1          25         2          0.000017354450  0.000041707048  2.40       120.16    %
403        OMPGLBBB   7     128        1          25         4          0.000016960874  0.000041707048  2.46       61.48     %
404        OMPGLBBB   7     128        1          25         8          0.000023318082  0.000041707048  1.79       22.36     %
405        OMPGLBBB   7     128        1          25         16         0.000035300480  0.000041707048  1.18       7.38      %
406        OMPGLBBB   7     128        1          25         32         0.024888822809  0.000041707048  0.00       0.01      %
