N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
254        OMPGLBWS   5     16         1          25         1          0.000003050454  0.000001003407  0.33       32.89     %
255        OMPGLBWS   5     16         1          25         2          0.000015209987  0.000001003407  0.07       3.30      %
256        OMPGLBWS   5     16         1          25         4          0.000019800476  0.000001003407  0.05       1.27      %
257        OMPGLBWS   5     16         1          25         8          0.000027013384  0.000001003407  0.04       0.46      %
258        OMPGLBWS   5     16         1          25         16         0.000040644780  0.000001003407  0.02       0.15      %
259        OMPGLBWS   5     16         1          25         32         0.000071378236  0.000001003407  0.01       0.04      %
260        OMPGLBWS   5     16         1          25         64         0.026011267677  0.000001003407  0.00       0.00      %
261        OMPGLBWS   5     32         1          25         1          0.000005193055  0.000002851524  0.55       54.91     %
262        OMPGLBWS   5     32         1          25         2          0.000016264059  0.000002851524  0.18       8.77      %
263        OMPGLBWS   5     32         1          25         4          0.000022254138  0.000002851524  0.13       3.20      %
264        OMPGLBWS   5     32         1          25         8          0.000026734360  0.000002851524  0.11       1.33      %
265        OMPGLBWS   5     32         1          25         16         0.000041810796  0.000002851524  0.07       0.43      %
266        OMPGLBWS   5     32         1          25         32         0.000072758274  0.000002851524  0.04       0.12      %
267        OMPGLBWS   5     32         1          25         64         0.017442788929  0.000002851524  0.00       0.00      %
268        OMPGLBWS   5     64         1          25         1          0.000006615929  0.000010621734  1.61       160.55    %
269        OMPGLBWS   5     64         1          25         2          0.000021346099  0.000010621734  0.50       24.88     %
270        OMPGLBWS   5     64         1          25         4          0.000027616508  0.000010621734  0.38       9.62      %
271        OMPGLBWS   5     64         1          25         8          0.000030498020  0.000010621734  0.35       4.35      %
272        OMPGLBWS   5     64         1          25         16         0.000042257085  0.000010621734  0.25       1.57      %
273        OMPGLBWS   5     64         1          25         32         0.000071762501  0.000010621734  0.15       0.46      %
274        OMPGLBWS   5     64         1          25         64         0.009289310314  0.000010621734  0.00       0.00      %
275        OMPGLBWS   5     128        1          25         1          0.000018874556  0.000044430606  2.35       235.40    %
276        OMPGLBWS   5     128        1          25         2          0.000037824921  0.000044430606  1.17       58.73     %
277        OMPGLBWS   5     128        1          25         4          0.000041481479  0.000044430606  1.07       26.78     %
278        OMPGLBWS   5     128        1          25         8          0.000041228348  0.000044430606  1.08       13.47     %
279        OMPGLBWS   5     128        1          25         16         0.000045758672  0.000044430606  0.97       6.07      %
280        OMPGLBWS   5     128        1          25         32         0.000073390824  0.000044430606  0.61       1.89      %
281        OMPGLBWS   5     128        1          25         64         0.026012325659  0.000044430606  0.00       0.00      %
282        OMPGLBWS   5     256        1          25         1          0.000076056087  0.000189574988  2.49       249.26    %
283        OMPGLBWS   5     256        1          25         2          0.000093217939  0.000189574988  2.03       101.68    %
284        OMPGLBWS   5     256        1          25         4          0.000090181085  0.000189574988  2.10       52.55     %
285        OMPGLBWS   5     256        1          25         8          0.000069888119  0.000189574988  2.71       33.91     %
286        OMPGLBWS   5     256        1          25         16         0.000070182607  0.000189574988  2.70       16.88     %
287        OMPGLBWS   5     256        1          25         32         0.000084219129  0.000189574988  2.25       7.03      %
288        OMPGLBWS   5     256        1          25         64         0.017473908141  0.000189574988  0.01       0.02      %
289        OMPGLBWS   5     512        1          25         1          0.000325561123  0.000704960315  2.17       216.54    %
290        OMPGLBWS   5     512        1          25         2          0.000307576178  0.000704960315  2.29       114.60    %
291        OMPGLBWS   5     512        1          25         4          0.000187386016  0.000704960315  3.76       94.05     %
292        OMPGLBWS   5     512        1          25         8          0.000129308930  0.000704960315  5.45       68.15     %
293        OMPGLBWS   5     512        1          25         16         0.000125858001  0.000704960315  5.60       35.01     %
294        OMPGLBWS   5     512        1          25         32         0.000151232438  0.000704960315  4.66       14.57     %
295        OMPGLBWS   5     512        1          25         64         0.032881647348  0.000704960315  0.02       0.03      %
296        OMPGLBWS   5     1024       1          25         1          0.002336139325  0.003232403891  1.38       138.37    %
297        OMPGLBWS   5     1024       1          25         2          0.002020292217  0.003232403891  1.60       80.00     %
298        OMPGLBWS   5     1024       1          25         4          0.001096460968  0.003232403891  2.95       73.70     %
