N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
101        R2         3     16         1          25         1          0.000000977516  0.000000783801  0.80       80.18     %
102        R2         3     32         1          25         1          0.000002956390  0.000002541393  0.86       85.96     %
103        R2         3     64         1          25         1          0.000010101498  0.000009128451  0.90       90.37     %
104        R2         3     128        1          25         1          0.000030522049  0.000039018691  1.28       127.84    %
105        R2         3     256        1          25         1          0.000048877300  0.000175587833  3.59       359.24    %
106        R2         3     512        1          25         1          0.000172343105  0.000525178039  3.05       304.73    %
107        R2         3     1024       1          25         1          0.000823508191  0.002419135766  2.94       293.76    %
108        R2         3     2048       1          25         1          0.008965012617  0.020182250068  2.25       225.12    %
109        R2         3     4096       1          25         1          0.049585666507  0.104620218277  2.11       210.99    %
110        R2M        3     16         1          25         1          0.000000781566  0.000000783801  1.00       100.29    %
111        R2M        3     32         1          25         1          0.000002375245  0.000002541393  1.07       106.99    %
112        R2M        3     64         1          25         1          0.000007285178  0.000009128451  1.25       125.30    %
113        R2M        3     128        1          25         1          0.000022454560  0.000039018691  1.74       173.77    %
114        R2M        3     256        1          25         1          0.000085107982  0.000175587833  2.06       206.31    %
115        R2M        3     512        1          25         1          0.000163292134  0.000525178039  3.22       321.62    %
116        R2M        3     1024       1          25         1          0.000788965088  0.002419135766  3.07       306.62    %
117        R2M        3     2048       1          25         1          0.009355198592  0.020182250068  2.16       215.73    %
118        R2M        3     4096       1          25         1          0.045700952411  0.104620218277  2.29       228.92    %
119        R2FTV      3     16         1          25         1          0.000001005083  0.000000783801  0.78       77.98     %
120        R2FTV      3     32         1          25         1          0.000002860278  0.000002541393  0.89       88.85     %
121        R2FTV      3     64         1          25         1          0.000008532405  0.000009128451  1.07       106.99    %
122        R2FTV      3     128        1          25         1          0.000034908950  0.000039018691  1.12       111.77    %
123        R2FTV      3     256        1          25         1          0.000045008212  0.000175587833  3.90       390.12    %
124        R2FTV      3     512        1          25         1          0.000172278291  0.000525178039  3.05       304.84    %
125        R2FTV      3     1024       1          25         1          0.000795745116  0.002419135766  3.04       304.01    %
126        R2FTV      3     2048       1          25         1          0.009287705645  0.020182250068  2.17       217.30    %
127        R2FTV      3     4096       1          25         1          0.054459791631  0.104620218277  1.92       192.11    %
128        R2FUN      3     16         1          25         1          0.000001101196  0.000000783801  0.71       71.18     %
129        R2FUN      3     32         1          25         1          0.000002397597  0.000002541393  1.06       106.00    %
130        R2FUN      3     64         1          25         1          0.000006940216  0.000009128451  1.32       131.53    %
131        R2FUN      3     128        1          25         1          0.000019947440  0.000039018691  1.96       195.61    %
132        R2FUN      3     256        1          25         1          0.000089760870  0.000175587833  1.96       195.62    %
133        R2FUN      3     512        1          25         1          0.000171781328  0.000525178039  3.06       305.72    %
134        R2FUN      3     1024       1          25         1          0.000791729253  0.002419135766  3.06       305.55    %
135        R2FUN      3     2048       1          25         1          0.009535260499  0.020182250068  2.12       211.66    %
136        R2FUN      3     4096       1          25         1          0.050021015108  0.104620218277  2.09       209.15    %
137        R2PLA      3     16         1          25         1          0.000000990927  0.000000783801  0.79       79.10     %
138        R2PLA      3     32         1          25         1          0.000002368540  0.000002541393  1.07       107.30    %
139        R2PLA      3     64         1          25         1          0.000007394701  0.000009128451  1.23       123.45    %
140        R2PLA      3     128        1          25         1          0.000021748991  0.000039018691  1.79       179.40    %
141        R2PLA      3     256        1          25         1          0.000071851166  0.000175587833  2.44       244.38    %
142        R2PLA      3     512        1          25         1          0.000163812190  0.000525178039  3.21       320.60    %
143        R2PLA      3     1024       1          25         1          0.000811928534  0.002419135766  2.98       297.95    %
144        R2PLA      3     2048       1          25         1          0.008461507969  0.020182250068  2.39       238.52    %
145        R2PLA      3     4096       1          25         1          0.046317178756  0.104620218277  2.26       225.88    %
146        R2FTVFUN   3     16         1          25         1          0.000001029670  0.000000783801  0.76       76.12     %
147        R2FTVFUN   3     32         1          25         1          0.000002326816  0.000002541393  1.09       109.22    %
148        R2FTVFUN   3     64         1          25         1          0.000007837266  0.000009128451  1.16       116.47    %
149        R2FTVFUN   3     128        1          25         1          0.000021501630  0.000039018691  1.81       181.47    %
150        R2FTVFUN   3     256        1          25         1          0.000073964147  0.000175587833  2.37       237.40    %
151        R2FTVFUN   3     512        1          25         1          0.000171263513  0.000525178039  3.07       306.65    %
152        R2FTVFUN   3     1024       1          25         1          0.000735428941  0.002419135766  3.29       328.94    %
153        R2FTVFUN   3     2048       1          25         1          0.011868423782  0.020182250068  1.70       170.05    %
154        R2FTVFUN   3     4096       1          25         1          0.074354223907  0.104620218277  1.41       140.71    %
155        R2FM       3     16         1          25         1          0.000001028180  0.000000783801  0.76       76.23     %
156        R2FM       3     32         1          25         1          0.000002342462  0.000002541393  1.08       108.49    %
157        R2FM       3     64         1          25         1          0.000007503480  0.000009128451  1.22       121.66    %
158        R2FM       3     128        1          25         1          0.000031933934  0.000039018691  1.22       122.19    %
159        R2FM       3     256        1          25         1          0.000072051582  0.000175587833  2.44       243.70    %
160        R2FM       3     512        1          25         1          0.000171855092  0.000525178039  3.06       305.59    %
161        R2FM       3     1024       1          25         1          0.000803136849  0.002419135766  3.01       301.21    %
162        R2FM       3     2048       1          25         1          0.008881786838  0.020182250068  2.27       227.23    %
163        R2FM       3     4096       1          25         1          0.044407583773  0.104620218277  2.36       235.59    %
164        R2FL       3     16         1          25         1          0.000000823289  0.000000783801  0.95       95.20     %
165        R2FL       3     32         1          25         1          0.000002707541  0.000002541393  0.94       93.86     %
166        R2FL       3     64         1          25         1          0.000008826702  0.000009128451  1.03       103.42    %
167        R2FL       3     128        1          25         1          0.000018112361  0.000039018691  2.15       215.43    %
168        R2FL       3     256        1          25         1          0.000070541355  0.000175587833  2.49       248.91    %
169        R2FL       3     512        1          25         1          0.000172841552  0.000525178039  3.04       303.85    %
170        R2FL       3     1024       1          25         1          0.000794138759  0.002419135766  3.05       304.62    %
171        R2FL       3     2048       1          25         1          0.009357634000  0.020182250068  2.16       215.68    %
172        R2FL       3     4096       1          25         1          0.045464161783  0.104620218277  2.30       230.12    %
173        R2FA       3     16         1          25         1          0.000000949204  0.000000783801  0.83       82.57     %
174        R2FA       3     32         1          25         1          0.000002730638  0.000002541393  0.93       93.07     %
175        R2FA       3     64         1          25         1          0.000005772710  0.000009128451  1.58       158.13    %
176        R2FA       3     128        1          25         1          0.000027926266  0.000039018691  1.40       139.72    %
177        R2FA       3     256        1          25         1          0.000066532943  0.000175587833  2.64       263.91    %
178        R2FA       3     512        1          25         1          0.000171986962  0.000525178039  3.05       305.36    %
179        R2FA       3     1024       1          25         1          0.000787907862  0.002419135766  3.07       307.03    %
180        R2FA       3     2048       1          25         1          0.008512558416  0.020182250068  2.37       237.09    %
181        R2FA       3     4096       1          25         1          0.062789998949  0.104620218277  1.67       166.62    %
182        R2DEF      3     16         1          25         1          0.000001281500  0.000000783801  0.61       61.16     %
183        R2DEF      3     32         1          25         1          0.000003542751  0.000002541393  0.72       71.74     %
184        R2DEF      3     64         1          25         1          0.000010494888  0.000009128451  0.87       86.98     %
185        R2DEF      3     128        1          25         1          0.000025940686  0.000039018691  1.50       150.42    %
186        R2DEF      3     256        1          25         1          0.000092855094  0.000175587833  1.89       189.10    %
187        R2DEF      3     512        1          25         1          0.000223458555  0.000525178039  2.35       235.02    %
188        R2DEF      3     1024       1          25         1          0.000907834619  0.002419135766  2.66       266.47    %
189        R2DEF      3     2048       1          25         1          0.014184117317  0.020182250068  1.42       142.29    %
190        R2DEF      3     4096       1          25         1          0.073268391192  0.104620218277  1.43       142.79    %
452        R2         3     16         2          25         1          0.000000595301  0.000001107156  1.86       185.98    %
453        R2         3     32         2          25         1          0.000001922250  0.000002228469  1.16       115.93    %
454        R2         3     64         2          25         1          0.000003270805  0.000005684793  1.74       173.80    %
455        R2         3     128        2          25         1          0.000009289384  0.000018753111  2.02       201.88    %
456        R2         3     256        2          25         1          0.000031729789  0.000068500638  2.16       215.89    %
457        R2         3     512        2          25         1          0.000125410414  0.000427792955  3.41       341.11    %
458        R2         3     1024       2          25         1          0.000713051122  0.002117179334  2.97       296.92    %
459        R2         3     2048       2          25         1          0.003274076385  0.009929807857  3.03       303.29    %
460        R2         3     4096       2          25         1          0.014161026105  0.048859335482  3.45       345.03    %
461        R2M        3     16         2          25         1          0.000000617653  0.000001107156  1.79       179.25    %
462        R2M        3     32         2          25         1          0.000001900643  0.000002228469  1.17       117.25    %
463        R2M        3     64         2          25         1          0.000003369153  0.000005684793  1.69       168.73    %
464        R2M        3     128        2          25         1          0.000009505451  0.000018753111  1.97       197.29    %
465        R2M        3     256        2          25         1          0.000032369793  0.000068500638  2.12       211.62    %
466        R2M        3     512        2          25         1          0.000128442800  0.000427792955  3.33       333.06    %
467        R2M        3     1024       2          25         1          0.000691742462  0.002117179334  3.06       306.06    %
468        R2M        3     2048       2          25         1          0.003292938229  0.009929807857  3.02       301.55    %
469        R2M        3     4096       2          25         1          0.013985255733  0.048859335482  3.49       349.36    %
470        R2FTV      3     16         2          25         1          0.000000593811  0.000001107156  1.86       186.45    %
471        R2FTV      3     32         2          25         1          0.000001904368  0.000002228469  1.17       117.02    %
472        R2FTV      3     64         2          25         1          0.000003266334  0.000005684793  1.74       174.04    %
473        R2FTV      3     128        2          25         1          0.000009477883  0.000018753111  1.98       197.86    %
474        R2FTV      3     256        2          25         1          0.000031767784  0.000068500638  2.16       215.63    %
475        R2FTV      3     512        2          25         1          0.000126099592  0.000427792955  3.39       339.25    %
476        R2FTV      3     1024       2          25         1          0.000708962965  0.002117179334  2.99       298.63    %
477        R2FTV      3     2048       2          25         1          0.003290723311  0.009929807857  3.02       301.75    %
478        R2FTV      3     4096       2          25         1          0.014175221324  0.048859335482  3.45       344.68    %
479        R2FUN      3     16         2          25         1          0.000000725687  0.000001107156  1.53       152.57    %
480        R2FUN      3     32         2          25         1          0.000001936406  0.000002228469  1.15       115.08    %
481        R2FUN      3     64         2          25         1          0.000003062189  0.000005684793  1.86       185.64    %
482        R2FUN      3     128        2          25         1          0.000008308887  0.000018753111  2.26       225.70    %
483        R2FUN      3     256        2          25         1          0.000027377904  0.000068500638  2.50       250.20    %
484        R2FUN      3     512        2          25         1          0.000115917624  0.000427792955  3.69       369.05    %
485        R2FUN      3     1024       2          25         1          0.000677883625  0.002117179334  3.12       312.32    %
486        R2FUN      3     2048       2          25         1          0.003695200430  0.009929807857  2.69       268.72    %
487        R2FUN      3     4096       2          25         1          0.018651476130  0.048859335482  2.62       261.96    %
488        R2PLA      3     16         2          25         1          0.000000707805  0.000001107156  1.56       156.42    %
489        R2PLA      3     32         2          25         1          0.000002112985  0.000002228469  1.05       105.47    %
490        R2PLA      3     64         2          25         1          0.000003448874  0.000005684793  1.65       164.83    %
491        R2PLA      3     128        2          25         1          0.000009422749  0.000018753111  1.99       199.02    %
492        R2PLA      3     256        2          25         1          0.000031959265  0.000068500638  2.14       214.34    %
493        R2PLA      3     512        2          25         1          0.000125647333  0.000427792955  3.40       340.47    %
494        R2PLA      3     1024       2          25         1          0.000693187874  0.002117179334  3.05       305.43    %
495        R2PLA      3     2048       2          25         1          0.003273562994  0.009929807857  3.03       303.33    %
496        R2PLA      3     4096       2          25         1          0.014169076458  0.048859335482  3.45       344.83    %
497        R2FTVFUN   3     16         2          25         1          0.000000718981  0.000001107156  1.54       153.99    %
498        R2FTVFUN   3     32         2          25         1          0.000001949072  0.000002228469  1.14       114.33    %
499        R2FTVFUN   3     64         2          25         1          0.000003040582  0.000005684793  1.87       186.96    %
500        R2FTVFUN   3     128        2          25         1          0.000008290261  0.000018753111  2.26       226.21    %
501        R2FTVFUN   3     256        2          25         1          0.000027446449  0.000068500638  2.50       249.58    %
502        R2FTVFUN   3     512        2          25         1          0.000116942821  0.000427792955  3.66       365.81    %
503        R2FTVFUN   3     1024       2          25         1          0.000667179353  0.002117179334  3.17       317.33    %
504        R2FTVFUN   3     2048       2          25         1          0.003712933511  0.009929807857  2.67       267.44    %
505        R2FTVFUN   3     4096       2          25         1          0.018641628325  0.048859335482  2.62       262.10    %
506        R2FM       3     16         2          25         1          0.000000583380  0.000001107156  1.90       189.78    %
507        R2FM       3     32         2          25         1          0.000001797825  0.000002228469  1.24       123.95    %
508        R2FM       3     64         2          25         1          0.000002920628  0.000005684793  1.95       194.64    %
509        R2FM       3     128        2          25         1          0.000007664412  0.000018753111  2.45       244.68    %
510        R2FM       3     256        2          25         1          0.000025190413  0.000068500638  2.72       271.93    %
511        R2FM       3     512        2          25         1          0.000102116916  0.000427792955  4.19       418.92    %
512        R2FM       3     1024       2          25         1          0.000616607838  0.002117179334  3.43       343.36    %
513        R2FM       3     2048       2          25         1          0.003168518189  0.009929807857  3.13       313.39    %
514        R2FM       3     4096       2          25         1          0.014569967985  0.048859335482  3.35       335.34    %
515        R2FL       3     16         2          25         1          0.000000651926  0.000001107156  1.70       169.83    %
516        R2FL       3     32         2          25         1          0.000001974404  0.000002228469  1.13       112.87    %
517        R2FL       3     64         2          25         1          0.000003309548  0.000005684793  1.72       171.77    %
518        R2FL       3     128        2          25         1          0.000009387732  0.000018753111  2.00       199.76    %
519        R2FL       3     256        2          25         1          0.000031709671  0.000068500638  2.16       216.02    %
520        R2FL       3     512        2          25         1          0.000126063824  0.000427792955  3.39       339.35    %
521        R2FL       3     1024       2          25         1          0.000714743859  0.002117179334  2.96       296.22    %
522        R2FL       3     2048       2          25         1          0.003300718265  0.009929807857  3.01       300.84    %
523        R2FL       3     4096       2          25         1          0.014154118486  0.048859335482  3.45       345.20    %
524        R2FA       3     16         2          25         1          0.000000592321  0.000001107156  1.87       186.92    %
525        R2FA       3     32         2          25         1          0.000001896918  0.000002228469  1.17       117.48    %
526        R2FA       3     64         2          25         1          0.000003276765  0.000005684793  1.73       173.49    %
527        R2FA       3     128        2          25         1          0.000009422004  0.000018753111  1.99       199.04    %
528        R2FA       3     256        2          25         1          0.000031987576  0.000068500638  2.14       214.15    %
529        R2FA       3     512        2          25         1          0.000126559287  0.000427792955  3.38       338.02    %
530        R2FA       3     1024       2          25         1          0.000703851110  0.002117179334  3.01       300.80    %
531        R2FA       3     2048       2          25         1          0.003301494522  0.009929807857  3.01       300.77    %
532        R2FA       3     4096       2          25         1          0.014185234904  0.048859335482  3.44       344.44    %
533        R2DEF      3     16         2          25         1          0.000000748783  0.000001107156  1.48       147.86    %
534        R2DEF      3     32         2          25         1          0.000002186000  0.000002228469  1.02       101.94    %
535        R2DEF      3     64         2          25         1          0.000003376603  0.000005684793  1.68       168.36    %
