N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
254        OMPGLBWS   5     16         1          25         1          0.000004994869  0.000000521541  0.10       10.44     %
255        OMPGLBWS   5     16         1          25         2          0.000005406141  0.000000521541  0.10       4.82      %
256        OMPGLBWS   5     16         1          25         4          0.000008246303  0.000000521541  0.06       1.58      %
257        OMPGLBWS   5     16         1          25         8          0.000013688206  0.000000521541  0.04       0.48      %
258        OMPGLBWS   5     16         1          25         16         0.000021034479  0.000000521541  0.02       0.15      %
259        OMPGLBWS   5     16         1          25         32         0.000047232210  0.000000521541  0.01       0.03      %
260        OMPGLBWS   5     16         1          25         64         0.000114110109  0.000000521541  0.00       0.01      %
261        OMPGLBWS   5     32         1          25         1          0.000007562339  0.000001730025  0.23       22.88     %
262        OMPGLBWS   5     32         1          25         2          0.000005659461  0.000001730025  0.31       15.28     %
263        OMPGLBWS   5     32         1          25         4          0.000008884072  0.000001730025  0.19       4.87      %
264        OMPGLBWS   5     32         1          25         8          0.000014077127  0.000001730025  0.12       1.54      %
265        OMPGLBWS   5     32         1          25         16         0.000021348893  0.000001730025  0.08       0.51      %
266        OMPGLBWS   5     32         1          25         32         0.000047978760  0.000001730025  0.04       0.11      %
267        OMPGLBWS   5     32         1          25         64         0.000113232432  0.000001730025  0.02       0.02      %
268        OMPGLBWS   5     64         1          25         1          0.000017233193  0.000005583465  0.32       32.40     %
269        OMPGLBWS   5     64         1          25         2          0.000007200241  0.000005583465  0.78       38.77     %
270        OMPGLBWS   5     64         1          25         4          0.000009918213  0.000005583465  0.56       14.07     %
271        OMPGLBWS   5     64         1          25         8          0.000015230476  0.000005583465  0.37       4.58      %
272        OMPGLBWS   5     64         1          25         16         0.000023804605  0.000005583465  0.23       1.47      %
273        OMPGLBWS   5     64         1          25         32         0.000055518747  0.000005583465  0.10       0.31      %
274        OMPGLBWS   5     64         1          25         64         0.000114667419  0.000005583465  0.05       0.08      %
275        OMPGLBWS   5     128        1          25         1          0.000024059414  0.000028602779  1.19       118.88    %
276        OMPGLBWS   5     128        1          25         2          0.000012344122  0.000028602779  2.32       115.86    %
277        OMPGLBWS   5     128        1          25         4          0.000013217330  0.000028602779  2.16       54.10     %
278        OMPGLBWS   5     128        1          25         8          0.000017301738  0.000028602779  1.65       20.66     %
279        OMPGLBWS   5     128        1          25         16         0.000024141371  0.000028602779  1.18       7.41      %
280        OMPGLBWS   5     128        1          25         32         0.000049443544  0.000028602779  0.58       1.81      %
281        OMPGLBWS   5     128        1          25         64         0.000114995244  0.000028602779  0.25       0.39      %
282        OMPGLBWS   5     256        1          25         1          0.000041370095  0.000158025330  3.82       381.98    %
283        OMPGLBWS   5     256        1          25         2          0.000033679604  0.000158025330  4.69       234.60    %
284        OMPGLBWS   5     256        1          25         4          0.000025172532  0.000158025330  6.28       156.94    %
285        OMPGLBWS   5     256        1          25         8          0.000029225648  0.000158025330  5.41       67.59     %
286        OMPGLBWS   5     256        1          25         16         0.000033503769  0.000158025330  4.72       29.48     %
287        OMPGLBWS   5     256        1          25         32         0.000060652197  0.000158025330  2.61       8.14      %
288        OMPGLBWS   5     256        1          25         64         0.000121138990  0.000158025330  1.30       2.04      %
289        OMPGLBWS   5     512        1          25         1          0.000203414267  0.000298035156  1.47       146.52    %
290        OMPGLBWS   5     512        1          25         2          0.000117000935  0.000298035156  2.55       127.36    %
291        OMPGLBWS   5     512        1          25         4          0.000077088174  0.000298035156  3.87       96.65     %
292        OMPGLBWS   5     512        1          25         8          0.000071199240  0.000298035156  4.19       52.32     %
293        OMPGLBWS   5     512        1          25         16         0.000078129771  0.000298035156  3.81       23.84     %
294        OMPGLBWS   5     512        1          25         32         0.000111834706  0.000298035156  2.66       8.33      %
295        OMPGLBWS   5     512        1          25         64         0.000181040174  0.000298035156  1.65       2.57      %
296        OMPGLBWS   5     1024       1          25         1          0.000890733325  0.001366454409  1.53       153.41    %
297        OMPGLBWS   5     1024       1          25         2          0.000454086054  0.001366454409  3.01       150.46    %
298        OMPGLBWS   5     1024       1          25         4          0.000236819687  0.001366454409  5.77       144.25    %
299        OMPGLBWS   5     1024       1          25         8          0.000142189863  0.001366454409  9.61       120.13    %
300        OMPGLBWS   5     1024       1          25         16         0.000127503270  0.001366454409  10.72      66.98     %
301        OMPGLBWS   5     1024       1          25         32         0.000271134079  0.001366454409  5.04       15.75     %
302        OMPGLBWS   5     1024       1          25         64         0.000287409115  0.001366454409  4.75       7.43      %
303        OMPGLBWS   5     2048       1          25         1          0.017453331500  0.020654620603  1.18       118.34    %
304        OMPGLBWS   5     2048       1          25         2          0.008773575537  0.020654620603  2.35       117.71    %
305        OMPGLBWS   5     2048       1          25         4          0.004459877498  0.020654620603  4.63       115.78    %
306        OMPGLBWS   5     2048       1          25         8          0.002269659890  0.020654620603  9.10       113.75    %
