N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
317        OMPLOCBB   6     16         1          25         1          0.000039644539  0.000000521541  0.01       1.32      %
318        OMPLOCBB   6     16         1          25         2          0.000031721593  0.000000521541  0.02       0.82      %
319        OMPLOCBB   6     16         1          25         4          0.000017745793  0.000000521541  0.03       0.73      %
320        OMPLOCBB   6     16         1          25         8          0.000019729137  0.000000521541  0.03       0.33      %
321        OMPLOCBB   6     16         1          25         16         0.000028087199  0.000000521541  0.02       0.12      %
322        OMPLOCBB   6     16         1          25         32         0.000054074822  0.000000521541  0.01       0.03      %
323        OMPLOCBB   6     16         1          25         64         0.000123672187  0.000000521541  0.00       0.01      %
324        OMPLOCBB   6     32         1          25         1          0.000026549398  0.000001730025  0.07       6.52      %
325        OMPLOCBB   6     32         1          25         2          0.000050342082  0.000001730025  0.03       1.72      %
326        OMPLOCBB   6     32         1          25         4          0.000018669665  0.000001730025  0.09       2.32      %
327        OMPLOCBB   6     32         1          25         8          0.000019885600  0.000001730025  0.09       1.09      %
328        OMPLOCBB   6     32         1          25         16         0.000028401613  0.000001730025  0.06       0.38      %
329        OMPLOCBB   6     32         1          25         32         0.000053738058  0.000001730025  0.03       0.10      %
330        OMPLOCBB   6     32         1          25         64         0.000124104321  0.000001730025  0.01       0.02      %
331        OMPLOCBB   6     64         1          25         1          0.000021037460  0.000005583465  0.27       26.54     %
332        OMPLOCBB   6     64         1          25         2          0.000020772219  0.000005583465  0.27       13.44     %
333        OMPLOCBB   6     64         1          25         4          0.000020802021  0.000005583465  0.27       6.71      %
334        OMPLOCBB   6     64         1          25         8          0.000020973384  0.000005583465  0.27       3.33      %
335        OMPLOCBB   6     64         1          25         16         0.000029176474  0.000005583465  0.19       1.20      %
336        OMPLOCBB   6     64         1          25         32         0.000054228305  0.000005583465  0.10       0.32      %
337        OMPLOCBB   6     64         1          25         64         0.000123354796  0.000005583465  0.05       0.07      %
338        OMPLOCBB   6     128        1          25         1          0.000028067827  0.000028602779  1.02       101.91    %
339        OMPLOCBB   6     128        1          25         2          0.000027827919  0.000028602779  1.03       51.39     %
340        OMPLOCBB   6     128        1          25         4          0.000027772785  0.000028602779  1.03       25.75     %
341        OMPLOCBB   6     128        1          25         8          0.000026643276  0.000028602779  1.07       13.42     %
342        OMPLOCBB   6     128        1          25         16         0.000031246243  0.000028602779  0.92       5.72      %
343        OMPLOCBB   6     128        1          25         32         0.000057332218  0.000028602779  0.50       1.56      %
344        OMPLOCBB   6     128        1          25         64         0.000124798709  0.000028602779  0.23       0.36      %
345        OMPLOCBB   6     256        1          25         1          0.000059966744  0.000158025330  2.64       263.52    %
346        OMPLOCBB   6     256        1          25         2          0.000059972703  0.000158025330  2.63       131.75    %
347        OMPLOCBB   6     256        1          25         4          0.000059600174  0.000158025330  2.65       66.29     %
348        OMPLOCBB   6     256        1          25         8          0.000048996510  0.000158025330  3.23       40.32     %
349        OMPLOCBB   6     256        1          25         16         0.000039410592  0.000158025330  4.01       25.06     %
350        OMPLOCBB   6     256        1          25         32         0.000062611696  0.000158025330  2.52       7.89      %
351        OMPLOCBB   6     256        1          25         64         0.000128647691  0.000158025330  1.23       1.92      %
352        OMPLOCBB   6     512        1          25         1          0.000205029544  0.000298035156  1.45       145.36    %
353        OMPLOCBB   6     512        1          25         2          0.000204940137  0.000298035156  1.45       72.71     %
354        OMPLOCBB   6     512        1          25         4          0.000205014643  0.000298035156  1.45       36.34     %
355        OMPLOCBB   6     512        1          25         8          0.000130090120  0.000298035156  2.29       28.64     %
356        OMPLOCBB   6     512        1          25         16         0.000074884294  0.000298035156  3.98       24.87     %
357        OMPLOCBB   6     512        1          25         32         0.000111398098  0.000298035156  2.68       8.36      %
358        OMPLOCBB   6     512        1          25         64         0.000190417471  0.000298035156  1.57       2.45      %
359        OMPLOCBB   6     1024       1          25         1          0.000839544809  0.001366454409  1.63       162.76    %
360        OMPLOCBB   6     1024       1          25         2          0.000839467335  0.001366454409  1.63       81.39     %
361        OMPLOCBB   6     1024       1          25         4          0.000836646534  0.001366454409  1.63       40.83     %
362        OMPLOCBB   6     1024       1          25         8          0.000449828804  0.001366454409  3.04       37.97     %
363        OMPLOCBB   6     1024       1          25         16         0.000131596622  0.001366454409  10.38      64.90     %
364        OMPLOCBB   6     1024       1          25         32         0.000222831964  0.001366454409  6.13       19.16     %
365        OMPLOCBB   6     1024       1          25         64         0.000304114830  0.001366454409  4.49       7.02      %
366        OMPLOCBB   6     2048       1          25         1          0.008147927932  0.020654620603  2.53       253.50    %
367        OMPLOCBB   6     2048       1          25         2          0.008160874248  0.020654620603  2.53       126.55    %
368        OMPLOCBB   6     2048       1          25         4          0.008152564988  0.020654620603  2.53       63.34     %
369        OMPLOCBB   6     2048       1          25         8          0.004199956544  0.020654620603  4.92       61.47     %
370        OMPLOCBB   6     2048       1          25         16         0.000928290188  0.020654620603  22.25      139.06    %
371        OMPLOCBB   6     2048       1          25         32         0.000757858157  0.020654620603  27.25      85.17     %
372        OMPLOCBB   6     2048       1          25         64         0.001036336995  0.020654620603  19.93      31.14     %
373        OMPLOCBB   6     4096       1          25         1          0.042723160237  0.094484351575  2.21       221.15    %
374        OMPLOCBB   6     4096       1          25         2          0.042799644172  0.094484351575  2.21       110.38    %
375        OMPLOCBB   6     4096       1          25         4          0.042703010142  0.094484351575  2.21       55.31     %
376        OMPLOCBB   6     4096       1          25         8          0.022139145061  0.094484351575  4.27       53.35     %
377        OMPLOCBB   6     4096       1          25         16         0.005558213685  0.094484351575  17.00      106.24    %
