N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
101        R2         3     16         1          25         1          0.000001288950  0.000000805408  0.62       62.49     %
102        R2         3     32         1          25         1          0.000003457815  0.000002649427  0.77       76.62     %
103        R2         3     64         1          25         1          0.000010833889  0.000008956343  0.83       82.67     %
104        R2         3     128        1          25         1          0.000029924511  0.000038782506  1.30       129.60    %
105        R2         3     256        1          25         1          0.000090456757  0.000175166875  1.94       193.65    %
106        R2         3     512        1          25         1          0.000168301165  0.000524041068  3.11       311.37    %
107        R2         3     1024       1          25         1          0.000719189644  0.002413285431  3.36       335.56    %
108        R2         3     2048       1          25         1          0.008702809922  0.020232321694  2.32       232.48    %
109        R2         3     4096       1          25         1          0.044719286263  0.106971874833  2.39       239.21    %
110        R2M        3     16         1          25         1          0.000001331419  0.000000805408  0.60       60.49     %
111        R2M        3     32         1          25         1          0.000003436208  0.000002649427  0.77       77.10     %
112        R2M        3     64         1          25         1          0.000010640174  0.000008956343  0.84       84.17     %
113        R2M        3     128        1          25         1          0.000031239539  0.000038782506  1.24       124.15    %
114        R2M        3     256        1          25         1          0.000090251116  0.000175166875  1.94       194.09    %
115        R2M        3     512        1          25         1          0.000169385225  0.000524041068  3.09       309.38    %
116        R2M        3     1024       1          25         1          0.000718706113  0.002413285431  3.36       335.78    %
117        R2M        3     2048       1          25         1          0.008699771948  0.020232321694  2.33       232.56    %
118        R2M        3     4096       1          25         1          0.044564295560  0.106971874833  2.40       240.04    %
119        R2FTV      3     16         1          25         1          0.000001320243  0.000000805408  0.61       61.00     %
120        R2FTV      3     32         1          25         1          0.000003373623  0.000002649427  0.79       78.53     %
121        R2FTV      3     64         1          25         1          0.000010920316  0.000008956343  0.82       82.02     %
122        R2FTV      3     128        1          25         1          0.000033797325  0.000038782506  1.15       114.75    %
123        R2FTV      3     256        1          25         1          0.000088909270  0.000175166875  1.97       197.02    %
124        R2FTV      3     512        1          25         1          0.000168161845  0.000524041068  3.12       311.63    %
125        R2FTV      3     1024       1          25         1          0.000716271985  0.002413285431  3.37       336.92    %
126        R2FTV      3     2048       1          25         1          0.008731165901  0.020232321694  2.32       231.73    %
127        R2FTV      3     4096       1          25         1          0.044177472591  0.106971874833  2.42       242.14    %
128        R2FUN      3     16         1          25         1          0.000001654029  0.000000805408  0.49       48.69     %
129        R2FUN      3     32         1          25         1          0.000003422052  0.000002649427  0.77       77.42     %
130        R2FUN      3     64         1          25         1          0.000010544061  0.000008956343  0.85       84.94     %
131        R2FUN      3     128        1          25         1          0.000020489842  0.000038782506  1.89       189.28    %
132        R2FUN      3     256        1          25         1          0.000088127701  0.000175166875  1.99       198.76    %
133        R2FUN      3     512        1          25         1          0.000178352740  0.000524041068  2.94       293.82    %
134        R2FUN      3     1024       1          25         1          0.000713675458  0.002413285431  3.38       338.15    %
