N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
191        OMPLOCWS   4     16         1          25         1          0.000007509067  0.000000986829  0.13       13.14     %
192        OMPLOCWS   4     16         1          25         2          0.000020654126  0.000000986829  0.05       2.39      %
193        OMPLOCWS   4     16         1          25         4          0.000029056147  0.000000986829  0.03       0.85      %
194        OMPLOCWS   4     16         1          25         8          0.000034737586  0.000000986829  0.03       0.36      %
195        OMPLOCWS   4     16         1          25         16         0.000043683500  0.000000986829  0.02       0.14      %
196        OMPLOCWS   4     16         1          25         32         0.000071161616  0.000000986829  0.01       0.04      %
197        OMPLOCWS   4     16         1          25         64         0.017952160910  0.000000986829  0.00       0.00      %
198        OMPLOCWS   4     32         1          25         1          0.000009166450  0.000002663955  0.29       29.06     %
199        OMPLOCWS   4     32         1          25         2          0.000019013136  0.000002663955  0.14       7.01      %
200        OMPLOCWS   4     32         1          25         4          0.000028965622  0.000002663955  0.09       2.30      %
201        OMPLOCWS   4     32         1          25         8          0.000028414279  0.000002663955  0.09       1.17      %
202        OMPLOCWS   4     32         1          25         16         0.000036032125  0.000002663955  0.07       0.46      %
203        OMPLOCWS   4     32         1          25         32         0.000062998013  0.000002663955  0.04       0.13      %
204        OMPLOCWS   4     32         1          25         64         0.017578752711  0.000002663955  0.00       0.00      %
205        OMPLOCWS   4     64         1          25         1          0.000011461600  0.000009516999  0.83       83.03     %
206        OMPLOCWS   4     64         1          25         2          0.000022520870  0.000009516999  0.42       21.13     %
207        OMPLOCWS   4     64         1          25         4          0.000038768725  0.000009516999  0.25       6.14      %
208        OMPLOCWS   4     64         1          25         8          0.000034978613  0.000009516999  0.27       3.40      %
209        OMPLOCWS   4     64         1          25         16         0.000045647474  0.000009516999  0.21       1.30      %
210        OMPLOCWS   4     64         1          25         32         0.000073668736  0.000009516999  0.13       0.40      %
211        OMPLOCWS   4     64         1          25         64         0.011612612754  0.000009516999  0.00       0.00      %
212        OMPLOCWS   4     128        1          25         1          0.000066583234  0.000035916641  0.54       53.94     %
213        OMPLOCWS   4     128        1          25         2          0.000042748452  0.000035916641  0.84       42.01     %
214        OMPLOCWS   4     128        1          25         4          0.000049702452  0.000035916641  0.72       18.07     %
215        OMPLOCWS   4     128        1          25         8          0.000043329597  0.000035916641  0.83       10.36     %
216        OMPLOCWS   4     128        1          25         16         0.000046614929  0.000035916641  0.77       4.82      %
217        OMPLOCWS   4     128        1          25         32         0.000066246095  0.000035916641  0.54       1.69      %
218        OMPLOCWS   4     128        1          25         64         0.000738274306  0.000035916641  0.05       0.08      %
219        OMPLOCWS   4     256        1          25         1          0.000093945113  0.000154116744  1.64       164.05    %
220        OMPLOCWS   4     256        1          25         2          0.000090276451  0.000154116744  1.71       85.36     %
221        OMPLOCWS   4     256        1          25         4          0.000093621013  0.000154116744  1.65       41.15     %
222        OMPLOCWS   4     256        1          25         8          0.000074602292  0.000154116744  2.07       25.82     %
