N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
11         I2         2     16         1          25         1          0.000001179799  0.000001028180  0.87       87.15     %
12         I2         2     32         1          25         1          0.000003187731  0.000003168732  0.99       99.40     %
13         I2         2     64         1          25         1          0.000009110197  0.000011051819  1.21       121.31    %
14         I2         2     128        1          25         1          0.000028287619  0.000047362595  1.67       167.43    %
15         I2         2     256        1          25         1          0.000071950628  0.000216416272  3.01       300.78    %
16         I2         2     512        1          25         1          0.000202552605  0.000664515072  3.28       328.07    %
17         I2         2     1024       1          25         1          0.001091814018  0.003061809810  2.80       280.43    %
18         I2         2     2048       1          25         1          0.009417903610  0.025096192956  2.66       266.47    %
19         I2         2     4096       1          25         1          0.048625539988  0.120510242879  2.48       247.83    %
20         I2M        2     16         1          25         1          0.000001194701  0.000001028180  0.86       86.06     %
21         I2M        2     32         1          25         1          0.000003416836  0.000003168732  0.93       92.74     %
22         I2M        2     64         1          25         1          0.000010120869  0.000011051819  1.09       109.20    %
23         I2M        2     128        1          25         1          0.000019004568  0.000047362595  2.49       249.22    %
24         I2M        2     256        1          25         1          0.000073295829  0.000216416272  2.95       295.26    %
25         I2M        2     512        1          25         1          0.000201744580  0.000664515072  3.29       329.38    %
26         I2M        2     1024       1          25         1          0.001107838703  0.003061809810  2.76       276.38    %
27         I2M        2     2048       1          25         1          0.009395832196  0.025096192956  2.67       267.10    %
28         I2M        2     4096       1          25         1          0.048806738108  0.120510242879  2.47       246.91    %
29         I2FTV      2     16         1          25         1          0.000001473352  0.000001028180  0.70       69.79     %
30         I2FTV      2     32         1          25         1          0.000003362820  0.000003168732  0.94       94.23     %
31         I2FTV      2     64         1          25         1          0.000009777769  0.000011051819  1.13       113.03    %
32         I2FTV      2     128        1          25         1          0.000018960982  0.000047362595  2.50       249.79    %
33         I2FTV      2     256        1          25         1          0.000073882940  0.000216416272  2.93       292.92    %
34         I2FTV      2     512        1          25         1          0.000202514231  0.000664515072  3.28       328.13    %
35         I2FTV      2     1024       1          25         1          0.001102522714  0.003061809810  2.78       277.71    %
36         I2FTV      2     2048       1          25         1          0.009586605243  0.025096192956  2.62       261.78    %
37         I2FTV      2     4096       1          25         1          0.049261815846  0.120510242879  2.45       244.63    %
38         I2FUN      2     16         1          25         1          0.000001373142  0.000001028180  0.75       74.88     %
39         I2FUN      2     32         1          25         1          0.000003124773  0.000003168732  1.01       101.41    %
40         I2FUN      2     64         1          25         1          0.000009047985  0.000011051819  1.22       122.15    %
41         I2FUN      2     128        1          25         1          0.000023457407  0.000047362595  2.02       201.91    %
42         I2FUN      2     256        1          25         1          0.000068585199  0.000216416272  3.16       315.54    %
43         I2FUN      2     512        1          25         1          0.000186347213  0.000664515072  3.57       356.60    %
44         I2FUN      2     1024       1          25         1          0.001005886472  0.003061809810  3.04       304.39    %
45         I2FUN      2     2048       1          25         1          0.008916358463  0.025096192956  2.81       281.46    %
46         I2FUN      2     4096       1          25         1          0.047359701246  0.120510242879  2.54       254.46    %
47         I2PLA      2     16         1          25         1          0.000001260266  0.000001028180  0.82       81.58     %
48         I2PLA      2     32         1          25         1          0.000003539398  0.000003168732  0.90       89.53     %
49         I2PLA      2     64         1          25         1          0.000008675828  0.000011051819  1.27       127.39    %
50         I2PLA      2     128        1          25         1          0.000023223833  0.000047362595  2.04       203.94    %
51         I2PLA      2     256        1          25         1          0.000071841103  0.000216416272  3.01       301.24    %
52         I2PLA      2     512        1          25         1          0.000201982999  0.000664515072  3.29       329.00    %
53         I2PLA      2     1024       1          25         1          0.001070534461  0.003061809810  2.86       286.01    %
54         I2PLA      2     2048       1          25         1          0.009178160690  0.025096192956  2.73       273.43    %
55         I2PLA      2     4096       1          25         1          0.048462025821  0.120510242879  2.49       248.67    %
56         I2FTVFUN   2     16         1          25         1          0.000001345575  0.000001028180  0.76       76.41     %
57         I2FTVFUN   2     32         1          25         1          0.000002987310  0.000003168732  1.06       106.07    %
58         I2FTVFUN   2     64         1          25         1          0.000008716434  0.000011051819  1.27       126.79    %
59         I2FTVFUN   2     128        1          25         1          0.000027331709  0.000047362595  1.73       173.29    %
60         I2FTVFUN   2     256        1          25         1          0.000070092079  0.000216416272  3.09       308.76    %
61         I2FTVFUN   2     512        1          25         1          0.000187198821  0.000664515072  3.55       354.98    %
62         I2FTVFUN   2     1024       1          25         1          0.001003459096  0.003061809810  3.05       305.13    %
63         I2FTVFUN   2     2048       1          25         1          0.008983492851  0.025096192956  2.79       279.36    %
