N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
101        R2         3     16         1          25         1          0.000000241399  0.000000956282  3.96       396.14    %
102        R2         3     32         1          25         1          0.000000766478  0.000002892874  3.77       377.42    %
103        R2         3     64         1          25         1          0.000002911687  0.000010793470  3.71       370.69    %
104        R2         3     128        1          25         1          0.000012655556  0.000042410196  3.35       335.11    %
105        R2         3     256        1          25         1          0.000047105925  0.000177191760  3.76       376.16    %
106        R2         3     512        1          25         1          0.000221150185  0.000702549121  3.18       317.68    %
107        R2         3     1024       1          25         1          0.001088631572  0.003127206815  2.87       287.26    %
108        R2         3     2048       1          25         1          0.008511772379  0.026443142444  3.11       310.67    %
109        R2         3     4096       1          25         1          0.048623114824  0.125735938549  2.59       258.59    %
110        R2M        3     16         1          25         1          0.000000280514  0.000000956282  3.41       340.90    %
111        R2M        3     32         1          25         1          0.000000802986  0.000002892874  3.60       360.26    %
112        R2M        3     64         1          25         1          0.000002882257  0.000010793470  3.74       374.48    %
113        R2M        3     128        1          25         1          0.000012475439  0.000042410196  3.40       339.95    %
114        R2M        3     256        1          25         1          0.000046467037  0.000177191760  3.81       381.33    %
115        R2M        3     512        1          25         1          0.000217297114  0.000702549121  3.23       323.31    %
116        R2M        3     1024       1          25         1          0.001092313440  0.003127206815  2.86       286.29    %
117        R2M        3     2048       1          25         1          0.008578698151  0.026443142444  3.08       308.24    %
118        R2M        3     4096       1          25         1          0.048566170037  0.125735938549  2.59       258.90    %
119        R2FTV      3     16         1          25         1          0.000000267476  0.000000956282  3.58       357.52    %
120        R2FTV      3     32         1          25         1          0.000000877120  0.000002892874  3.30       329.82    %
121        R2FTV      3     64         1          25         1          0.000002951547  0.000010793470  3.66       365.69    %
122        R2FTV      3     128        1          25         1          0.000012425892  0.000042410196  3.41       341.31    %
123        R2FTV      3     256        1          25         1          0.000046799520  0.000177191760  3.79       378.62    %
124        R2FTV      3     512        1          25         1          0.000218938483  0.000702549121  3.21       320.89    %
125        R2FTV      3     1024       1          25         1          0.001092278399  0.003127206815  2.86       286.30    %
126        R2FTV      3     2048       1          25         1          0.008464316837  0.026443142444  3.12       312.41    %
127        R2FTV      3     4096       1          25         1          0.048316247761  0.125735938549  2.60       260.24    %
128        R2FUN      3     16         1          25         1          0.000000250712  0.000000956282  3.81       381.43    %
129        R2FUN      3     32         1          25         1          0.000000663288  0.000002892874  4.36       436.14    %
130        R2FUN      3     64         1          25         1          0.000002573058  0.000010793470  4.19       419.48    %
131        R2FUN      3     128        1          25         1          0.000012198090  0.000042410196  3.48       347.68    %
132        R2FUN      3     256        1          25         1          0.000043611228  0.000177191760  4.06       406.30    %
