N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
101        R2         3     16         1          25         1          0.000001203269  0.000000976771  0.81       81.18     %
102        R2         3     32         1          25         1          0.000003026426  0.000003053620  1.01       100.90    %
103        R2         3     64         1          25         1          0.000008723140  0.000010679290  1.22       122.42    %
104        R2         3     128        1          25         1          0.000015271083  0.000047537312  3.11       311.29    %
105        R2         3     256        1          25         1          0.000065609440  0.000221407786  3.37       337.46    %
106        R2         3     512        1          25         1          0.000185392424  0.000676047429  3.65       364.66    %
107        R2         3     1024       1          25         1          0.000732620806  0.003130791336  4.27       427.34    %
108        R2         3     2048       1          25         1          0.009311305359  0.025855134428  2.78       277.67    %
109        R2         3     4096       1          25         1          0.049646930769  0.121226964518  2.44       244.18    %
110        R2M        3     16         1          25         1          0.000001229718  0.000000976771  0.79       79.43     %
111        R2M        3     32         1          25         1          0.000002862513  0.000003053620  1.07       106.68    %
112        R2M        3     64         1          25         1          0.000008485839  0.000010679290  1.26       125.85    %
113        R2M        3     128        1          25         1          0.000014751777  0.000047537312  3.22       322.25    %
114        R2M        3     256        1          25         1          0.000063900277  0.000221407786  3.46       346.49    %
115        R2M        3     512        1          25         1          0.000183363259  0.000676047429  3.69       368.69    %
116        R2M        3     1024       1          25         1          0.000728435442  0.003130791336  4.30       429.80    %
117        R2M        3     2048       1          25         1          0.008899127319  0.025855134428  2.91       290.54    %
118        R2M        3     4096       1          25         1          0.047605512664  0.121226964518  2.55       254.65    %
119        R2FTV      3     16         1          25         1          0.000001152977  0.000000976771  0.85       84.72     %
120        R2FTV      3     32         1          25         1          0.000002438948  0.000003053620  1.25       125.20    %
121        R2FTV      3     64         1          25         1          0.000008472055  0.000010679290  1.26       126.05    %
122        R2FTV      3     128        1          25         1          0.000015006959  0.000047537312  3.17       316.77    %
123        R2FTV      3     256        1          25         1          0.000065506622  0.000221407786  3.38       337.99    %
124        R2FTV      3     512        1          25         1          0.000186022744  0.000676047429  3.63       363.42    %
125        R2FTV      3     1024       1          25         1          0.000730721653  0.003130791336  4.28       428.45    %
126        R2FTV      3     2048       1          25         1          0.009326990321  0.025855134428  2.77       277.21    %
127        R2FTV      3     4096       1          25         1          0.050105052814  0.121226964518  2.42       241.95    %
128        R2FUN      3     16         1          25         1          0.000001210347  0.000000976771  0.81       80.70     %
129        R2FUN      3     32         1          25         1          0.000002646074  0.000003053620  1.15       115.40    %
130        R2FUN      3     64         1          25         1          0.000007313490  0.000010679290  1.46       146.02    %
131        R2FUN      3     128        1          25         1          0.000014175102  0.000047537312  3.35       335.36    %
132        R2FUN      3     256        1          25         1          0.000062745437  0.000221407786  3.53       352.87    %
133        R2FUN      3     512        1          25         1          0.000174753368  0.000676047429  3.87       386.86    %
134        R2FUN      3     1024       1          25         1          0.000689614564  0.003130791336  4.54       453.99    %
135        R2FUN      3     2048       1          25         1          0.009140508994  0.025855134428  2.83       282.86    %
136        R2FUN      3     4096       1          25         1          0.047474908829  0.121226964518  2.55       255.35    %
137        R2PLA      3     16         1          25         1          0.000001105666  0.000000976771  0.88       88.34     %
138        R2PLA      3     32         1          25         1          0.000003007054  0.000003053620  1.02       101.55    %
139        R2PLA      3     64         1          25         1          0.000008685142  0.000010679290  1.23       122.96    %
140        R2PLA      3     128        1          25         1          0.000015527382  0.000047537312  3.06       306.15    %
141        R2PLA      3     256        1          25         1          0.000065686554  0.000221407786  3.37       337.07    %
