N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
380        OMPGLBBB   7     16         1          25         1          0.000006866455  0.000000976771  0.14       14.23     %
381        OMPGLBBB   7     16         1          25         2          0.000016161427  0.000000976771  0.06       3.02      %
382        OMPGLBBB   7     16         1          25         4          0.000024463236  0.000000976771  0.04       1.00      %
383        OMPGLBBB   7     16         1          25         8          0.000024923310  0.000000976771  0.04       0.49      %
384        OMPGLBBB   7     16         1          25         16         0.000035745651  0.000000976771  0.03       0.17      %
385        OMPGLBBB   7     16         1          25         32         0.000076885149  0.000000976771  0.01       0.04      %
386        OMPGLBBB   7     16         1          25         64         0.000958397985  0.000000976771  0.00       0.00      %
387        OMPGLBBB   7     32         1          25         1          0.000005084649  0.000003053620  0.60       60.06     %
388        OMPGLBBB   7     32         1          25         2          0.000016560778  0.000003053620  0.18       9.22      %
389        OMPGLBBB   7     32         1          25         4          0.000021145120  0.000003053620  0.14       3.61      %
390        OMPGLBBB   7     32         1          25         8          0.000026078895  0.000003053620  0.12       1.46      %
391        OMPGLBBB   7     32         1          25         16         0.000037403405  0.000003053620  0.08       0.51      %
392        OMPGLBBB   7     32         1          25         32         0.000079963729  0.000003053620  0.04       0.12      %
393        OMPGLBBB   7     32         1          25         64         0.000892498344  0.000003053620  0.00       0.01      %
394        OMPGLBBB   7     64         1          25         1          0.000014246628  0.000010679290  0.75       74.96     %
395        OMPGLBBB   7     64         1          25         2          0.000019530579  0.000010679290  0.55       27.34     %
396        OMPGLBBB   7     64         1          25         4          0.000022571906  0.000010679290  0.47       11.83     %
397        OMPGLBBB   7     64         1          25         8          0.000030355901  0.000010679290  0.35       4.40      %
398        OMPGLBBB   7     64         1          25         16         0.000040254742  0.000010679290  0.27       1.66      %
399        OMPGLBBB   7     64         1          25         32         0.000080997124  0.000010679290  0.13       0.41      %
400        OMPGLBBB   7     64         1          25         64         0.000857758150  0.000010679290  0.01       0.02      %
401        OMPGLBBB   7     128        1          25         1          0.000015186891  0.000047537312  3.13       313.02    %
402        OMPGLBBB   7     128        1          25         2          0.000029305369  0.000047537312  1.62       81.11     %
403        OMPGLBBB   7     128        1          25         4          0.000028445572  0.000047537312  1.67       41.78     %
404        OMPGLBBB   7     128        1          25         8          0.000036299601  0.000047537312  1.31       16.37     %
405        OMPGLBBB   7     128        1          25         16         0.000046329200  0.000047537312  1.03       6.41      %
406        OMPGLBBB   7     128        1          25         32         0.000085661560  0.000047537312  0.55       1.73      %
407        OMPGLBBB   7     128        1          25         64         0.000764142722  0.000047537312  0.06       0.10      %
408        OMPGLBBB   7     256        1          25         1          0.000049535185  0.000221407786  4.47       446.97    %
409        OMPGLBBB   7     256        1          25         2          0.000070324168  0.000221407786  3.15       157.42    %
410        OMPGLBBB   7     256        1          25         4          0.000049505010  0.000221407786  4.47       111.81    %
411        OMPGLBBB   7     256        1          25         8          0.000047195330  0.000221407786  4.69       58.64     %
412        OMPGLBBB   7     256        1          25         16         0.000051331893  0.000221407786  4.31       26.96     %
413        OMPGLBBB   7     256        1          25         32         0.000087819993  0.000221407786  2.52       7.88      %
414        OMPGLBBB   7     256        1          25         64         0.000801051036  0.000221407786  0.28       0.43      %
415        OMPGLBBB   7     512        1          25         1          0.000213364884  0.000676047429  3.17       316.85    %
416        OMPGLBBB   7     512        1          25         2          0.000413194299  0.000676047429  1.64       81.81     %
417        OMPGLBBB   7     512        1          25         4          0.000261965021  0.000676047429  2.58       64.52     %
418        OMPGLBBB   7     512        1          25         8          0.000161505491  0.000676047429  4.19       52.32     %
419        OMPGLBBB   7     512        1          25         16         0.000125025213  0.000676047429  5.41       33.80     %
420        OMPGLBBB   7     512        1          25         32         0.000147838518  0.000676047429  4.57       14.29     %
421        OMPGLBBB   7     512        1          25         64         0.000814595073  0.000676047429  0.83       1.30      %
422        OMPGLBBB   7     1024       1          25         1          0.000984418392  0.003130791336  3.18       318.03    %
423        OMPGLBBB   7     1024       1          25         2          0.001658995077  0.003130791336  1.89       94.36     %
424        OMPGLBBB   7     1024       1          25         4          0.000920653343  0.003130791336  3.40       85.02     %
425        OMPGLBBB   7     1024       1          25         8          0.000645913184  0.003130791336  4.85       60.59     %
426        OMPGLBBB   7     1024       1          25         16         0.000453977287  0.003130791336  6.90       43.10     %
427        OMPGLBBB   7     1024       1          25         32         0.000438737497  0.003130791336  7.14       22.30     %
