N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
1          SO0        1     16         1          25         1          0.000001058728  0.000001058728  1.00       100.00    %
2          SO0        1     32         1          25         1          0.000002948940  0.000002948940  1.00       100.00    %
3          SO0        1     64         1          25         1          0.000010529160  0.000010529160  1.00       100.00    %
4          SO0        1     128        1          25         1          0.000045469402  0.000045469402  1.00       100.00    %
5          SO0        1     256        1          25         1          0.000161816177  0.000161816177  1.00       100.00    %
6          SO0        1     512        1          25         1          0.000680523342  0.000680523342  1.00       100.00    %
7          SO0        1     1024       1          25         1          0.003334797919  0.003334797919  1.00       100.00    %
8          SO0        1     2048       1          25         1          0.026182293892  0.026182293892  1.00       100.00    %
9          SO0        1     4096       1          25         1          0.123488619924  0.123488619924  1.00       100.00    %
10         I2         2     16         1          25         1          0.000000190735  0.000001058728  5.55       555.08    %
11         I2         2     32         1          25         1          0.000000755489  0.000002948940  3.90       390.34    %
12         I2         2     64         1          25         1          0.000002878159  0.000010529160  3.66       365.83    %
13         I2         2     128        1          25         1          0.000012723356  0.000045469402  3.57       357.37    %
14         I2         2     256        1          25         1          0.000046389549  0.000161816177  3.49       348.82    %
15         I2         2     512        1          25         1          0.000210709128  0.000680523342  3.23       322.97    %
16         I2         2     1024       1          25         1          0.001064385520  0.003334797919  3.13       313.31    %
17         I2         2     2048       1          25         1          0.008177826181  0.026182293892  3.20       320.16    %
18         I2         2     4096       1          25         1          0.045800171793  0.123488619924  2.70       269.62    %
19         I2M        2     16         1          25         1          0.000000213087  0.000001058728  4.97       496.85    %
20         I2M        2     32         1          25         1          0.000000768900  0.000002948940  3.84       383.53    %
21         I2M        2     64         1          25         1          0.000002882630  0.000010529160  3.65       365.26    %
22         I2M        2     128        1          25         1          0.000012706220  0.000045469402  3.58       357.85    %
23         I2M        2     256        1          25         1          0.000045855344  0.000161816177  3.53       352.88    %
24         I2M        2     512        1          25         1          0.000210105631  0.000680523342  3.24       323.90    %
25         I2M        2     1024       1          25         1          0.001067390316  0.003334797919  3.12       312.43    %
26         I2M        2     2048       1          25         1          0.008401746862  0.026182293892  3.12       311.63    %
27         I2M        2     4096       1          25         1          0.045369036496  0.123488619924  2.72       272.19    %
28         I2FTV      2     16         1          25         1          0.000000194460  0.000001058728  5.44       544.44    %
29         I2FTV      2     32         1          25         1          0.000000777096  0.000002948940  3.79       379.48    %
30         I2FTV      2     64         1          25         1          0.000002883375  0.000010529160  3.65       365.17    %
31         I2FTV      2     128        1          25         1          0.000012690574  0.000045469402  3.58       358.29    %
32         I2FTV      2     256        1          25         1          0.000046788900  0.000161816177  3.46       345.84    %
33         I2FTV      2     512        1          25         1          0.000211334234  0.000680523342  3.22       322.01    %
34         I2FTV      2     1024       1          25         1          0.001059235656  0.003334797919  3.15       314.83    %
35         I2FTV      2     2048       1          25         1          0.008222246543  0.026182293892  3.18       318.43    %
36         I2FTV      2     4096       1          25         1          0.045878328383  0.123488619924  2.69       269.17    %
37         I2FUN      2     16         1          25         1          0.000000210106  0.000001058728  5.04       503.90    %
38         I2FUN      2     32         1          25         1          0.000000672787  0.000002948940  4.38       438.32    %
39         I2FUN      2     64         1          25         1          0.000002484024  0.000010529160  4.24       423.88    %
40         I2FUN      2     128        1          25         1          0.000012416393  0.000045469402  3.66       366.20    %
41         I2FUN      2     256        1          25         1          0.000042752923  0.000161816177  3.78       378.49    %
42         I2FUN      2     512        1          25         1          0.000193332133  0.000680523342  3.52       352.00    %
43         I2FUN      2     1024       1          25         1          0.000989320106  0.003334797919  3.37       337.08    %
44         I2FUN      2     2048       1          25         1          0.007912131958  0.026182293892  3.31       330.91    %
45         I2FUN      2     4096       1          25         1          0.044974215329  0.123488619924  2.75       274.58    %
46         I2PLA      2     16         1          25         1          0.000000262260  0.000001058728  4.04       403.69    %
47         I2PLA      2     32         1          25         1          0.000000803918  0.000002948940  3.67       366.82    %
48         I2PLA      2     64         1          25         1          0.000002951920  0.000010529160  3.57       356.69    %
49         I2PLA      2     128        1          25         1          0.000012771040  0.000045469402  3.56       356.04    %
50         I2PLA      2     256        1          25         1          0.000046569108  0.000161816177  3.47       347.48    %
51         I2PLA      2     512        1          25         1          0.000210937855  0.000680523342  3.23       322.62    %
52         I2PLA      2     1024       1          25         1          0.001059839851  0.003334797919  3.15       314.65    %
53         I2PLA      2     2048       1          25         1          0.008572744206  0.026182293892  3.05       305.41    %
54         I2PLA      2     4096       1          25         1          0.045561365783  0.123488619924  2.71       271.04    %
55         I2FTVFUN   2     16         1          25         1          0.000000222772  0.000001058728  4.75       475.25    %
56         I2FTVFUN   2     32         1          25         1          0.000000633299  0.000002948940  4.66       465.65    %
57         I2FTVFUN   2     64         1          25         1          0.000002433360  0.000010529160  4.33       432.70    %
58         I2FTVFUN   2     128        1          25         1          0.000012452901  0.000045469402  3.65       365.13    %
59         I2FTVFUN   2     256        1          25         1          0.000042042881  0.000161816177  3.85       384.88    %
60         I2FTVFUN   2     512        1          25         1          0.000192291292  0.000680523342  3.54       353.90    %
61         I2FTVFUN   2     1024       1          25         1          0.000991574721  0.003334797919  3.36       336.31    %
62         I2FTVFUN   2     2048       1          25         1          0.007986493409  0.026182293892  3.28       327.83    %
63         I2FTVFUN   2     4096       1          25         1          0.044743239880  0.123488619924  2.76       275.99    %
64         I2FM       2     16         1          25         1          0.000000192970  0.000001058728  5.49       548.65    %
65         I2FM       2     32         1          25         1          0.000000774860  0.000002948940  3.81       380.58    %
66         I2FM       2     64         1          25         1          0.000002942979  0.000010529160  3.58       357.77    %
67         I2FM       2     128        1          25         1          0.000012776256  0.000045469402  3.56       355.89    %
68         I2FM       2     256        1          25         1          0.000048188864  0.000161816177  3.36       335.80    %
69         I2FM       2     512        1          25         1          0.000210517639  0.000680523342  3.23       323.26    %
70         I2FM       2     1024       1          25         1          0.001060139388  0.003334797919  3.15       314.56    %
71         I2FM       2     2048       1          25         1          0.008306722157  0.026182293892  3.15       315.19    %
72         I2FM       2     4096       1          25         1          0.045805681497  0.123488619924  2.70       269.59    %
73         I2FL       2     16         1          25         1          0.000000195950  0.000001058728  5.40       540.30    %
74         I2FL       2     32         1          25         1          0.000000882149  0.000002948940  3.34       334.29    %
75         I2FL       2     64         1          25         1          0.000003153831  0.000010529160  3.34       333.85    %
76         I2FL       2     128        1          25         1          0.000014238804  0.000045469402  3.19       319.33    %
77         I2FL       2     256        1          25         1          0.000051166862  0.000161816177  3.16       316.25    %
78         I2FL       2     512        1          25         1          0.000229450321  0.000680523342  2.97       296.59    %
79         I2FL       2     1024       1          25         1          0.001156786806  0.003334797919  2.88       288.28    %
80         I2FL       2     2048       1          25         1          0.008850728162  0.026182293892  2.96       295.82    %
81         I2FL       2     4096       1          25         1          0.047515362501  0.123488619924  2.60       259.89    %
82         I2FA       2     16         1          25         1          0.000000208616  0.000001058728  5.08       507.50    %
83         I2FA       2     32         1          25         1          0.000000797212  0.000002948940  3.70       369.91    %
84         I2FA       2     64         1          25         1          0.000002951175  0.000010529160  3.57       356.78    %
85         I2FA       2     128        1          25         1          0.000012700260  0.000045469402  3.58       358.02    %
86         I2FA       2     256        1          25         1          0.000046292691  0.000161816177  3.50       349.55    %
87         I2FA       2     512        1          25         1          0.000210380560  0.000680523342  3.23       323.47    %
88         I2FA       2     1024       1          25         1          0.001068316400  0.003334797919  3.12       312.15    %
89         I2FA       2     2048       1          25         1          0.008339202031  0.026182293892  3.14       313.97    %
90         I2FA       2     4096       1          25         1          0.045778248459  0.123488619924  2.70       269.75    %
91         I2DEF      2     16         1          25         1          0.000000511110  0.000001058728  2.07       207.14    %
92         I2DEF      2     32         1          25         1          0.000001079589  0.000002948940  2.73       273.15    %
93         I2DEF      2     64         1          25         1          0.000003599376  0.000010529160  2.93       292.53    %
94         I2DEF      2     128        1          25         1          0.000013513863  0.000045469402  3.36       336.46    %
95         I2DEF      2     256        1          25         1          0.000051560251  0.000161816177  3.14       313.84    %
96         I2DEF      2     512        1          25         1          0.000232724851  0.000680523342  2.92       292.42    %
97         I2DEF      2     1024       1          25         1          0.001247234643  0.003334797919  2.67       267.38    %
98         I2DEF      2     2048       1          25         1          0.009347441606  0.026182293892  2.80       280.10    %
99         I2DEF      2     4096       1          25         1          0.046796865761  0.123488619924  2.64       263.88    %
100        R2         3     16         1          25         1          0.000000257045  0.000001058728  4.12       411.88    %
101        R2         3     32         1          25         1          0.000000809878  0.000002948940  3.64       364.12    %
102        R2         3     64         1          25         1          0.000002953410  0.000010529160  3.57       356.51    %
103        R2         3     128        1          25         1          0.000012392551  0.000045469402  3.67       366.91    %
104        R2         3     256        1          25         1          0.000046810506  0.000161816177  3.46       345.68    %
105        R2         3     512        1          25         1          0.000217698514  0.000680523342  3.13       312.60    %
106        R2         3     1024       1          25         1          0.001070694649  0.003334797919  3.11       311.46    %
107        R2         3     2048       1          25         1          0.008113077842  0.026182293892  3.23       322.72    %
108        R2         3     4096       1          25         1          0.046479661018  0.123488619924  2.66       265.68    %
109        R2M        3     16         1          25         1          0.000000284612  0.000001058728  3.72       371.99    %
110        R2M        3     32         1          25         1          0.000000777096  0.000002948940  3.79       379.48    %
111        R2M        3     64         1          25         1          0.000002881884  0.000010529160  3.65       365.36    %
112        R2M        3     128        1          25         1          0.000012491643  0.000045469402  3.64       364.00    %
113        R2M        3     256        1          25         1          0.000046423076  0.000161816177  3.49       348.57    %
114        R2M        3     512        1          25         1          0.000217065957  0.000680523342  3.14       313.51    %
115        R2M        3     1024       1          25         1          0.001073983265  0.003334797919  3.11       310.51    %
116        R2M        3     2048       1          25         1          0.008294036612  0.026182293892  3.16       315.68    %
117        R2M        3     4096       1          25         1          0.046293411404  0.123488619924  2.67       266.75    %
118        R2FTV      3     16         1          25         1          0.000000270456  0.000001058728  3.91       391.46    %
119        R2FTV      3     32         1          25         1          0.000000841916  0.000002948940  3.50       350.27    %
120        R2FTV      3     64         1          25         1          0.000002943724  0.000010529160  3.58       357.68    %
121        R2FTV      3     128        1          25         1          0.000012511015  0.000045469402  3.63       363.43    %
122        R2FTV      3     256        1          25         1          0.000046714395  0.000161816177  3.46       346.39    %
123        R2FTV      3     512        1          25         1          0.000216451284  0.000680523342  3.14       314.40    %
124        R2FTV      3     1024       1          25         1          0.001070790691  0.003334797919  3.11       311.43    %
125        R2FTV      3     2048       1          25         1          0.008295390755  0.026182293892  3.16       315.62    %
126        R2FTV      3     4096       1          25         1          0.046230886132  0.123488619924  2.67       267.11    %
127        R2FUN      3     16         1          25         1          0.000000276417  0.000001058728  3.83       383.02    %
128        R2FUN      3     32         1          25         1          0.000000686198  0.000002948940  4.30       429.75    %
129        R2FUN      3     64         1          25         1          0.000002576411  0.000010529160  4.09       408.68    %
130        R2FUN      3     128        1          25         1          0.000012172759  0.000045469402  3.74       373.53    %
131        R2FUN      3     256        1          25         1          0.000043266267  0.000161816177  3.74       374.00    %
132        R2FUN      3     512        1          25         1          0.000202976909  0.000680523342  3.35       335.27    %
133        R2FUN      3     1024       1          25         1          0.001012333436  0.003334797919  3.29       329.42    %
134        R2FUN      3     2048       1          25         1          0.007937794551  0.026182293892  3.30       329.84    %
135        R2FUN      3     4096       1          25         1          0.045452434570  0.123488619924  2.72       271.69    %
136        R2PLA      3     16         1          25         1          0.000000302494  0.000001058728  3.50       350.00    %
137        R2PLA      3     32         1          25         1          0.000000835210  0.000002948940  3.53       353.08    %
138        R2PLA      3     64         1          25         1          0.000002999604  0.000010529160  3.51       351.02    %
139        R2PLA      3     128        1          25         1          0.000012760609  0.000045469402  3.56       356.33    %
140        R2PLA      3     256        1          25         1          0.000046885758  0.000161816177  3.45       345.13    %
141        R2PLA      3     512        1          25         1          0.000217073408  0.000680523342  3.13       313.50    %
142        R2PLA      3     1024       1          25         1          0.001074886299  0.003334797919  3.10       310.25    %
143        R2PLA      3     2048       1          25         1          0.008403289132  0.026182293892  3.12       311.57    %
144        R2PLA      3     4096       1          25         1          0.046075969934  0.123488619924  2.68       268.01    %
145        R2FTVFUN   3     16         1          25         1          0.000000261515  0.000001058728  4.05       404.84    %
146        R2FTVFUN   3     32         1          25         1          0.000000660866  0.000002948940  4.46       446.22    %
147        R2FTVFUN   3     64         1          25         1          0.000002542138  0.000010529160  4.14       414.19    %
148        R2FTVFUN   3     128        1          25         1          0.000012282282  0.000045469402  3.70       370.20    %
149        R2FTVFUN   3     256        1          25         1          0.000043212622  0.000161816177  3.74       374.47    %
150        R2FTVFUN   3     512        1          25         1          0.000202424082  0.000680523342  3.36       336.19    %
151        R2FTVFUN   3     1024       1          25         1          0.001015737653  0.003334797919  3.28       328.31    %
152        R2FTVFUN   3     2048       1          25         1          0.008050009608  0.026182293892  3.25       325.25    %
153        R2FTVFUN   3     4096       1          25         1          0.045751530677  0.123488619924  2.70       269.91    %
154        R2FM       3     16         1          25         1          0.000000273436  0.000001058728  3.87       387.19    %
155        R2FM       3     32         1          25         1          0.000000839680  0.000002948940  3.51       351.20    %
156        R2FM       3     64         1          25         1          0.000002942979  0.000010529160  3.58       357.77    %
157        R2FM       3     128        1          25         1          0.000012516231  0.000045469402  3.63       363.28    %
158        R2FM       3     256        1          25         1          0.000046714395  0.000161816177  3.46       346.39    %
159        R2FM       3     512        1          25         1          0.000217106935  0.000680523342  3.13       313.45    %
160        R2FM       3     1024       1          25         1          0.001068159938  0.003334797919  3.12       312.20    %
161        R2FM       3     2048       1          25         1          0.008257490583  0.026182293892  3.17       317.07    %
162        R2FM       3     4096       1          25         1          0.046369738877  0.123488619924  2.66       266.31    %
163        R2FL       3     16         1          25         1          0.000000278652  0.000001058728  3.80       379.95    %
164        R2FL       3     32         1          25         1          0.000000838190  0.000002948940  3.52       351.82    %
165        R2FL       3     64         1          25         1          0.000002956390  0.000010529160  3.56       356.15    %
166        R2FL       3     128        1          25         1          0.000012511015  0.000045469402  3.63       363.43    %
167        R2FL       3     256        1          25         1          0.000046709181  0.000161816177  3.46       346.43    %
168        R2FL       3     512        1          25         1          0.000217323744  0.000680523342  3.13       313.14    %
169        R2FL       3     1024       1          25         1          0.001069287187  0.003334797919  3.12       311.87    %
170        R2FL       3     2048       1          25         1          0.008351407014  0.026182293892  3.14       313.51    %
171        R2FL       3     4096       1          25         1          0.046084642410  0.123488619924  2.68       267.96    %
172        R2FA       3     16         1          25         1          0.000000269711  0.000001058728  3.93       392.54    %
173        R2FA       3     32         1          25         1          0.000000800937  0.000002948940  3.68       368.19    %
174        R2FA       3     64         1          25         1          0.000002998859  0.000010529160  3.51       351.11    %
175        R2FA       3     128        1          25         1          0.000012439489  0.000045469402  3.66       365.52    %
176        R2FA       3     256        1          25         1          0.000047235935  0.000161816177  3.43       342.57    %
177        R2FA       3     512        1          25         1          0.000220396367  0.000680523342  3.09       308.77    %
178        R2FA       3     1024       1          25         1          0.001086106175  0.003334797919  3.07       307.04    %
179        R2FA       3     2048       1          25         1          0.008296055719  0.026182293892  3.16       315.60    %
180        R2FA       3     4096       1          25         1          0.046816747636  0.123488619924  2.64       263.77    %
181        R2DEF      3     16         1          25         1          0.000000584871  0.000001058728  1.81       181.02    %
182        R2DEF      3     32         1          25         1          0.000001162291  0.000002948940  2.54       253.72    %
183        R2DEF      3     64         1          25         1          0.000003630668  0.000010529160  2.90       290.01    %
184        R2DEF      3     128        1          25         1          0.000013002753  0.000045469402  3.50       349.69    %
185        R2DEF      3     256        1          25         1          0.000050724298  0.000161816177  3.19       319.01    %
186        R2DEF      3     512        1          25         1          0.000234730542  0.000680523342  2.90       289.92    %
187        R2DEF      3     1024       1          25         1          0.001136723906  0.003334797919  2.93       293.37    %
188        R2DEF      3     2048       1          25         1          0.008504922502  0.026182293892  3.08       307.85    %
189        R2DEF      3     4096       1          25         1          0.047101825476  0.123488619924  2.62       262.17    %
190        OMPLOCWS   4     16         1          25         1          0.000003273040  0.000001058728  0.32       32.35     %
191        OMPLOCWS   4     16         1          25         2          0.000016624481  0.000001058728  0.06       3.18      %
192        OMPLOCWS   4     16         1          25         4          0.000025730580  0.000001058728  0.04       1.03      %
193        OMPLOCWS   4     16         1          25         8          0.000029112398  0.000001058728  0.04       0.45      %
194        OMPLOCWS   4     16         1          25         16         0.000040893257  0.000001058728  0.03       0.16      %
195        OMPLOCWS   4     16         1          25         32         0.000073094663  0.000001058728  0.01       0.05      %
196        OMPLOCWS   4     16         1          25         64         0.005254992284  0.000001058728  0.00       0.00      %
197        OMPLOCWS   4     32         1          25         1          0.000005879998  0.000002948940  0.50       50.15     %
198        OMPLOCWS   4     32         1          25         2          0.000014898181  0.000002948940  0.20       9.90      %
199        OMPLOCWS   4     32         1          25         4          0.000024572015  0.000002948940  0.12       3.00      %
