N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
11         I2         2     16         1          25         1          0.000000245869  0.000000985712  4.01       400.91    %
12         I2         2     32         1          25         1          0.000000741333  0.000003015995  4.07       406.83    %
13         I2         2     64         1          25         1          0.000002926588  0.000010842085  3.70       370.47    %
14         I2         2     128        1          25         1          0.000012775510  0.000044205040  3.46       346.01    %
15         I2         2     256        1          25         1          0.000047081710  0.000191271305  4.06       406.25    %
16         I2         2     512        1          25         1          0.000211893028  0.000708506268  3.34       334.37    %
17         I2         2     1024       1          25         1          0.001111652004  0.003610876156  3.25       324.82    %
18         I2         2     2048       1          25         1          0.009157853201  0.027796972543  3.04       303.53    %
19         I2         2     4096       1          25         1          0.047406025231  0.127759650350  2.70       269.50    %
20         I2M        2     16         1          25         1          0.000000244379  0.000000985712  4.03       403.35    %
21         I2M        2     32         1          25         1          0.000000812113  0.000003015995  3.71       371.38    %
22         I2M        2     64         1          25         1          0.000002893805  0.000010842085  3.75       374.67    %
23         I2M        2     128        1          25         1          0.000012709946  0.000044205040  3.48       347.80    %
24         I2M        2     256        1          25         1          0.000047299265  0.000191271305  4.04       404.39    %
25         I2M        2     512        1          25         1          0.000210385027  0.000708506268  3.37       336.77    %
26         I2M        2     1024       1          25         1          0.001112697297  0.003610876156  3.25       324.52    %
27         I2M        2     2048       1          25         1          0.009333885275  0.027796972543  2.98       297.81    %
28         I2M        2     4096       1          25         1          0.047713451087  0.127759650350  2.68       267.76    %
29         I2FTV      2     16         1          25         1          0.000000223517  0.000000985712  4.41       441.00    %
30         I2FTV      2     32         1          25         1          0.000000800937  0.000003015995  3.77       376.56    %
31         I2FTV      2     64         1          25         1          0.000003026426  0.000010842085  3.58       358.25    %
32         I2FTV      2     128        1          25         1          0.000012674927  0.000044205040  3.49       348.76    %
33         I2FTV      2     256        1          25         1          0.000046379118  0.000191271305  4.12       412.41    %
34         I2FTV      2     512        1          25         1          0.000210360435  0.000708506268  3.37       336.81    %
35         I2FTV      2     1024       1          25         1          0.001107354416  0.003610876156  3.26       326.08    %
36         I2FTV      2     2048       1          25         1          0.009121305309  0.027796972543  3.05       304.75    %
37         I2FTV      2     4096       1          25         1          0.047546796501  0.127759650350  2.69       268.70    %
38         I2FUN      2     16         1          25         1          0.000000220537  0.000000985712  4.47       446.96    %
39         I2FUN      2     32         1          25         1          0.000000683963  0.000003015995  4.41       440.96    %
40         I2FUN      2     64         1          25         1          0.000002457946  0.000010842085  4.41       441.10    %
41         I2FUN      2     128        1          25         1          0.000012456626  0.000044205040  3.55       354.87    %
42         I2FUN      2     256        1          25         1          0.000042103977  0.000191271305  4.54       454.28    %
43         I2FUN      2     512        1          25         1          0.000194578621  0.000708506268  3.64       364.12    %
44         I2FUN      2     1024       1          25         1          0.001082791365  0.003610876156  3.33       333.48    %
45         I2FUN      2     2048       1          25         1          0.008878392167  0.027796972543  3.13       313.09    %
46         I2FUN      2     4096       1          25         1          0.046446353197  0.127759650350  2.75       275.07    %
47         I2PLA      2     16         1          25         1          0.000000309944  0.000000985712  3.18       318.03    %
48         I2PLA      2     32         1          25         1          0.000000809878  0.000003015995  3.72       372.40    %
49         I2PLA      2     64         1          25         1          0.000002959371  0.000010842085  3.66       366.36    %
50         I2PLA      2     128        1          25         1          0.000012772531  0.000044205040  3.46       346.09    %
51         I2PLA      2     256        1          25         1          0.000047139823  0.000191271305  4.06       405.75    %
52         I2PLA      2     512        1          25         1          0.000210957980  0.000708506268  3.36       335.85    %
53         I2PLA      2     1024       1          25         1          0.001104226685  0.003610876156  3.27       327.00    %
54         I2PLA      2     2048       1          25         1          0.009259620681  0.027796972543  3.00       300.20    %
55         I2PLA      2     4096       1          25         1          0.048141010106  0.127759650350  2.65       265.39    %
56         I2FTVFUN   2     16         1          25         1          0.000000250339  0.000000985712  3.94       393.75    %
57         I2FTVFUN   2     32         1          25         1          0.000000620633  0.000003015995  4.86       485.95    %
58         I2FTVFUN   2     64         1          25         1          0.000002478063  0.000010842085  4.38       437.52    %
59         I2FTVFUN   2     128        1          25         1          0.000012256950  0.000044205040  3.61       360.65    %
60         I2FTVFUN   2     256        1          25         1          0.000042075662  0.000191271305  4.55       454.59    %
61         I2FTVFUN   2     512        1          25         1          0.000194469088  0.000708506268  3.64       364.33    %
62         I2FTVFUN   2     1024       1          25         1          0.001046137535  0.003610876156  3.45       345.16    %
