N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
191        OMPLOCWS   4     16         1          25         1          0.000003290922  0.000000985712  0.30       29.95     %
192        OMPLOCWS   4     16         1          25         2          0.000013437867  0.000000985712  0.07       3.67      %
193        OMPLOCWS   4     16         1          25         4          0.000022886694  0.000000985712  0.04       1.08      %
194        OMPLOCWS   4     16         1          25         8          0.000031793861  0.000000985712  0.03       0.39      %
195        OMPLOCWS   4     16         1          25         16         0.000041621177  0.000000985712  0.02       0.15      %
196        OMPLOCWS   4     16         1          25         32         0.000074722615  0.000000985712  0.01       0.04      %
197        OMPLOCWS   4     16         1          25         64         0.000649058085  0.000000985712  0.00       0.00      %
198        OMPLOCWS   4     32         1          25         1          0.000006204099  0.000003015995  0.49       48.61     %
199        OMPLOCWS   4     32         1          25         2          0.000015383959  0.000003015995  0.20       9.80      %
200        OMPLOCWS   4     32         1          25         4          0.000024126470  0.000003015995  0.13       3.13      %
201        OMPLOCWS   4     32         1          25         8          0.000029637664  0.000003015995  0.10       1.27      %
202        OMPLOCWS   4     32         1          25         16         0.000042000414  0.000003015995  0.07       0.45      %
203        OMPLOCWS   4     32         1          25         32         0.000074469295  0.000003015995  0.04       0.13      %
204        OMPLOCWS   4     32         1          25         64         0.000666257751  0.000003015995  0.00       0.01      %
205        OMPLOCWS   4     64         1          25         1          0.000007271767  0.000010842085  1.49       149.10    %
206        OMPLOCWS   4     64         1          25         2          0.000019533187  0.000010842085  0.56       27.75     %
207        OMPLOCWS   4     64         1          25         4          0.000031293184  0.000010842085  0.35       8.66      %
208        OMPLOCWS   4     64         1          25         8          0.000031673910  0.000010842085  0.34       4.28      %
209        OMPLOCWS   4     64         1          25         16         0.000042892992  0.000010842085  0.25       1.58      %
210        OMPLOCWS   4     64         1          25         32         0.000072119386  0.000010842085  0.15       0.47      %
211        OMPLOCWS   4     64         1          25         64         0.000633007265  0.000010842085  0.02       0.03      %
212        OMPLOCWS   4     128        1          25         1          0.000019294024  0.000044205040  2.29       229.11    %
213        OMPLOCWS   4     128        1          25         2          0.000033820419  0.000044205040  1.31       65.35     %
214        OMPLOCWS   4     128        1          25         4          0.000047002733  0.000044205040  0.94       23.51     %
215        OMPLOCWS   4     128        1          25         8          0.000038958340  0.000044205040  1.13       14.18     %
216        OMPLOCWS   4     128        1          25         16         0.000043054672  0.000044205040  1.03       6.42      %
217        OMPLOCWS   4     128        1          25         32         0.000072842835  0.000044205040  0.61       1.90      %
218        OMPLOCWS   4     128        1          25         64         0.000649930560  0.000044205040  0.07       0.11      %
219        OMPLOCWS   4     256        1          25         1          0.000076687335  0.000191271305  2.49       249.42    %
220        OMPLOCWS   4     256        1          25         2          0.000078535828  0.000191271305  2.44       121.77    %
221        OMPLOCWS   4     256        1          25         4          0.000079938021  0.000191271305  2.39       59.82     %
222        OMPLOCWS   4     256        1          25         8          0.000049033017  0.000191271305  3.90       48.76     %
223        OMPLOCWS   4     256        1          25         16         0.000068876892  0.000191271305  2.78       17.36     %
224        OMPLOCWS   4     256        1          25         32         0.000089176741  0.000191271305  2.14       6.70      %
225        OMPLOCWS   4     256        1          25         64         0.000629542745  0.000191271305  0.30       0.47      %
226        OMPLOCWS   4     512        1          25         1          0.000328180206  0.000708506268  2.16       215.89    %
227        OMPLOCWS   4     512        1          25         2          0.000275469560  0.000708506268  2.57       128.60    %
228        OMPLOCWS   4     512        1          25         4          0.000181499126  0.000708506268  3.90       97.59     %
229        OMPLOCWS   4     512        1          25         8          0.000121712685  0.000708506268  5.82       72.76     %
230        OMPLOCWS   4     512        1          25         16         0.000129441920  0.000708506268  5.47       34.21     %
231        OMPLOCWS   4     512        1          25         32         0.000144717094  0.000708506268  4.90       15.30     %
232        OMPLOCWS   4     512        1          25         64         0.000634644181  0.000708506268  1.12       1.74      %
233        OMPLOCWS   4     1024       1          25         1          0.001610958599  0.003610876156  2.24       224.14    %
234        OMPLOCWS   4     1024       1          25         2          0.001155678881  0.003610876156  3.12       156.22    %
235        OMPLOCWS   4     1024       1          25         4          0.000609619194  0.003610876156  5.92       148.08    %
236        OMPLOCWS   4     1024       1          25         8          0.000341288745  0.003610876156  10.58      132.25    %
237        OMPLOCWS   4     1024       1          25         16         0.000303263951  0.003610876156  11.91      74.42     %
238        OMPLOCWS   4     1024       1          25         32         0.000329832721  0.003610876156  10.95      34.21     %
239        OMPLOCWS   4     1024       1          25         64         0.000775565975  0.003610876156  4.66       7.27      %
240        OMPLOCWS   4     2048       1          25         1          0.025331258774  0.027796972543  1.10       109.73    %
241        OMPLOCWS   4     2048       1          25         2          0.013248408213  0.027796972543  2.10       104.91    %
242        OMPLOCWS   4     2048       1          25         4          0.006769357715  0.027796972543  4.11       102.66    %
243        OMPLOCWS   4     2048       1          25         8          0.003349975450  0.027796972543  8.30       103.72    %
244        OMPLOCWS   4     2048       1          25         16         0.002158055548  0.027796972543  12.88      80.50     %
245        OMPLOCWS   4     2048       1          25         32         0.001727271825  0.027796972543  16.09      50.29     %
246        OMPLOCWS   4     2048       1          25         64         0.001751117408  0.027796972543  15.87      24.80     %
247        OMPLOCWS   4     4096       1          25         1          0.130697473884  0.127759650350  0.98       97.75     %
248        OMPLOCWS   4     4096       1          25         2          0.072587139904  0.127759650350  1.76       88.00     %
249        OMPLOCWS   4     4096       1          25         4          0.034970086068  0.127759650350  3.65       91.33     %
250        OMPLOCWS   4     4096       1          25         8          0.017151460052  0.127759650350  7.45       93.11     %
251        OMPLOCWS   4     4096       1          25         16         0.010364300571  0.127759650350  12.33      77.04     %
252        OMPLOCWS   4     4096       1          25         32         0.007983047515  0.127759650350  16.00      50.01     %
253        OMPLOCWS   4     4096       1          25         64         0.007702881005  0.127759650350  16.59      25.92     %
542        OMPLOCWS   4     16         2          25         1          0.000003176182  0.000001130998  0.36       35.61     %
543        OMPLOCWS   4     16         2          25         2          0.000010203570  0.000001130998  0.11       5.54      %
544        OMPLOCWS   4     16         2          25         4          0.000021227450  0.000001130998  0.05       1.33      %
545        OMPLOCWS   4     16         2          25         8          0.000023814291  0.000001130998  0.05       0.59      %
546        OMPLOCWS   4     16         2          25         16         0.000032018870  0.000001130998  0.04       0.22      %
547        OMPLOCWS   4     16         2          25         32         0.000056414305  0.000001130998  0.02       0.06      %
548        OMPLOCWS   4     16         2          25         64         0.000411303336  0.000001130998  0.00       0.00      %
549        OMPLOCWS   4     32         2          25         1          0.000005318224  0.000002772361  0.52       52.13     %
550        OMPLOCWS   4     32         2          25         2          0.000011619180  0.000002772361  0.24       11.93     %
551        OMPLOCWS   4     32         2          25         4          0.000034729390  0.000002772361  0.08       2.00      %
552        OMPLOCWS   4     32         2          25         8          0.000024642795  0.000002772361  0.11       1.41      %
553        OMPLOCWS   4     32         2          25         16         0.000036108493  0.000002772361  0.08       0.48      %
554        OMPLOCWS   4     32         2          25         32         0.000058317928  0.000002772361  0.05       0.15      %
555        OMPLOCWS   4     32         2          25         64         0.000416889787  0.000002772361  0.01       0.01      %
556        OMPLOCWS   4     64         2          25         1          0.000006353855  0.000007402897  1.17       116.51    %
557        OMPLOCWS   4     64         2          25         2          0.000017149001  0.000007402897  0.43       21.58     %
558        OMPLOCWS   4     64         2          25         4          0.000042060019  0.000007402897  0.18       4.40      %
559        OMPLOCWS   4     64         2          25         8          0.000026652962  0.000007402897  0.28       3.47      %
560        OMPLOCWS   4     64         2          25         16         0.000040780753  0.000007402897  0.18       1.13      %
561        OMPLOCWS   4     64         2          25         32         0.000063360480  0.000007402897  0.12       0.37      %
562        OMPLOCWS   4     64         2          25         64         0.000417447096  0.000007402897  0.02       0.03      %
563        OMPLOCWS   4     128        2          25         1          0.000014247746  0.000024923682  1.75       174.93    %
564        OMPLOCWS   4     128        2          25         2          0.000035075842  0.000024923682  0.71       35.53     %
565        OMPLOCWS   4     128        2          25         4          0.000058226287  0.000024923682  0.43       10.70     %
566        OMPLOCWS   4     128        2          25         8          0.000038921087  0.000024923682  0.64       8.00      %
567        OMPLOCWS   4     128        2          25         16         0.000038178267  0.000024923682  0.65       4.08      %
568        OMPLOCWS   4     128        2          25         32         0.000058378278  0.000024923682  0.43       1.33      %
569        OMPLOCWS   4     128        2          25         64         0.000411687797  0.000024923682  0.06       0.09      %
