N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
263        OMP31      4     16         1          20         1          0.000007898733  0.000001050000  0.13       13.29     %
264        OMP31      4     16         1          20         2          0.000009191781  0.000001050000  0.11       5.71      %
265        OMP31      4     16         1          20         4          0.000010365807  0.000001050000  0.10       2.53      %
266        OMP31      4     16         1          20         8          0.018779587001  0.000001050000  0.00       0.00      %
267        OMP31      4     16         1          20         16         0.037469279021  0.000001050000  0.00       0.00      %
268        OMP31      4     16         1          20         32         0.037942416966  0.000001050000  0.00       0.00      %
269        OMP31      4     16         1          20         64         0.066168673337  0.000001050000  0.00       0.00      %
270        OMP31      4     32         1          20         1          0.000004260801  0.000004900001  1.15       115.00    %
271        OMP31      4     32         1          20         2          0.000005286746  0.000004900001  0.93       46.34     %
272        OMP31      4     32         1          20         4          0.000006964058  0.000004900001  0.70       17.59     %
273        OMP31      4     32         1          20         8          0.018938628957  0.000004900001  0.00       0.00      %
274        OMP31      4     32         1          20         16         0.037751708180  0.000004900001  0.00       0.00      %
275        OMP31      4     32         1          20         32         0.053514093161  0.000004900001  0.00       0.00      %
276        OMP31      4     32         1          20         64         0.058505248278  0.000004900001  0.00       0.00      %
277        OMP31      4     64         1          20         1          0.000012260862  0.000012799998  1.04       104.40    %
278        OMP31      4     64         1          20         2          0.000014599413  0.000012799998  0.88       43.84     %
279        OMP31      4     64         1          20         4          0.000026338734  0.000012799998  0.49       12.15     %
280        OMP31      4     64         1          20         8          0.002596477978  0.000012799998  0.00       0.06      %
281        OMP31      4     64         1          20         16         0.016525963321  0.000012799998  0.00       0.00      %
282        OMP31      4     64         1          20         32         0.048438325524  0.000012799998  0.00       0.00      %
283        OMP31      4     64         1          20         64         0.063123986125  0.000012799998  0.00       0.00      %
284        OMP31      4     128        1          20         1          0.000060453265  0.000041849988  0.69       69.23     %
285        OMP31      4     128        1          20         2          0.000049437767  0.000041849988  0.85       42.33     %
286        OMP31      4     128        1          20         4          0.000071309136  0.000041849988  0.59       14.67     %
287        OMP31      4     128        1          20         8          0.001047921949  0.000041849988  0.04       0.50      %
288        OMP31      4     128        1          20         16         0.008515109308  0.000041849988  0.00       0.03      %
289        OMP31      4     128        1          20         32         0.018638757989  0.000041849988  0.00       0.01      %
290        OMP31      4     128        1          20         64         0.059397500008  0.000041849988  0.00       0.00      %
291        OMP31      4     256        1          20         1          0.000326468988  0.000212600018  0.65       65.12     %
292        OMP31      4     256        1          20         2          0.000518352725  0.000212600018  0.41       20.51     %
293        OMP31      4     256        1          20         4          0.000454510737  0.000212600018  0.47       11.69     %
294        OMP31      4     256        1          20         8          0.019526008517  0.000212600018  0.01       0.14      %
295        OMP31      4     256        1          20         16         0.045455351472  0.000212600018  0.00       0.03      %
296        OMP31      4     256        1          20         32         0.054756559432  0.000212600018  0.00       0.01      %
297        OMP31      4     256        1          20         64         0.064420282841  0.000212600018  0.00       0.01      %
298        OMP31      4     512        1          20         1          0.001290191314  0.000808350102  0.63       62.65     %
299        OMP31      4     512        1          20         2          0.000947656459  0.000808350102  0.85       42.65     %
300        OMP31      4     512        1          20         4          0.006786293350  0.000808350102  0.12       2.98      %
301        OMP31      4     512        1          20         8          0.027447301894  0.000808350102  0.03       0.37      %
302        OMP31      4     512        1          20         16         0.040852159262  0.000808350102  0.02       0.12      %
303        OMP31      4     512        1          20         32         0.049079582095  0.000808350102  0.02       0.05      %
304        OMP31      4     512        1          20         64         0.056065399200  0.000808350102  0.01       0.02      %
305        OMP31      4     1024       1          20         1          0.007698596921  0.011289250106  1.47       146.64    %
306        OMP31      4     1024       1          20         2          0.023196723312  0.011289250106  0.49       24.33     %
307        OMP31      4     1024       1          20         4          0.021253606305  0.011289250106  0.53       13.28     %
308        OMP31      4     1024       1          20         8          0.025133430958  0.011289250106  0.45       5.61      %
309        OMP31      4     1024       1          20         16         0.048898905516  0.011289250106  0.23       1.44      %
310        OMP31      4     1024       1          20         32         0.048340473324  0.011289250106  0.23       0.73      %
311        OMP31      4     1024       1          20         64         0.060998011380  0.011289250106  0.19       0.29      %
312        OMP31      4     2048       1          20         1          0.070409394801  0.050799839199  0.72       72.15     %
313        OMP31      4     2048       1          20         2          0.046285439283  0.050799839199  1.10       54.88     %
314        OMP31      4     2048       1          20         4          0.038899939507  0.050799839199  1.31       32.65     %
315        OMP31      4     2048       1          20         8          0.045743558556  0.050799839199  1.11       13.88     %
316        OMP31      4     2048       1          20         16         0.052104465663  0.050799839199  0.97       6.09      %
317        OMP31      4     2048       1          20         32         0.059725306928  0.050799839199  0.85       2.66      %
318        OMP31      4     2048       1          20         64         0.093960218132  0.050799839199  0.54       0.84      %
319        OMP31      4     4096       1          20         1          0.327176064253  0.223198652267  0.68       68.22     %
320        OMP31      4     4096       1          20         2          0.222175002098  0.223198652267  1.00       50.23     %
321        OMP31      4     4096       1          20         4          0.129490882158  0.223198652267  1.72       43.09     %
322        OMP31      4     4096       1          20         8          0.112689398229  0.223198652267  1.98       24.76     %
323        OMP31      4     4096       1          20         16         0.100198790431  0.223198652267  2.23       13.92     %
324        OMP31      4     4096       1          20         32         0.120565831661  0.223198652267  1.85       5.79      %
325        OMP31      4     4096       1          20         64         0.154707416892  0.223198652267  1.44       2.25      %
884        OMP31      4     16         2          20         1          0.000002965704  0.000000300000  0.10       10.12     %
885        OMP31      4     16         2          20         2          0.000002497807  0.000000300000  0.12       6.01      %
886        OMP31      4     16         2          20         4          0.009928532876  0.000000300000  0.00       0.00      %
887        OMP31      4     16         2          20         8          0.010027149692  0.000000300000  0.00       0.00      %
888        OMP31      4     16         2          20         16         0.023504739627  0.000000300000  0.00       0.00      %
889        OMP31      4     16         2          20         32         0.019780764356  0.000000300000  0.00       0.00      %
890        OMP31      4     16         2          20         64         0.025892412290  0.000000300000  0.00       0.00      %
891        OMP31      4     32         2          20         1          0.000001309253  0.000001450000  1.11       110.75    %
892        OMP31      4     32         2          20         2          0.000775833032  0.000001450000  0.00       0.09      %
893        OMP31      4     32         2          20         4          0.000002229027  0.000001450000  0.65       16.26     %
894        OMP31      4     32         2          20         8          0.009994803928  0.000001450000  0.00       0.00      %
895        OMP31      4     32         2          20         16         0.018239680678  0.000001450000  0.00       0.00      %
896        OMP31      4     32         2          20         32         0.023006040603  0.000001450000  0.00       0.00      %
897        OMP31      4     32         2          20         64         0.025157149881  0.000001450000  0.00       0.00      %
