N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
1          SO0        1     16         1          25         1          0.000000521541  0.000000521541  1.00       100.00    %
2          SO0        1     32         1          25         1          0.000001730025  0.000001730025  1.00       100.00    %
3          SO0        1     64         1          25         1          0.000005583465  0.000005583465  1.00       100.00    %
4          SO0        1     128        1          25         1          0.000028602779  0.000028602779  1.00       100.00    %
5          SO0        1     256        1          25         1          0.000158025330  0.000158025330  1.00       100.00    %
6          SO0        1     512        1          25         1          0.000298035156  0.000298035156  1.00       100.00    %
7          SO0        1     1024       1          25         1          0.001366454409  0.001366454409  1.00       100.00    %
8          SO0        1     2048       1          25         1          0.020654620603  0.020654620603  1.00       100.00    %
9          SO0        1     4096       1          25         1          0.094484351575  0.094484351575  1.00       100.00    %
10         I2         2     16         1          25         1          0.000000588596  0.000000521541  0.89       88.61     %
11         I2         2     32         1          25         1          0.000001925230  0.000001730025  0.90       89.86     %
12         I2         2     64         1          25         1          0.000006875396  0.000005583465  0.81       81.21     %
13         I2         2     128        1          25         1          0.000025662779  0.000028602779  1.11       111.46    %
14         I2         2     256        1          25         1          0.000052730738  0.000158025330  3.00       299.68    %
15         I2         2     512        1          25         1          0.000135374066  0.000298035156  2.20       220.16    %
16         I2         2     1024       1          25         1          0.000602842891  0.001366454409  2.27       226.67    %
17         I2         2     2048       1          25         1          0.007174551487  0.020654620603  2.88       287.89    %
18         I2         2     4096       1          25         1          0.038933571428  0.094484351575  2.43       242.68    %
19         I2M        2     16         1          25         1          0.000000639260  0.000000521541  0.82       81.59     %
20         I2M        2     32         1          25         1          0.000001968443  0.000001730025  0.88       87.89     %
21         I2M        2     64         1          25         1          0.000006610155  0.000005583465  0.84       84.47     %
22         I2M        2     128        1          25         1          0.000021685661  0.000028602779  1.32       131.90    %
23         I2M        2     256        1          25         1          0.000054131448  0.000158025330  2.92       291.93    %
24         I2M        2     512        1          25         1          0.000134535134  0.000298035156  2.22       221.53    %
25         I2M        2     1024       1          25         1          0.000602723681  0.001366454409  2.27       226.71    %
26         I2M        2     2048       1          25         1          0.007171854377  0.020654620603  2.88       288.00    %
27         I2M        2     4096       1          25         1          0.039019159973  0.094484351575  2.42       242.15    %
28         I2FTV      2     16         1          25         1          0.000000630319  0.000000521541  0.83       82.74     %
29         I2FTV      2     32         1          25         1          0.000001932681  0.000001730025  0.90       89.51     %
30         I2FTV      2     64         1          25         1          0.000006762147  0.000005583465  0.83       82.57     %
31         I2FTV      2     128        1          25         1          0.000024771691  0.000028602779  1.15       115.47    %
32         I2FTV      2     256        1          25         1          0.000049728154  0.000158025330  3.18       317.78    %
33         I2FTV      2     512        1          25         1          0.000135715309  0.000298035156  2.20       219.60    %
34         I2FTV      2     1024       1          25         1          0.000611418509  0.001366454409  2.23       223.49    %
35         I2FTV      2     2048       1          25         1          0.007114502601  0.020654620603  2.90       290.32    %
36         I2FTV      2     4096       1          25         1          0.038995962590  0.094484351575  2.42       242.29    %
37         I2FUN      2     16         1          25         1          0.000000628829  0.000000521541  0.83       82.94     %
38         I2FUN      2     32         1          25         1          0.000002175570  0.000001730025  0.80       79.52     %
39         I2FUN      2     64         1          25         1          0.000006394088  0.000005583465  0.87       87.32     %
40         I2FUN      2     128        1          25         1          0.000024862587  0.000028602779  1.15       115.04    %
41         I2FUN      2     256        1          25         1          0.000053112210  0.000158025330  2.98       297.53    %
42         I2FUN      2     512        1          25         1          0.000134468079  0.000298035156  2.22       221.64    %
43         I2FUN      2     1024       1          25         1          0.000609695911  0.001366454409  2.24       224.12    %
