N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
38         IO1        2     16         1          20         1          0.000000900000  0.000001550000  1.72       172.22    %
39         IO1        2     32         1          20         1          0.000001750000  0.000004950000  2.83       282.86    %
40         IO1        2     64         1          20         1          0.000006650001  0.000016850003  2.53       253.38    %
41         IO1        2     128        1          20         1          0.000018400006  0.000063150001  3.43       343.21    %
42         IO1        2     256        1          20         1          0.000089350018  0.000255400024  2.86       285.84    %
43         IO1        2     512        1          20         1          0.000648500049  0.001268749824  1.96       195.64    %
44         IO1        2     1024       1          20         1          0.002982650185  0.005956499837  2.00       199.70    %
45         IO1        2     2048       1          20         1          0.016142448410  0.035199902952  2.18       218.06    %
46         IO1        2     4096       1          20         1          0.085464850068  0.154294490814  1.81       180.54    %
47         IO2        2     16         1          20         1          0.000002050000  0.000001550000  0.76       75.61     %
48         IO2        2     32         1          20         1          0.000002600000  0.000004950000  1.90       190.38    %
49         IO2        2     64         1          20         1          0.000008500000  0.000016850003  1.98       198.24    %
50         IO2        2     128        1          20         1          0.000018350003  0.000063150001  3.44       344.14    %
51         IO2        2     256        1          20         1          0.000102050006  0.000255400024  2.50       250.27    %
52         IO2        2     512        1          20         1          0.000678200042  0.001268749824  1.87       187.08    %
53         IO2        2     1024       1          20         1          0.003053900320  0.005956499837  1.95       195.05    %
54         IO2        2     2048       1          20         1          0.016242349520  0.035199902952  2.17       216.72    %
55         IO2        2     4096       1          20         1          0.084548652172  0.154294490814  1.82       182.49    %
56         IO2M       2     16         1          20         1          0.000002100000  0.000001550000  0.74       73.81     %
57         IO2M       2     32         1          20         1          0.000003100000  0.000004950000  1.60       159.68    %
58         IO2M       2     64         1          20         1          0.000006900000  0.000016850003  2.44       244.20    %
59         IO2M       2     128        1          20         1          0.000017100003  0.000063150001  3.69       369.30    %
60         IO2M       2     256        1          20         1          0.000086200016  0.000255400024  2.96       296.29    %
61         IO2M       2     512        1          20         1          0.000646050030  0.001268749824  1.96       196.39    %
62         IO2M       2     1024       1          20         1          0.002976900199  0.005956499837  2.00       200.09    %
63         IO2M       2     2048       1          20         1          0.016220349818  0.035199902952  2.17       217.01    %
64         IO2M       2     4096       1          20         1          0.084401503205  0.154294490814  1.83       182.81    %
65         IO2FUN     2     16         1          20         1          0.000000650000  0.000001550000  2.38       238.46    %
66         IO2FUN     2     32         1          20         1          0.000001700000  0.000004950000  2.91       291.18    %
67         IO2FUN     2     64         1          20         1          0.000006700000  0.000016850003  2.51       251.49    %
68         IO2FUN     2     128        1          20         1          0.000016200001  0.000063150001  3.90       389.81    %
69         IO2FUN     2     256        1          20         1          0.000084450017  0.000255400024  3.02       302.43    %
70         IO2FUN     2     512        1          20         1          0.000647600042  0.001268749824  1.96       195.92    %
71         IO2FUN     2     1024       1          20         1          0.002947900211  0.005956499837  2.02       202.06    %
72         IO2FUN     2     2048       1          20         1          0.015746949241  0.035199902952  2.24       223.53    %
73         IO2FUN     2     4096       1          20         1          0.084719598293  0.154294490814  1.82       182.12    %
74         IO2PLA     2     16         1          20         1          0.000002750000  0.000001550000  0.56       56.36     %
75         IO2PLA     2     32         1          20         1          0.000002400000  0.000004950000  2.06       206.25    %
76         IO2PLA     2     64         1          20         1          0.000006950000  0.000016850003  2.42       242.45    %
77         IO2PLA     2     128        1          20         1          0.000017750002  0.000063150001  3.56       355.77    %
78         IO2PLA     2     256        1          20         1          0.000086700005  0.000255400024  2.95       294.58    %
79         IO2PLA     2     512        1          20         1          0.000650850008  0.001268749824  1.95       194.94    %
80         IO2PLA     2     1024       1          20         1          0.002993300091  0.005956499837  1.99       198.99    %
81         IO2PLA     2     2048       1          20         1          0.015073600225  0.035199902952  2.34       233.52    %
82         IO2PLA     2     4096       1          20         1          0.084824807942  0.154294490814  1.82       181.90    %
83         IO2FTV     2     16         1          20         1          0.000002050000  0.000001550000  0.76       75.61     %
84         IO2FTV     2     32         1          20         1          0.000002200000  0.000004950000  2.25       225.00    %
85         IO2FTV     2     64         1          20         1          0.000007150000  0.000016850003  2.36       235.66    %
86         IO2FTV     2     128        1          20         1          0.000017450002  0.000063150001  3.62       361.89    %
87         IO2FTV     2     256        1          20         1          0.000099950004  0.000255400024  2.56       255.53    %
88         IO2FTV     2     512        1          20         1          0.000675150019  0.001268749824  1.88       187.92    %
89         IO2FTV     2     1024       1          20         1          0.003055549925  0.005956499837  1.95       194.94    %
90         IO2FTV     2     2048       1          20         1          0.016117149964  0.035199902952  2.18       218.40    %
91         IO2FTV     2     4096       1          20         1          0.085558049381  0.154294490814  1.80       180.34    %
92         IO2FM      2     16         1          20         1          0.000001900000  0.000001550000  0.82       81.58     %
93         IO2FM      2     32         1          20         1          0.000002550000  0.000004950000  1.94       194.12    %
94         IO2FM      2     64         1          20         1          0.000006800000  0.000016850003  2.48       247.79    %
95         IO2FM      2     128        1          20         1          0.000017250004  0.000063150001  3.66       366.09    %
96         IO2FM      2     256        1          20         1          0.000088000008  0.000255400024  2.90       290.23    %
97         IO2FM      2     512        1          20         1          0.000653349969  0.001268749824  1.94       194.19    %
98         IO2FM      2     1024       1          20         1          0.003113049781  0.005956499837  1.91       191.34    %
99         IO2FM      2     2048       1          20         1          0.016352150589  0.035199902952  2.15       215.26    %
100        IO2FM      2     4096       1          20         1          0.086767055094  0.154294490814  1.78       177.83    %
101        IO2FL      2     16         1          20         1          0.000002000000  0.000001550000  0.77       77.50     %
102        IO2FL      2     32         1          20         1          0.000002300000  0.000004950000  2.15       215.22    %
103        IO2FL      2     64         1          20         1          0.000007700000  0.000016850003  2.19       218.83    %
104        IO2FL      2     128        1          20         1          0.000017500004  0.000063150001  3.61       360.86    %
105        IO2FL      2     256        1          20         1          0.000099299999  0.000255400024  2.57       257.20    %
106        IO2FL      2     512        1          20         1          0.000639550039  0.001268749824  1.98       198.38    %
107        IO2FL      2     1024       1          20         1          0.003088949714  0.005956499837  1.93       192.83    %
108        IO2FL      2     2048       1          20         1          0.016419600695  0.035199902952  2.14       214.38    %
109        IO2FL      2     4096       1          20         1          0.083242341876  0.154294490814  1.85       185.36    %
110        IO2FA      2     16         1          20         1          0.000003150000  0.000001550000  0.49       49.21     %
111        IO2FA      2     32         1          20         1          0.000004150001  0.000004950000  1.19       119.28    %
112        IO2FA      2     64         1          20         1          0.000009750001  0.000016850003  1.73       172.82    %
113        IO2FA      2     128        1          20         1          0.000032750002  0.000063150001  1.93       192.82    %
114        IO2FA      2     256        1          20         1          0.000125899998  0.000255400024  2.03       202.86    %
115        IO2FA      2     512        1          20         1          0.000752149906  0.001268749824  1.69       168.68    %
116        IO2FA      2     1024       1          20         1          0.003010399872  0.005956499837  1.98       197.86    %
117        IO2FA      2     2048       1          20         1          0.016476597637  0.035199902952  2.14       213.64    %
118        IO2FA      2     4096       1          20         1          0.085457749665  0.154294490814  1.81       180.55    %
119        IO2DEF     2     16         1          20         1          0.000002100000  0.000001550000  0.74       73.81     %
120        IO2DEF     2     32         1          20         1          0.000002800000  0.000004950000  1.77       176.79    %
121        IO2DEF     2     64         1          20         1          0.000007150001  0.000016850003  2.36       235.66    %
122        IO2DEF     2     128        1          20         1          0.000019149998  0.000063150001  3.30       329.77    %
123        IO2DEF     2     256        1          20         1          0.000090600020  0.000255400024  2.82       281.90    %
124        IO2DEF     2     512        1          20         1          0.000662550039  0.001268749824  1.91       191.49    %
125        IO2DEF     2     1024       1          20         1          0.002973400056  0.005956499837  2.00       200.33    %
126        IO2DEF     2     2048       1          20         1          0.015196499415  0.035199902952  2.32       231.63    %
127        IO2DEF     2     4096       1          20         1          0.079499796033  0.154294490814  1.94       194.08    %
128        IO3        2     16         1          20         1          0.000002050000  0.000001550000  0.76       75.61     %
129        IO3        2     32         1          20         1          0.000002400001  0.000004950000  2.06       206.25    %
130        IO3        2     64         1          20         1          0.000007150000  0.000016850003  2.36       235.66    %
131        IO3        2     128        1          20         1          0.000023899996  0.000063150001  2.64       264.23    %
132        IO3        2     256        1          20         1          0.000100250007  0.000255400024  2.55       254.76    %
133        IO3        2     512        1          20         1          0.000641749939  0.001268749824  1.98       197.70    %
134        IO3        2     1024       1          20         1          0.003070700215  0.005956499837  1.94       193.98    %
135        IO3        2     2048       1          20         1          0.016234349459  0.035199902952  2.17       216.82    %
136        IO3        2     4096       1          20         1          0.080670550466  0.154294490814  1.91       191.26    %
137        IO3M       2     16         1          20         1          0.000002300000  0.000001550000  0.67       67.39     %
138        IO3M       2     32         1          20         1          0.000002400000  0.000004950000  2.06       206.25    %
139        IO3M       2     64         1          20         1          0.000006850000  0.000016850003  2.46       245.99    %
140        IO3M       2     128        1          20         1          0.000014800001  0.000063150001  4.27       426.69    %
141        IO3M       2     256        1          20         1          0.000092449984  0.000255400024  2.76       276.26    %
142        IO3M       2     512        1          20         1          0.000611500116  0.001268749824  2.07       207.48    %
143        IO3M       2     1024       1          20         1          0.002955049742  0.005956499837  2.02       201.57    %
144        IO3M       2     2048       1          20         1          0.016238199547  0.035199902952  2.17       216.77    %
145        IO3M       2     4096       1          20         1          0.081085197628  0.154294490814  1.90       190.29    %
146        IO3FUN     2     16         1          20         1          0.000002700000  0.000001550000  0.57       57.41     %
147        IO3FUN     2     32         1          20         1          0.000003800000  0.000004950000  1.30       130.26    %
148        IO3FUN     2     64         1          20         1          0.000007350000  0.000016850003  2.29       229.25    %
149        IO3FUN     2     128        1          20         1          0.000020349999  0.000063150001  3.10       310.32    %
150        IO3FUN     2     256        1          20         1          0.000091150032  0.000255400024  2.80       280.20    %
151        IO3FUN     2     512        1          20         1          0.000647300039  0.001268749824  1.96       196.01    %
152        IO3FUN     2     1024       1          20         1          0.003015249735  0.005956499837  1.98       197.55    %
153        IO3FUN     2     2048       1          20         1          0.015957396477  0.035199902952  2.21       220.59    %
154        IO3FUN     2     4096       1          20         1          0.080178394914  0.154294490814  1.92       192.44    %
155        IO3PLA     2     16         1          20         1          0.000002750000  0.000001550000  0.56       56.36     %
156        IO3PLA     2     32         1          20         1          0.000002300000  0.000004950000  2.15       215.22    %
157        IO3PLA     2     64         1          20         1          0.000007300000  0.000016850003  2.31       230.82    %
158        IO3PLA     2     128        1          20         1          0.000014799999  0.000063150001  4.27       426.69    %
159        IO3PLA     2     256        1          20         1          0.000090949979  0.000255400024  2.81       280.81    %
160        IO3PLA     2     512        1          20         1          0.000617000100  0.001268749824  2.06       205.63    %
161        IO3PLA     2     1024       1          20         1          0.002979200333  0.005956499837  2.00       199.94    %
162        IO3PLA     2     2048       1          20         1          0.016064200550  0.035199902952  2.19       219.12    %
163        IO3PLA     2     4096       1          20         1          0.081019386649  0.154294490814  1.90       190.44    %
164        IO3FTV     2     16         1          20         1          0.000001850000  0.000001550000  0.84       83.78     %
165        IO3FTV     2     32         1          20         1          0.000002150000  0.000004950000  2.30       230.23    %
166        IO3FTV     2     64         1          20         1          0.000009149999  0.000016850003  1.84       184.15    %
167        IO3FTV     2     128        1          20         1          0.000017450002  0.000063150001  3.62       361.89    %
168        IO3FTV     2     256        1          20         1          0.000100900012  0.000255400024  2.53       253.12    %
169        IO3FTV     2     512        1          20         1          0.000654700096  0.001268749824  1.94       193.79    %
170        IO3FTV     2     1024       1          20         1          0.003004249884  0.005956499837  1.98       198.27    %
171        IO3FTV     2     2048       1          20         1          0.016351401806  0.035199902952  2.15       215.27    %
172        IO3FTV     2     4096       1          20         1          0.080320909619  0.154294490814  1.92       192.10    %
173        IO3FM      2     16         1          20         1          0.000002000000  0.000001550000  0.77       77.50     %
174        IO3FM      2     32         1          20         1          0.000002500000  0.000004950000  1.98       198.00    %
175        IO3FM      2     64         1          20         1          0.000006700001  0.000016850003  2.51       251.49    %
176        IO3FM      2     128        1          20         1          0.000023449997  0.000063150001  2.69       269.30    %
177        IO3FM      2     256        1          20         1          0.000086050008  0.000255400024  2.97       296.80    %
178        IO3FM      2     512        1          20         1          0.000647300039  0.001268749824  1.96       196.01    %
179        IO3FM      2     1024       1          20         1          0.003004950006  0.005956499837  1.98       198.22    %
180        IO3FM      2     2048       1          20         1          0.015415799804  0.035199902952  2.28       228.34    %
181        IO3FM      2     4096       1          20         1          0.085023507476  0.154294490814  1.81       181.47    %
182        IO3FL      2     16         1          20         1          0.000000800000  0.000001550000  1.94       193.75    %
183        IO3FL      2     32         1          20         1          0.000002050000  0.000004950000  2.41       241.46    %
184        IO3FL      2     64         1          20         1          0.000008250001  0.000016850003  2.04       204.24    %
185        IO3FL      2     128        1          20         1          0.000021200005  0.000063150001  2.98       297.88    %
186        IO3FL      2     256        1          20         1          0.000117749987  0.000255400024  2.17       216.90    %
187        IO3FL      2     512        1          20         1          0.000745549973  0.001268749824  1.70       170.18    %
188        IO3FL      2     1024       1          20         1          0.002968100132  0.005956499837  2.01       200.68    %
189        IO3FL      2     2048       1          20         1          0.015680799261  0.035199902952  2.24       224.48    %
190        IO3FL      2     4096       1          20         1          0.080357000232  0.154294490814  1.92       192.01    %
191        IO3FA      2     16         1          20         1          0.000000900000  0.000001550000  1.72       172.22    %
192        IO3FA      2     32         1          20         1          0.000002000000  0.000004950000  2.47       247.50    %
193        IO3FA      2     64         1          20         1          0.000008250001  0.000016850003  2.04       204.24    %
194        IO3FA      2     128        1          20         1          0.000022250006  0.000063150001  2.84       283.82    %
195        IO3FA      2     256        1          20         1          0.000118249991  0.000255400024  2.16       215.98    %
196        IO3FA      2     512        1          20         1          0.000726499944  0.001268749824  1.75       174.64    %
197        IO3FA      2     1024       1          20         1          0.003146400210  0.005956499837  1.89       189.31    %
198        IO3FA      2     2048       1          20         1          0.016520498320  0.035199902952  2.13       213.07    %
199        IO3FA      2     4096       1          20         1          0.083360001445  0.154294490814  1.85       185.09    %
200        IO3DEF     2     16         1          20         1          0.000001050000  0.000001550000  1.48       147.62    %
201        IO3DEF     2     32         1          20         1          0.000002850000  0.000004950000  1.74       173.68    %
202        IO3DEF     2     64         1          20         1          0.000008900001  0.000016850003  1.89       189.33    %
203        IO3DEF     2     128        1          20         1          0.000028949997  0.000063150001  2.18       218.13    %
204        IO3DEF     2     256        1          20         1          0.000119499993  0.000255400024  2.14       213.72    %
205        IO3DEF     2     512        1          20         1          0.000724449928  0.001268749824  1.75       175.13    %
206        IO3DEF     2     1024       1          20         1          0.003058299888  0.005956499837  1.95       194.77    %
207        IO3DEF     2     2048       1          20         1          0.016770198941  0.035199902952  2.10       209.90    %
208        IO3DEF     2     4096       1          20         1          0.083274647593  0.154294490814  1.85       185.28    %
662        IO1        2     16         2          20         1          0.000000200000  0.000000800000  4.00       400.00    %
663        IO1        2     32         2          20         1          0.000000350000  0.000002450000  7.00       700.00    %
664        IO1        2     64         2          20         1          0.000002200000  0.000007150001  3.25       325.00    %
665        IO1        2     128        2          20         1          0.000007300001  0.000026900001  3.68       368.49    %
666        IO1        2     256        2          20         1          0.000026549998  0.000111249996  4.19       419.02    %
667        IO1        2     512        2          20         1          0.000135450013  0.000529450015  3.91       390.88    %
668        IO1        2     1024       2          20         1          0.000711499946  0.002716499846  3.82       381.80    %
669        IO1        2     2048       2          20         1          0.006725450046  0.014064999297  2.09       209.13    %
670        IO1        2     4096       2          20         1          0.051989048719  0.069968357682  1.35       134.58    %
671        IO2        2     16         2          20         1          0.000000650000  0.000000800000  1.23       123.08    %
672        IO2        2     32         2          20         1          0.000001350000  0.000002450000  1.81       181.48    %
673        IO2        2     64         2          20         1          0.000005750001  0.000007150001  1.24       124.35    %
674        IO2        2     128        2          20         1          0.000020050004  0.000026900001  1.34       134.16    %
675        IO2        2     256        2          20         1          0.000075450014  0.000111249996  1.47       147.45    %
676        IO2        2     512        2          20         1          0.000237200016  0.000529450015  2.23       223.21    %
677        IO2        2     1024       2          20         1          0.000705849961  0.002716499846  3.85       384.86    %
678        IO2        2     2048       2          20         1          0.006596600171  0.014064999297  2.13       213.22    %
679        IO2        2     4096       2          20         1          0.052108794451  0.069968357682  1.34       134.27    %
680        IO2M       2     16         2          20         1          0.000000050000  0.000000800000  16.00      1600.00   %
681        IO2M       2     32         2          20         1          0.000000600000  0.000002450000  4.08       408.33    %
682        IO2M       2     64         2          20         1          0.000002000000  0.000007150001  3.58       357.50    %
683        IO2M       2     128        2          20         1          0.000008000000  0.000026900001  3.36       336.25    %
684        IO2M       2     256        2          20         1          0.000026549998  0.000111249996  4.19       419.02    %
685        IO2M       2     512        2          20         1          0.000136800023  0.000529450015  3.87       387.02    %
686        IO2M       2     1024       2          20         1          0.000710200111  0.002716499846  3.82       382.50    %
687        IO2M       2     2048       2          20         1          0.006403350271  0.014064999297  2.20       219.65    %
688        IO2M       2     4096       2          20         1          0.051937144250  0.069968357682  1.35       134.72    %
689        IO2FUN     2     16         2          20         1          0.000000850000  0.000000800000  0.94       94.12     %
690        IO2FUN     2     32         2          20         1          0.000001000000  0.000002450000  2.45       245.00    %
