N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
29         IO1        2     16         1          1          1          0.000003000000  0.000000000000  0.00       0.00      %
30         IO1        2     32         1          1          1          0.000010000000  0.000009000000  0.90       90.00     %
31         IO1        2     64         1          1          1          0.000035000001  0.000037999998  1.09       108.57    %
32         IO1        2     128        1          1          1          0.000138000003  0.000118999997  0.86       86.23     %
33         IO1        2     256        1          1          1          0.000559000007  0.000536000007  0.96       95.89     %
34         IO1        2     512        1          1          1          0.001837000018  0.003182000015  1.73       173.22    %
35         IO1        2     1024       1          1          1          0.003855000017  0.009267999791  2.40       240.42    %
36         IO1        2     2048       1          1          1          0.027455000207  0.032926000655  1.20       119.93    %
37         IO1        2     4096       1          1          1          0.103794001043  0.156948998570  1.51       151.21    %
38         IO2        2     16         1          1          1          0.000002000000  0.000000000000  0.00       0.00      %
39         IO2        2     32         1          1          1          0.000011000000  0.000009000000  0.82       81.82     %
40         IO2        2     64         1          1          1          0.000054000000  0.000037999998  0.70       70.37     %
41         IO2        2     128        1          1          1          0.000106000000  0.000118999997  1.12       112.26    %
42         IO2        2     256        1          1          1          0.000419999997  0.000536000007  1.28       127.62    %
43         IO2        2     512        1          1          1          0.001494999975  0.003182000015  2.13       212.84    %
44         IO2        2     1024       1          1          1          0.007648000028  0.009267999791  1.21       121.18    %
45         IO2        2     2048       1          1          1          0.032264001667  0.032926000655  1.02       102.05    %
46         IO2        2     4096       1          1          1          0.116148002446  0.156948998570  1.35       135.13    %
47         IO2M       2     16         1          1          1          0.000002000000  0.000000000000  0.00       0.00      %
48         IO2M       2     32         1          1          1          0.000013000000  0.000009000000  0.69       69.23     %
49         IO2M       2     64         1          1          1          0.000033000000  0.000037999998  1.15       115.15    %
50         IO2M       2     128        1          1          1          0.000116000003  0.000118999997  1.03       102.59    %
51         IO2M       2     256        1          1          1          0.000449999992  0.000536000007  1.19       119.11    %
52         IO2M       2     512        1          1          1          0.001509999973  0.003182000015  2.11       210.73    %
53         IO2M       2     1024       1          1          1          0.004329000134  0.009267999791  2.14       214.09    %
54         IO2M       2     2048       1          1          1          0.020929999650  0.032926000655  1.57       157.31    %
55         IO2M       2     4096       1          1          1          0.141920000315  0.156948998570  1.11       110.59    %
56         IO2FUN     2     16         1          1          1          0.000002000000  0.000000000000  0.00       0.00      %
57         IO2FUN     2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
58         IO2FUN     2     64         1          1          1          0.000027000000  0.000037999998  1.41       140.74    %
59         IO2FUN     2     128        1          1          1          0.000111000001  0.000118999997  1.07       107.21    %
60         IO2FUN     2     256        1          1          1          0.000609999988  0.000536000007  0.88       87.87     %
61         IO2FUN     2     512        1          1          1          0.001478999970  0.003182000015  2.15       215.15    %
62         IO2FUN     2     1024       1          1          1          0.010653999634  0.009267999791  0.87       86.99     %
63         IO2FUN     2     2048       1          1          1          0.056407999247  0.032926000655  0.58       58.37     %
64         IO2FUN     2     4096       1          1          1          0.090439997613  0.156948998570  1.74       173.54    %
65         IO2PLA     2     16         1          1          1          0.000001000000  0.000000000000  0.00       0.00      %
66         IO2PLA     2     32         1          1          1          0.000005000000  0.000009000000  1.80       180.00    %
67         IO2PLA     2     64         1          1          1          0.000019999999  0.000037999998  1.90       190.00    %
68         IO2PLA     2     128        1          1          1          0.000058000001  0.000118999997  2.05       205.17    %
69         IO2PLA     2     256        1          1          1          0.000228999997  0.000536000007  2.34       234.06    %
70         IO2PLA     2     512        1          1          1          0.002704000100  0.003182000015  1.18       117.68    %
71         IO2PLA     2     1024       1          1          1          0.007216999773  0.009267999791  1.28       128.42    %
72         IO2PLA     2     2048       1          1          1          0.053872998804  0.032926000655  0.61       61.12     %
73         IO2PLA     2     4096       1          1          1          0.100819997489  0.156948998570  1.56       155.67    %
74         IO2FTV     2     16         1          1          1          0.000001000000  0.000000000000  0.00       0.00      %
75         IO2FTV     2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
76         IO2FTV     2     64         1          1          1          0.000014000000  0.000037999998  2.71       271.43    %
77         IO2FTV     2     128        1          1          1          0.000128999993  0.000118999997  0.92       92.25     %
78         IO2FTV     2     256        1          1          1          0.000423999998  0.000536000007  1.26       126.42    %
79         IO2FTV     2     512        1          1          1          0.001568999956  0.003182000015  2.03       202.80    %
80         IO2FTV     2     1024       1          1          1          0.005160000175  0.009267999791  1.80       179.61    %
81         IO2FTV     2     2048       1          1          1          0.020879000425  0.032926000655  1.58       157.70    %
82         IO2FTV     2     4096       1          1          1          0.095383003354  0.156948998570  1.65       164.55    %
83         IO2FM      2     16         1          1          1          0.000002000000  0.000000000000  0.00       0.00      %
84         IO2FM      2     32         1          1          1          0.000010000000  0.000009000000  0.90       90.00     %
85         IO2FM      2     64         1          1          1          0.000038999999  0.000037999998  0.97       97.44     %
86         IO2FM      2     128        1          1          1          0.000193999993  0.000118999997  0.61       61.34     %
87         IO2FM      2     256        1          1          1          0.000330000010  0.000536000007  1.62       162.42    %
88         IO2FM      2     512        1          1          1          0.001068999991  0.003182000015  2.98       297.66    %
89         IO2FM      2     1024       1          1          1          0.004521000199  0.009267999791  2.05       205.00    %
90         IO2FM      2     2048       1          1          1          0.022444000468  0.032926000655  1.47       146.70    %
91         IO2FM      2     4096       1          1          1          0.087532997131  0.156948998570  1.79       179.30    %
92         IO2FL      2     16         1          1          1          0.000001000000  0.000000000000  0.00       0.00      %
93         IO2FL      2     32         1          1          1          0.000010000000  0.000009000000  0.90       90.00     %
94         IO2FL      2     64         1          1          1          0.000094000003  0.000037999998  0.40       40.43     %
95         IO2FL      2     128        1          1          1          0.000188999998  0.000118999997  0.63       62.96     %
96         IO2FL      2     256        1          1          1          0.000623999978  0.000536000007  0.86       85.90     %
97         IO2FL      2     512        1          1          1          0.002176000038  0.003182000015  1.46       146.23    %
98         IO2FL      2     1024       1          1          1          0.006690999959  0.009267999791  1.39       138.51    %
99         IO2FL      2     2048       1          1          1          0.018657999113  0.032926000655  1.76       176.47    %
