N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
452        MON01      7     16         1          1          1          0.000031000000  0.000000000000  0.00       0.00      %
453        MON01      7     32         1          1          1          0.000057000001  0.000009000000  0.16       15.79     %
454        MON01      7     64         1          1          1          0.000493000029  0.000037999998  0.08       7.71      %
455        MON01      7     128        1          1          1          0.001994000049  0.000118999997  0.06       5.97      %
456        MON01      7     256        1          1          1          0.006541000213  0.000536000007  0.08       8.19      %
457        MON01      7     512        1          1          1          0.016568999738  0.003182000015  0.19       19.20     %
458        MON01      7     1024       1          1          1          0.044325999916  0.009267999791  0.21       20.91     %
459        MON01      7     2048       1          1          1          0.172370001674  0.032926000655  0.19       19.10     %
460        MON01      7     4096       1          1          1          0.692178010941  0.156948998570  0.23       22.67     %
461        MONO2      7     16         1          1          1          0.000031000000  0.000000000000  0.00       0.00      %
462        MONO2      7     32         1          1          1          0.000125000006  0.000009000000  0.07       7.20      %
463        MONO2      7     64         1          1          1          0.000495999993  0.000037999998  0.08       7.66      %
464        MONO2      7     128        1          1          1          0.002011999954  0.000118999997  0.06       5.91      %
465        MONO2      7     256        1          1          1          0.006715000141  0.000536000007  0.08       7.98      %
466        MONO2      7     512        1          1          1          0.016084000468  0.003182000015  0.20       19.78     %
467        MONO2      7     1024       1          1          1          0.045605998486  0.009267999791  0.20       20.32     %
468        MONO2      7     2048       1          1          1          0.174926996231  0.032926000655  0.19       18.82     %
469        MONO2      7     4096       1          1          1          0.704185009003  0.156948998570  0.22       22.29     %
470        MONO2M     7     16         1          1          1          0.000011000000  0.000000000000  0.00       0.00      %
471        MONO2M     7     32         1          1          1          0.000059999998  0.000009000000  0.15       15.00     %
472        MONO2M     7     64         1          1          1          0.000234000006  0.000037999998  0.16       16.24     %
473        MONO2M     7     128        1          1          1          0.000982000027  0.000118999997  0.12       12.12     %
474        MONO2M     7     256        1          1          1          0.003862000071  0.000536000007  0.14       13.88     %
475        MONO2M     7     512        1          1          1          0.005214999896  0.003182000015  0.61       61.02     %
476        MONO2M     7     1024       1          1          1          0.023593999445  0.009267999791  0.39       39.28     %
477        MONO2M     7     2048       1          1          1          0.084655001760  0.032926000655  0.39       38.89     %
478        MONO2M     7     4096       1          1          1          0.336035013199  0.156948998570  0.47       46.71     %
479        MONO2FUN   7     16         1          1          1          0.000005000000  0.000000000000  0.00       0.00      %
480        MONO2FUN   7     32         1          1          1          0.000022000000  0.000009000000  0.41       40.91     %
481        MONO2FUN   7     64         1          1          1          0.000075999997  0.000037999998  0.50       50.00     %
482        MONO2FUN   7     128        1          1          1          0.000285999995  0.000118999997  0.42       41.61     %
483        MONO2FUN   7     256        1          1          1          0.001028000028  0.000536000007  0.52       52.14     %
484        MONO2FUN   7     512        1          1          1          0.001972999889  0.003182000015  1.61       161.28    %
485        MONO2FUN   7     1024       1          1          1          0.010582000017  0.009267999791  0.88       87.58     %
486        MONO2FUN   7     2048       1          1          1          0.034276999533  0.032926000655  0.96       96.06     %
487        MONO2FUN   7     4096       1          1          1          0.133744001389  0.156948998570  1.17       117.35    %
488        MONO2PLA   7     16         1          1          1          0.000001000000  0.000000000000  0.00       0.00      %
489        MONO2PLA   7     32         1          1          1          0.000012000000  0.000009000000  0.75       75.00     %
490        MONO2PLA   7     64         1          1          1          0.000066000001  0.000037999998  0.58       57.58     %
491        MONO2PLA   7     128        1          1          1          0.000353999989  0.000118999997  0.34       33.62     %
492        MONO2PLA   7     256        1          1          1          0.001460999949  0.000536000007  0.37       36.69     %
493        MONO2PLA   7     512        1          1          1          0.001939999987  0.003182000015  1.64       164.02    %
494        MONO2PLA   7     1024       1          1          1          0.008553000167  0.009267999791  1.08       108.36    %
495        MONO2PLA   7     2048       1          1          1          0.031330000609  0.032926000655  1.05       105.09    %
496        MONO2PLA   7     4096       1          1          1          0.144986003637  0.156948998570  1.08       108.25    %
497        MONO2FTV   7     16         1          1          1          0.000011000000  0.000000000000  0.00       0.00      %
498        MONO2FTV   7     32         1          1          1          0.000127000007  0.000009000000  0.07       7.09      %
499        MONO2FTV   7     64         1          1          1          0.000498000009  0.000037999998  0.08       7.63      %
500        MONO2FTV   7     128        1          1          1          0.000769999984  0.000118999997  0.15       15.45     %
501        MONO2FTV   7     256        1          1          1          0.002990999958  0.000536000007  0.18       17.92     %
502        MONO2FTV   7     512        1          1          1          0.011057999916  0.003182000015  0.29       28.78     %
503        MONO2FTV   7     1024       1          1          1          0.047056999058  0.009267999791  0.20       19.70     %
504        MONO2FTV   7     2048       1          1          1          0.185803994536  0.032926000655  0.18       17.72     %
505        MONO2FTV   7     4096       1          1          1          0.741352021694  0.156948998570  0.21       21.17     %
506        MONO2FM    7     16         1          1          1          0.000013000000  0.000000000000  0.00       0.00      %
507        MONO2FM    7     32         1          1          1          0.000142999997  0.000009000000  0.06       6.29      %
508        MONO2FM    7     64         1          1          1          0.000616999983  0.000037999998  0.06       6.16      %
509        MONO2FM    7     128        1          1          1          0.001179000014  0.000118999997  0.10       10.09     %
510        MONO2FM    7     256        1          1          1          0.004984000232  0.000536000007  0.11       10.75     %
511        MONO2FM    7     512        1          1          1          0.015954999253  0.003182000015  0.20       19.94     %
512        MONO2FM    7     1024       1          1          1          0.057296000421  0.009267999791  0.16       16.18     %
513        MONO2FM    7     2048       1          1          1          0.215020999312  0.032926000655  0.15       15.31     %
514        MONO2FM    7     4096       1          1          1          0.878428995609  0.156948998570  0.18       17.87     %
515        MONO2FL    7     16         1          1          1          0.000014000000  0.000000000000  0.00       0.00      %
516        MONO2FL    7     32         1          1          1          0.000053000000  0.000009000000  0.17       16.98     %
517        MONO2FL    7     64         1          1          1          0.000274999999  0.000037999998  0.14       13.82     %
518        MONO2FL    7     128        1          1          1          0.001043000026  0.000118999997  0.11       11.41     %
519        MONO2FL    7     256        1          1          1          0.003598999931  0.000536000007  0.15       14.89     %
520        MONO2FL    7     512        1          1          1          0.019198000431  0.003182000015  0.17       16.57     %
521        MONO2FL    7     1024       1          1          1          0.056905001402  0.009267999791  0.16       16.29     %
522        MONO2FL    7     2048       1          1          1          0.225673004985  0.032926000655  0.15       14.59     %
523        MONO2FL    7     4096       1          1          1          0.892675995827  0.156948998570  0.18       17.58     %
524        MONO2FA    7     16         1          1          1          0.000039999999  0.000000000000  0.00       0.00      %
