N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
389        OMP32      6     16         1          1          1          0.000012956560  0.000000000000  0.00       0.00      %
390        OMP32      6     16         1          1          2          0.000010650605  0.000000000000  0.00       0.00      %
391        OMP32      6     16         1          1          4          0.000012271106  0.000000000000  0.00       0.00      %
392        OMP32      6     16         1          1          8          0.019013591111  0.000000000000  0.00       0.00      %
393        OMP32      6     16         1          1          16         0.033726494759  0.000000000000  0.00       0.00      %
394        OMP32      6     16         1          1          32         0.056971911341  0.000000000000  0.00       0.00      %
395        OMP32      6     16         1          1          64         0.071805059910  0.000000000000  0.00       0.00      %
396        OMP32      6     32         1          1          1          0.000007741153  0.000009000000  1.16       116.26    %
397        OMP32      6     32         1          1          2          0.000024467707  0.000009000000  0.37       18.39     %
398        OMP32      6     32         1          1          4          0.000029422343  0.000009000000  0.31       7.65      %
399        OMP32      6     32         1          1          8          0.018984332681  0.000009000000  0.00       0.01      %
400        OMP32      6     32         1          1          16         0.037939406931  0.000009000000  0.00       0.00      %
401        OMP32      6     32         1          1          32         0.049374476075  0.000009000000  0.00       0.00      %
402        OMP32      6     32         1          1          64         0.075971409678  0.000009000000  0.00       0.00      %
403        OMP32      6     64         1          1          1          0.000018350780  0.000037999998  2.07       207.08    %
404        OMP32      6     64         1          1          2          0.000019852072  0.000037999998  1.91       95.71     %
405        OMP32      6     64         1          1          4          0.000036928803  0.000037999998  1.03       25.73     %
406        OMP32      6     64         1          1          8          0.018920108676  0.000037999998  0.00       0.03      %
407        OMP32      6     64         1          1          16         0.038920175284  0.000037999998  0.00       0.01      %
408        OMP32      6     64         1          1          32         0.057941980660  0.000037999998  0.00       0.00      %
409        OMP32      6     64         1          1          64         0.042703878134  0.000037999998  0.00       0.00      %
410        OMP32      6     128        1          1          1          0.000087514520  0.000118999997  1.36       135.98    %
411        OMP32      6     128        1          1          2          0.000076808035  0.000118999997  1.55       77.47     %
412        OMP32      6     128        1          1          4          0.000127218664  0.000118999997  0.94       23.38     %
413        OMP32      6     128        1          1          8          0.019278105348  0.000118999997  0.01       0.08      %
414        OMP32      6     128        1          1          16         0.042832024395  0.000118999997  0.00       0.02      %
415        OMP32      6     128        1          1          32         0.048477150500  0.000118999997  0.00       0.01      %
416        OMP32      6     128        1          1          64         0.085742935538  0.000118999997  0.00       0.00      %
417        OMP32      6     256        1          1          1          0.000242568552  0.000536000007  2.21       220.97    %
418        OMP32      6     256        1          1          2          0.000337220728  0.000536000007  1.59       79.47     %
419        OMP32      6     256        1          1          4          0.000277046114  0.000536000007  1.93       48.37     %
420        OMP32      6     256        1          1          8          0.019259009510  0.000536000007  0.03       0.35      %
421        OMP32      6     256        1          1          16         0.032761070877  0.000536000007  0.02       0.10      %
422        OMP32      6     256        1          1          32         0.044805269688  0.000536000007  0.01       0.04      %
423        OMP32      6     256        1          1          64         0.070593059063  0.000536000007  0.01       0.01      %
424        OMP32      6     512        1          1          1          0.001205246896  0.003182000015  2.64       264.01    %
425        OMP32      6     512        1          1          2          0.001031540334  0.003182000015  3.08       154.24    %
426        OMP32      6     512        1          1          4          0.014749404043  0.003182000015  0.22       5.39      %
427        OMP32      6     512        1          1          8          0.022386573255  0.003182000015  0.14       1.78      %
428        OMP32      6     512        1          1          16         0.038417559117  0.003182000015  0.08       0.52      %
429        OMP32      6     512        1          1          32         0.050635345280  0.003182000015  0.06       0.20      %
430        OMP32      6     512        1          1          64         0.065780907869  0.003182000015  0.05       0.08      %
431        OMP32      6     1024       1          1          1          0.004422679543  0.009267999791  2.10       209.56    %
432        OMP32      6     1024       1          1          2          0.003376282752  0.009267999791  2.75       137.25    %
433        OMP32      6     1024       1          1          4          0.005291227251  0.009267999791  1.75       43.79     %
434        OMP32      6     1024       1          1          8          0.016757808626  0.009267999791  0.55       6.91      %
435        OMP32      6     1024       1          1          16         0.035045802593  0.009267999791  0.26       1.65      %
436        OMP32      6     1024       1          1          32         0.066801346838  0.009267999791  0.14       0.43      %
437        OMP32      6     1024       1          1          64         0.077254474163  0.009267999791  0.12       0.19      %
438        OMP32      6     2048       1          1          1          0.039740618318  0.032926000655  0.83       82.85     %
439        OMP32      6     2048       1          1          2          0.025212135166  0.032926000655  1.31       65.30     %
440        OMP32      6     2048       1          1          4          0.018466804177  0.032926000655  1.78       44.57     %
441        OMP32      6     2048       1          1          8          0.032296914607  0.032926000655  1.02       12.74     %
442        OMP32      6     2048       1          1          16         0.043266378343  0.032926000655  0.76       4.76      %
443        OMP32      6     2048       1          1          32         0.052573569119  0.032926000655  0.63       1.96      %
444        OMP32      6     2048       1          1          64         0.084420070052  0.032926000655  0.39       0.61      %
445        OMP32      6     4096       1          1          1          0.192907899618  0.156948998570  0.81       81.36     %
446        OMP32      6     4096       1          1          2          0.127884790301  0.156948998570  1.23       61.36     %
447        OMP32      6     4096       1          1          4          0.063344649971  0.156948998570  2.48       61.94     %
448        OMP32      6     4096       1          1          8          0.060827288777  0.156948998570  2.58       32.25     %
449        OMP32      6     4096       1          1          16         0.048587899655  0.156948998570  3.23       20.19     %
450        OMP32      6     4096       1          1          32         0.072970643640  0.156948998570  2.15       6.72      %
451        OMP32      6     4096       1          1          64         0.107140682638  0.156948998570  1.46       2.29      %
1010       OMP32      6     16         2          1          1          0.000004503876  0.000002000000  0.44       44.41     %
1011       OMP32      6     16         2          1          2          0.000004854053  0.000002000000  0.41       20.60     %
1012       OMP32      6     16         2          1          4          0.005904600024  0.000002000000  0.00       0.01      %
1013       OMP32      6     16         2          1          8          0.014147780836  0.000002000000  0.00       0.00      %
1014       OMP32      6     16         2          1          16         0.021127779037  0.000002000000  0.00       0.00      %
1015       OMP32      6     16         2          1          32         0.021810933948  0.000002000000  0.00       0.00      %
1016       OMP32      6     16         2          1          64         0.028497412801  0.000002000000  0.00       0.00      %
1017       OMP32      6     32         2          1          1          0.000002771616  0.000002000000  0.72       72.16     %
1018       OMP32      6     32         2          1          2          0.000004507601  0.000002000000  0.44       22.18     %
1019       OMP32      6     32         2          1          4          0.000013753772  0.000002000000  0.15       3.64      %
1020       OMP32      6     32         2          1          8          0.005834203213  0.000002000000  0.00       0.00      %
1021       OMP32      6     32         2          1          16         0.018853522837  0.000002000000  0.00       0.00      %
1022       OMP32      6     32         2          1          32         0.019013166428  0.000002000000  0.00       0.00      %
1023       OMP32      6     32         2          1          64         0.035460393876  0.000002000000  0.00       0.00      %
1024       OMP32      6     64         2          1          1          0.000003974885  0.000007000000  1.76       176.11    %
1025       OMP32      6     64         2          1          2          0.000004321337  0.000007000000  1.62       80.99     %
1026       OMP32      6     64         2          1          4          0.000015854836  0.000007000000  0.44       11.04     %
1027       OMP32      6     64         2          1          8          0.009540777653  0.000007000000  0.00       0.01      %
1028       OMP32      6     64         2          1          16         0.018863510340  0.000007000000  0.00       0.00      %
1029       OMP32      6     64         2          1          32         0.019635953009  0.000007000000  0.00       0.00      %
1030       OMP32      6     64         2          1          64         0.033327795565  0.000007000000  0.00       0.00      %
1031       OMP32      6     128        2          1          1          0.000012606382  0.000024000001  1.90       190.38    %
1032       OMP32      6     128        2          1          2          0.000012595206  0.000024000001  1.91       95.27     %
1033       OMP32      6     128        2          1          4          0.000010110438  0.000024000001  2.37       59.34     %
1034       OMP32      6     128        2          1          8          0.009444501251  0.000024000001  0.00       0.03      %
1035       OMP32      6     128        2          1          16         0.000016070902  0.000024000001  1.49       9.33      %
1036       OMP32      6     128        2          1          32         0.020862095058  0.000024000001  0.00       0.00      %
1037       OMP32      6     128        2          1          64         0.001499328762  0.000024000001  0.02       0.03      %
1038       OMP32      6     256        2          1          1          0.000057853758  0.000072000003  1.24       124.45    %
1039       OMP32      6     256        2          1          2          0.000090312213  0.000072000003  0.80       39.86     %
1040       OMP32      6     256        2          1          4          0.000065501779  0.000072000003  1.10       27.48     %
1041       OMP32      6     256        2          1          8          0.009211752564  0.000072000003  0.01       0.10      %
1042       OMP32      6     256        2          1          16         0.018795639277  0.000072000003  0.00       0.02      %
1043       OMP32      6     256        2          1          32         0.000034499913  0.000072000003  2.09       6.52      %
1044       OMP32      6     256        2          1          64         0.016734160483  0.000072000003  0.00       0.01      %
1045       OMP32      6     512        2          1          1          0.000153530389  0.000130999993  0.85       85.33     %
1046       OMP32      6     512        2          1          2          0.000147648156  0.000130999993  0.89       44.36     %
1047       OMP32      6     512        2          1          4          0.000149622560  0.000130999993  0.88       21.89     %
1048       OMP32      6     512        2          1          8          0.013654701412  0.000130999993  0.01       0.12      %
1049       OMP32      6     512        2          1          16         0.000073526055  0.000130999993  1.78       11.14     %
1050       OMP32      6     512        2          1          32         0.010126028210  0.000130999993  0.01       0.04      %
1051       OMP32      6     512        2          1          64         0.005382306874  0.000130999993  0.02       0.04      %
1052       OMP32      6     1024       2          1          1          0.000884488225  0.000844000024  0.95       95.42     %
1053       OMP32      6     1024       2          1          2          0.001149855554  0.000844000024  0.73       36.70     %
1054       OMP32      6     1024       2          1          4          0.001599270850  0.000844000024  0.53       13.19     %
1055       OMP32      6     1024       2          1          8          0.005272988230  0.000844000024  0.16       2.00      %
1056       OMP32      6     1024       2          1          16         0.014831632376  0.000844000024  0.06       0.36      %
1057       OMP32      6     1024       2          1          32         0.025593571365  0.000844000024  0.03       0.10      %
1058       OMP32      6     1024       2          1          64         0.028733860701  0.000844000024  0.03       0.05      %
1059       OMP32      6     2048       2          1          1          0.005975384265  0.006455000024  1.08       108.03    %
1060       OMP32      6     2048       2          1          2          0.006316427141  0.006455000024  1.02       51.10     %
1061       OMP32      6     2048       2          1          4          0.004430498928  0.006455000024  1.46       36.42     %
1062       OMP32      6     2048       2          1          8          0.008977290243  0.006455000024  0.72       8.99      %
1063       OMP32      6     2048       2          1          16         0.014186564833  0.006455000024  0.46       2.84      %
1064       OMP32      6     2048       2          1          32         0.025917395949  0.006455000024  0.25       0.78      %
1065       OMP32      6     2048       2          1          64         0.017702978104  0.006455000024  0.36       0.57      %
1066       OMP32      6     4096       2          1          1          0.044824004173  0.079337000847  1.77       177.00    %
1067       OMP32      6     4096       2          1          2          0.046117790043  0.079337000847  1.72       86.02     %
1068       OMP32      6     4096       2          1          4          0.030791331083  0.079337000847  2.58       64.42     %
1069       OMP32      6     4096       2          1          8          0.016570214182  0.079337000847  4.79       59.85     %
1070       OMP32      6     4096       2          1          16         0.010489247739  0.079337000847  7.56       47.27     %
1071       OMP32      6     4096       2          1          32         0.020715914667  0.079337000847  3.83       11.97     %
1072       OMP32      6     4096       2          1          64         0.029605578631  0.079337000847  2.68       4.19      %
1631       OMP32      6     16         3          1          1          0.000004887581  0.000004000000  0.82       81.84     %
1632       OMP32      6     16         3          1          2          0.000005699694  0.000004000000  0.70       35.09     %
1633       OMP32      6     16         3          1          4          0.012237589806  0.000004000000  0.00       0.01      %
1634       OMP32      6     16         3          1          8          0.005256611854  0.000004000000  0.00       0.01      %
1635       OMP32      6     16         3          1          16         0.028134617954  0.000004000000  0.00       0.00      %
1636       OMP32      6     16         3          1          32         0.032283682376  0.000004000000  0.00       0.00      %
1637       OMP32      6     16         3          1          64         0.046289887279  0.000004000000  0.00       0.00      %
1638       OMP32      6     32         3          1          1          0.000006172806  0.000011000000  1.78       178.20    %
1639       OMP32      6     32         3          1          2          0.000008516014  0.000011000000  1.29       64.58     %
1640       OMP32      6     32         3          1          4          0.000009983778  0.000011000000  1.10       27.54     %
1641       OMP32      6     32         3          1          8          0.000020246953  0.000011000000  0.54       6.79      %
1642       OMP32      6     32         3          1          16         0.028253719211  0.000011000000  0.00       0.00      %
1643       OMP32      6     32         3          1          32         0.041588261724  0.000011000000  0.00       0.00      %
1644       OMP32      6     32         3          1          64         0.043414577842  0.000011000000  0.00       0.00      %
1645       OMP32      6     64         3          1          1          0.000040911138  0.000037000002  0.90       90.44     %
1646       OMP32      6     64         3          1          2          0.000018808991  0.000037000002  1.97       98.36     %
1647       OMP32      6     64         3          1          4          0.000085838139  0.000037000002  0.43       10.78     %
1648       OMP32      6     64         3          1          8          0.000088036060  0.000037000002  0.42       5.25      %
1649       OMP32      6     64         3          1          16         0.031138978899  0.000037000002  0.00       0.01      %
1650       OMP32      6     64         3          1          32         0.057665936649  0.000037000002  0.00       0.00      %
1651       OMP32      6     64         3          1          64         0.039569515735  0.000037000002  0.00       0.00      %
1652       OMP32      6     128        3          1          1          0.000125139952  0.000157999995  1.26       126.26    %
1653       OMP32      6     128        3          1          2          0.000102054328  0.000157999995  1.55       77.41     %
1654       OMP32      6     128        3          1          4          0.000126402825  0.000157999995  1.25       31.25     %
1655       OMP32      6     128        3          1          8          0.010173585266  0.000157999995  0.02       0.19      %
1656       OMP32      6     128        3          1          16         0.014915760607  0.000157999995  0.01       0.07      %
1657       OMP32      6     128        3          1          32         0.062308680266  0.000157999995  0.00       0.01      %
1658       OMP32      6     128        3          1          64         0.060869283974  0.000157999995  0.00       0.00      %
1659       OMP32      6     256        3          1          1          0.000254116952  0.000556999992  2.19       219.19    %
1660       OMP32      6     256        3          1          2          0.000211264938  0.000556999992  2.64       131.82    %
1661       OMP32      6     256        3          1          4          0.008308168501  0.000556999992  0.07       1.68      %
1662       OMP32      6     256        3          1          8          0.013004008681  0.000556999992  0.04       0.54      %
1663       OMP32      6     256        3          1          16         0.036831539124  0.000556999992  0.02       0.09      %
1664       OMP32      6     256        3          1          32         0.057592920959  0.000556999992  0.01       0.03      %
1665       OMP32      6     256        3          1          64         0.011803328991  0.000556999992  0.05       0.07      %
1666       OMP32      6     512        3          1          1          0.001212920994  0.002495999914  2.06       205.78    %
1667       OMP32      6     512        3          1          2          0.001416690648  0.002495999914  1.76       88.09     %
1668       OMP32      6     512        3          1          4          0.000868059695  0.002495999914  2.88       71.88     %
1669       OMP32      6     512        3          1          8          0.010304056108  0.002495999914  0.24       3.03      %
1670       OMP32      6     512        3          1          16         0.000785365701  0.002495999914  3.18       19.86     %
1671       OMP32      6     512        3          1          32         0.041975468397  0.002495999914  0.06       0.19      %
1672       OMP32      6     512        3          1          64         0.057302840054  0.002495999914  0.04       0.07      %
1673       OMP32      6     1024       3          1          1          0.007459979504  0.004852000158  0.65       65.04     %
1674       OMP32      6     1024       3          1          2          0.003494005650  0.004852000158  1.39       69.43     %
1675       OMP32      6     1024       3          1          4          0.003366369754  0.004852000158  1.44       36.03     %
1676       OMP32      6     1024       3          1          8          0.002256713808  0.004852000158  2.15       26.88     %
1677       OMP32      6     1024       3          1          16         0.007757689804  0.004852000158  0.63       3.91      %
1678       OMP32      6     1024       3          1          32         0.002316780388  0.004852000158  2.09       6.54      %
1679       OMP32      6     1024       3          1          64         0.051344826818  0.004852000158  0.09       0.15      %
1680       OMP32      6     2048       3          1          1          0.034605868161  0.040447000414  1.17       116.88    %
1681       OMP32      6     2048       3          1          2          0.020909566432  0.040447000414  1.93       96.72     %
1682       OMP32      6     2048       3          1          4          0.026599720120  0.040447000414  1.52       38.01     %
1683       OMP32      6     2048       3          1          8          0.019455328584  0.040447000414  2.08       25.99     %
1684       OMP32      6     2048       3          1          16         0.034171313047  0.040447000414  1.18       7.40      %
1685       OMP32      6     2048       3          1          32         0.054672967643  0.040447000414  0.74       2.31      %
1686       OMP32      6     2048       3          1          64         0.071297533810  0.040447000414  0.57       0.89      %
1687       OMP32      6     4096       3          1          1          0.167952939868  0.182290002704  1.09       108.54    %
1688       OMP32      6     4096       3          1          2          0.112369827926  0.182290002704  1.62       81.11     %
1689       OMP32      6     4096       3          1          4          0.062996260822  0.182290002704  2.89       72.34     %
1690       OMP32      6     4096       3          1          8          0.090045943856  0.182290002704  2.02       25.31     %
