N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
380        OMPGLBBB   7     16         1          100        1          0.000022124126  0.000001224503  0.06       5.53      %
381        OMPGLBBB   7     16         1          100        2          0.000022710301  0.000001224503  0.05       2.70      %
382        OMPGLBBB   7     16         1          100        4          0.000022759661  0.000001224503  0.05       1.35      %
383        OMPGLBBB   7     16         1          100        8          0.000022371485  0.000001224503  0.05       0.68      %
384        OMPGLBBB   7     16         1          100        16         0.000022600590  0.000001224503  0.05       0.34      %
385        OMPGLBBB   7     16         1          100        32         0.000046436489  0.000001224503  0.03       0.08      %
386        OMPGLBBB   7     16         1          100        64         0.000111942551  0.000001224503  0.01       0.02      %
387        OMPGLBBB   7     32         1          100        1          0.000024198927  0.000003545545  0.15       14.65     %
388        OMPGLBBB   7     32         1          100        2          0.000024172292  0.000003545545  0.15       7.33      %
389        OMPGLBBB   7     32         1          100        4          0.000024440884  0.000003545545  0.15       3.63      %
390        OMPGLBBB   7     32         1          100        8          0.000023955294  0.000003545545  0.15       1.85      %
391        OMPGLBBB   7     32         1          100        16         0.000023929961  0.000003545545  0.15       0.93      %
392        OMPGLBBB   7     32         1          100        32         0.000050445087  0.000003545545  0.07       0.22      %
393        OMPGLBBB   7     32         1          100        64         0.000112479924  0.000003545545  0.03       0.05      %
394        OMPGLBBB   7     64         1          100        1          0.000033801236  0.000012075715  0.36       35.73     %
395        OMPGLBBB   7     64         1          100        2          0.000034257584  0.000012075715  0.35       17.62     %
396        OMPGLBBB   7     64         1          100        4          0.000033922122  0.000012075715  0.36       8.90      %
397        OMPGLBBB   7     64         1          100        8          0.000034039469  0.000012075715  0.35       4.43      %
398        OMPGLBBB   7     64         1          100        16         0.000033920260  0.000012075715  0.36       2.23      %
399        OMPGLBBB   7     64         1          100        32         0.000055302680  0.000012075715  0.22       0.68      %
400        OMPGLBBB   7     64         1          100        64         0.000117470510  0.000012075715  0.10       0.16      %
401        OMPGLBBB   7     128        1          100        1          0.000065357053  0.000050677358  0.78       77.54     %
402        OMPGLBBB   7     128        1          100        2          0.000066165070  0.000050677358  0.77       38.30     %
403        OMPGLBBB   7     128        1          100        4          0.000065584296  0.000050677358  0.77       19.32     %
404        OMPGLBBB   7     128        1          100        8          0.000065351836  0.000050677358  0.78       9.69      %
405        OMPGLBBB   7     128        1          100        16         0.000065526183  0.000050677358  0.77       4.83      %
406        OMPGLBBB   7     128        1          100        32         0.000065352957  0.000050677358  0.78       2.42      %
407        OMPGLBBB   7     128        1          100        64         0.000124746934  0.000050677358  0.41       0.63      %
408        OMPGLBBB   7     256        1          100        1          0.000182409392  0.000231884798  1.27       127.12    %
409        OMPGLBBB   7     256        1          100        2          0.000182276402  0.000231884798  1.27       63.61     %
410        OMPGLBBB   7     256        1          100        4          0.000182591568  0.000231884798  1.27       31.75     %
411        OMPGLBBB   7     256        1          100        8          0.000182675751  0.000231884798  1.27       15.87     %
412        OMPGLBBB   7     256        1          100        16         0.000182747841  0.000231884798  1.27       7.93      %
413        OMPGLBBB   7     256        1          100        32         0.000110202098  0.000231884798  2.10       6.58      %
414        OMPGLBBB   7     256        1          100        64         0.000138785879  0.000231884798  1.67       2.61      %
415        OMPGLBBB   7     512        1          100        1          0.000674248673  0.000710630789  1.05       105.40    %
416        OMPGLBBB   7     512        1          100        2          0.000674391515  0.000710630789  1.05       52.69     %
417        OMPGLBBB   7     512        1          100        4          0.000674351875  0.000710630789  1.05       26.34     %
418        OMPGLBBB   7     512        1          100        8          0.000674907118  0.000710630789  1.05       13.16     %
419        OMPGLBBB   7     512        1          100        16         0.000674459327  0.000710630789  1.05       6.59      %
420        OMPGLBBB   7     512        1          100        32         0.000268707983  0.000710630789  2.64       8.26      %
421        OMPGLBBB   7     512        1          100        64         0.000192087886  0.000710630789  3.70       5.78      %
422        OMPGLBBB   7     1024       1          100        1          0.002687369473  0.003203032538  1.19       119.19    %
423        OMPGLBBB   7     1024       1          100        2          0.002687901724  0.003203032538  1.19       59.58     %
424        OMPGLBBB   7     1024       1          100        4          0.002686568070  0.003203032538  1.19       29.81     %
425        OMPGLBBB   7     1024       1          100        8          0.002691481961  0.003203032538  1.19       14.88     %
426        OMPGLBBB   7     1024       1          100        16         0.002685292857  0.003203032538  1.19       7.46      %
427        OMPGLBBB   7     1024       1          100        32         0.001005147235  0.003203032538  3.19       9.96      %
428        OMPGLBBB   7     1024       1          100        64         0.001179491868  0.003203032538  2.72       4.24      %
