N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
2          SO0        1     16         1          100        1          0.000001224503  0.000001224503  1.00       100.00    %
3          SO0        1     32         1          100        1          0.000003545545  0.000003545545  1.00       100.00    %
4          SO0        1     64         1          100        1          0.000012075715  0.000012075715  1.00       100.00    %
5          SO0        1     128        1          100        1          0.000050677358  0.000050677358  1.00       100.00    %
6          SO0        1     256        1          100        1          0.000231884798  0.000231884798  1.00       100.00    %
7          SO0        1     512        1          100        1          0.000710630789  0.000710630789  1.00       100.00    %
8          SO0        1     1024       1          100        1          0.003203032538  0.003203032538  1.00       100.00    %
9          SO0        1     2048       1          100        1          0.028332293034  0.028332293034  1.00       100.00    %
10         SO0        1     4096       1          100        1          0.129099518061  0.129099518061  1.00       100.00    %
443        SO0        1     16         2          100        1          0.000001463480  0.000001463480  1.00       100.00    %
444        SO0        1     32         2          100        1          0.000002923794  0.000002923794  1.00       100.00    %
445        SO0        1     64         2          100        1          0.000007285178  0.000007285178  1.00       100.00    %
446        SO0        1     128        2          100        1          0.000024122744  0.000024122744  1.00       100.00    %
447        SO0        1     256        2          100        1          0.000088078712  0.000088078712  1.00       100.00    %
448        SO0        1     512        2          100        1          0.000432247471  0.000432247471  1.00       100.00    %
449        SO0        1     1024       2          100        1          0.002457992639  0.002457992639  1.00       100.00    %
450        SO0        1     2048       2          100        1          0.011634852737  0.011634852737  1.00       100.00    %
451        SO0        1     4096       2          100        1          0.063562653959  0.063562653959  1.00       100.00    %
794        SO0        1     16         3          100        1          0.000001592003  0.000001592003  1.00       100.00    %
795        SO0        1     32         3          100        1          0.000004612468  0.000004612468  1.00       100.00    %
796        SO0        1     64         3          100        1          0.000017147697  0.000017147697  1.00       100.00    %
797        SO0        1     128        3          100        1          0.000068001078  0.000068001078  1.00       100.00    %
798        SO0        1     256        3          100        1          0.000289160002  0.000289160002  1.00       100.00    %
799        SO0        1     512        3          100        1          0.001126065617  0.001126065617  1.00       100.00    %
800        SO0        1     1024       3          100        1          0.005440612789  0.005440612789  1.00       100.00    %
801        SO0        1     2048       3          100        1          0.038337342441  0.038337342441  1.00       100.00    %
802        SO0        1     4096       3          100        1          0.192938566208  0.192938566208  1.00       100.00    %
