N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
101        R2         3     16         1          100        1          0.000000979565  0.000001224503  1.25       125.00    %
102        R2         3     32         1          100        1          0.000002796389  0.000003545545  1.27       126.79    %
103        R2         3     64         1          100        1          0.000010408275  0.000012075715  1.16       116.02    %
104        R2         3     128        1          100        1          0.000039585495  0.000050677358  1.28       128.02    %
105        R2         3     256        1          100        1          0.000160320662  0.000231884798  1.45       144.64    %
106        R2         3     512        1          100        1          0.000661117025  0.000710630789  1.07       107.49    %
107        R2         3     1024       1          100        1          0.001489618095  0.003203032538  2.15       215.02    %
108        R2         3     2048       1          100        1          0.011405332014  0.028332293034  2.48       248.41    %
109        R2         3     4096       1          100        1          0.055561829358  0.129099518061  2.32       232.35    %
110        R2M        3     16         1          100        1          0.000000846200  0.000001224503  1.45       144.71    %
111        R2M        3     32         1          100        1          0.000002673268  0.000003545545  1.33       132.63    %
112        R2M        3     64         1          100        1          0.000008993409  0.000012075715  1.34       134.27    %
113        R2M        3     128        1          100        1          0.000036611593  0.000050677358  1.38       138.42    %
114        R2M        3     256        1          100        1          0.000144168182  0.000231884798  1.61       160.84    %
115        R2M        3     512        1          100        1          0.000633804884  0.000710630789  1.12       112.12    %
116        R2M        3     1024       1          100        1          0.001573112793  0.003203032538  2.04       203.61    %
117        R2M        3     2048       1          100        1          0.010974546894  0.028332293034  2.58       258.16    %
118        R2M        3     4096       1          100        1          0.055638629943  0.129099518061  2.32       232.03    %
119        R2FTV      3     16         1          100        1          0.000000916421  0.000001224503  1.34       133.62    %
120        R2FTV      3     32         1          100        1          0.000002876669  0.000003545545  1.23       123.25    %
121        R2FTV      3     64         1          100        1          0.000011535734  0.000012075715  1.05       104.68    %
122        R2FTV      3     128        1          100        1          0.000039395505  0.000050677358  1.29       128.64    %
123        R2FTV      3     256        1          100        1          0.000161690084  0.000231884798  1.43       143.41    %
124        R2FTV      3     512        1          100        1          0.000661955564  0.000710630789  1.07       107.35    %
125        R2FTV      3     1024       1          100        1          0.001371674472  0.003203032538  2.34       233.51    %
126        R2FTV      3     2048       1          100        1          0.010845506564  0.028332293034  2.61       261.24    %
127        R2FTV      3     4096       1          100        1          0.055571150035  0.129099518061  2.32       232.31    %
