N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Time(s)        
902        I2         2     16         1          100        1          0.000000856817 
903        I2         2     16         1          100        1          0.000001486391 
904        I2         2     16         1          100        1          0.000001333654 
905        I2         2     16         1          100        1          0.000001434237 
906        I2         2     16         1          100        1          0.000001084059 
907        I2         2     16         1          100        1          0.000001091510 
908        I2         2     16         1          100        1          0.000001329929 
909        I2         2     16         1          100        1          0.000001188368 
910        I2         2     16         1          100        1          0.000001005828 
911        I2         2     16         1          100        1          0.000001389533 
912        I2         2     16         1          100        1          0.000001005828 
913        I2         2     16         1          100        1          0.000000938773 
914        I2         2     16         1          100        1          0.000000830740 
915        I2         2     16         1          100        1          0.000000856817 
916        I2         2     16         1          100        1          0.000000897795 
917        I2         2     16         1          100        1          0.000001236796 
918        I2         2     16         1          100        1          0.000000990927 
919        I2         2     16         1          100        1          0.000001419336 
920        I2         2     16         1          100        1          0.000001348555 
921        I2         2     16         1          100        1          0.000001091510 
922        I2         2     16         1          100        1          0.000001002103 
923        I2         2     16         1          100        1          0.000000912696 
924        I2         2     16         1          100        1          0.000000957400 
925        I2         2     16         1          100        1          0.000000901520 
926        I2         2     16         1          100        1          0.000000849366 
927        I2         2     16         1          100        1          0.000000882894 
928        I2         2     16         1          100        1          0.000000920147 
929        I2         2     16         1          100        1          0.000000897795 
930        I2         2     16         1          100        1          0.000000894070 
931        I2         2     16         1          100        1          0.000000912696 
932        I2         2     16         1          100        1          0.000000882894 
933        I2         2     16         1          100        1          0.000000935048 
934        I2         2     16         1          100        1          0.000000867993 
935        I2         2     16         1          100        1          0.000001341105 
936        I2         2     16         1          100        1          0.000001076609 
937        I2         2     16         1          100        1          0.000000867993 
938        I2         2     16         1          100        1          0.000000815839 
939        I2         2     16         1          100        1          0.000000864267 
940        I2         2     16         1          100        1          0.000000845641 
941        I2         2     16         1          100        1          0.000001296401 
942        I2         2     16         1          100        1          0.000001292676 
943        I2         2     16         1          100        1          0.000001031905 
944        I2         2     16         1          100        1          0.000000987202 
945        I2         2     16         1          100        1          0.000000935048 
946        I2         2     16         1          100        1          0.000001333654 
947        I2         2     16         1          100        1          0.000001303852 
948        I2         2     16         1          100        1          0.000001281500 
949        I2         2     16         1          100        1          0.000001322478 
950        I2         2     16         1          100        1          0.000001121312 
951        I2         2     16         1          100        1          0.000001039356 
952        I2         2     16         1          100        1          0.000000927597 
953        I2         2     16         1          100        1          0.000000935048 
954        I2         2     16         1          100        1          0.000000957400 
955        I2         2     16         1          100        1          0.000000920147 
956        I2         2     16         1          100        1          0.000000935048 
957        I2         2     16         1          100        1          0.000000875443 
958        I2         2     16         1          100        1          0.000000987202 
959        I2         2     16         1          100        1          0.000000849366 
960        I2         2     16         1          100        1          0.000000871718 
961        I2         2     16         1          100        1          0.000001259148 
962        I2         2     16         1          100        1          0.000001039356 
963        I2         2     16         1          100        1          0.000000931323 
964        I2         2     16         1          100        1          0.000000838190 
965        I2         2     16         1          100        1          0.000001382083 
966        I2         2     16         1          100        1          0.000001210719 
967        I2         2     16         1          100        1          0.000001009554 
968        I2         2     16         1          100        1          0.000001307577 
969        I2         2     16         1          100        1          0.000001035631 
970        I2         2     16         1          100        1          0.000000976026 
971        I2         2     16         1          100        1          0.000001274049 
972        I2         2     16         1          100        1          0.000001076609 
973        I2         2     16         1          100        1          0.000000983477 
974        I2         2     16         1          100        1          0.000000864267 
975        I2         2     16         1          100        1          0.000000912696 
976        I2         2     16         1          100        1          0.000000938773 
977        I2         2     16         1          100        1          0.000000856817 
978        I2         2     16         1          100        1          0.000000901520 
979        I2         2     16         1          100        1          0.000000856817 
980        I2         2     16         1          100        1          0.000000894070 
981        I2         2     16         1          100        1          0.000000871718 
982        I2         2     16         1          100        1          0.000000838190 
983        I2         2     16         1          100        1          0.000000882894 
984        I2         2     16         1          100        1          0.000001419336 
985        I2         2     16         1          100        1          0.000001005828 
986        I2         2     16         1          100        1          0.000001262873 
987        I2         2     16         1          100        1          0.000000987202 
988        I2         2     16         1          100        1          0.000000983477 
989        I2         2     16         1          100        1          0.000000957400 
990        I2         2     16         1          100        1          0.000000961125 
991        I2         2     16         1          100        1          0.000000916421 
992        I2         2     16         1          100        1          0.000000935048 
993        I2         2     16         1          100        1          0.000000905246 
994        I2         2     16         1          100        1          0.000000897795 
995        I2         2     16         1          100        1          0.000000935048 
996        I2         2     16         1          100        1          0.000000923872 
997        I2         2     16         1          100        1          0.000000923872 
998        I2         2     16         1          100        1          0.000000882894 
999        I2         2     16         1          100        1          0.000001315027 
1000       I2         2     16         1          100        1          0.000001117587 
1001       I2         2     16         1          100        1          0.000001017004 
1002       I2         2     32         1          100        1          0.000003393739 
1003       I2         2     32         1          100        1          0.000003200024 
1004       I2         2     32         1          100        1          0.000003006309 
1005       I2         2     32         1          100        1          0.000002887100 
1006       I2         2     32         1          100        1          0.000003002584 
1007       I2         2     32         1          100        1          0.000002957880 
1008       I2         2     32         1          100        1          0.000003084540 
1009       I2         2     32         1          100        1          0.000003073364 
1010       I2         2     32         1          100        1          0.000002875924 
1011       I2         2     32         1          100        1          0.000003080815 
1012       I2         2     32         1          100        1          0.000002779067 
1013       I2         2     32         1          100        1          0.000002782792 
1014       I2         2     32         1          100        1          0.000003077090 
1015       I2         2     32         1          100        1          0.000002808869 
1016       I2         2     32         1          100        1          0.000002786517 
1017       I2         2     32         1          100        1          0.000002827495 
1018       I2         2     32         1          100        1          0.000003106892 
