N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
254        OMPGLBWS   5     16         1          50         1          0.000003463402  0.000001168251  0.34       33.73     %
255        OMPGLBWS   5     16         1          50         2          0.000012978539  0.000001168251  0.09       4.50      %
256        OMPGLBWS   5     16         1          50         4          0.000018474460  0.000001168251  0.06       1.58      %
257        OMPGLBWS   5     16         1          50         8          0.000025536865  0.000001168251  0.05       0.57      %
258        OMPGLBWS   5     16         1          50         16         0.000042880327  0.000001168251  0.03       0.17      %
259        OMPGLBWS   5     16         1          50         32         0.000069345161  0.000001168251  0.02       0.05      %
260        OMPGLBWS   5     16         1          50         64         0.000534019247  0.000001168251  0.00       0.00      %
261        OMPGLBWS   5     32         1          50         1          0.000004592538  0.000003339723  0.73       72.72     %
262        OMPGLBWS   5     32         1          50         2          0.000011439249  0.000003339723  0.29       14.60     %
263        OMPGLBWS   5     32         1          50         4          0.000021921098  0.000003339723  0.15       3.81      %
264        OMPGLBWS   5     32         1          50         8          0.000027119741  0.000003339723  0.12       1.54      %
265        OMPGLBWS   5     32         1          50         16         0.000041600317  0.000003339723  0.08       0.50      %
266        OMPGLBWS   5     32         1          50         32         0.000072469190  0.000003339723  0.05       0.14      %
267        OMPGLBWS   5     32         1          50         64         0.000528354943  0.000003339723  0.01       0.01      %
268        OMPGLBWS   5     64         1          50         1          0.000007311627  0.000011764094  1.61       160.90    %
269        OMPGLBWS   5     64         1          50         2          0.000015088916  0.000011764094  0.78       38.98     %
270        OMPGLBWS   5     64         1          50         4          0.000025882572  0.000011764094  0.45       11.36     %
271        OMPGLBWS   5     64         1          50         8          0.000030477345  0.000011764094  0.39       4.82      %
272        OMPGLBWS   5     64         1          50         16         0.000045404583  0.000011764094  0.26       1.62      %
273        OMPGLBWS   5     64         1          50         32         0.000072289258  0.000011764094  0.16       0.51      %
274        OMPGLBWS   5     64         1          50         64         0.000536373258  0.000011764094  0.02       0.03      %
275        OMPGLBWS   5     128        1          50         1          0.000019464642  0.000051698461  2.66       265.60    %
276        OMPGLBWS   5     128        1          50         2          0.000027141720  0.000051698461  1.90       95.24     %
277        OMPGLBWS   5     128        1          50         4          0.000035206228  0.000051698461  1.47       36.71     %
278        OMPGLBWS   5     128        1          50         8          0.000035594776  0.000051698461  1.45       18.16     %
279        OMPGLBWS   5     128        1          50         16         0.000047260523  0.000051698461  1.09       6.84      %
280        OMPGLBWS   5     128        1          50         32         0.000069734082  0.000051698461  0.74       2.32      %
281        OMPGLBWS   5     128        1          50         64         0.000532348081  0.000051698461  0.10       0.15      %
282        OMPGLBWS   5     256        1          50         1          0.000072405115  0.000233716890  3.23       322.79    %
283        OMPGLBWS   5     256        1          50         2          0.000076326355  0.000233716890  3.06       153.10    %
284        OMPGLBWS   5     256        1          50         4          0.000052609667  0.000233716890  4.44       111.06    %
285        OMPGLBWS   5     256        1          50         8          0.000047649816  0.000233716890  4.90       61.31     %
286        OMPGLBWS   5     256        1          50         16         0.000069346651  0.000233716890  3.37       21.06     %
287        OMPGLBWS   5     256        1          50         32         0.000078859553  0.000233716890  2.96       9.26      %
288        OMPGLBWS   5     256        1          50         64         0.000531281531  0.000233716890  0.44       0.69      %
289        OMPGLBWS   5     512        1          50         1          0.000325684994  0.000731409714  2.25       224.58    %
290        OMPGLBWS   5     512        1          50         2          0.000273877382  0.000731409714  2.67       133.53    %
291        OMPGLBWS   5     512        1          50         4          0.000176529586  0.000731409714  4.14       103.58    %
292        OMPGLBWS   5     512        1          50         8          0.000119183585  0.000731409714  6.14       76.71     %
293        OMPGLBWS   5     512        1          50         16         0.000138916448  0.000731409714  5.27       32.91     %
294        OMPGLBWS   5     512        1          50         32         0.000139267743  0.000731409714  5.25       16.41     %
295        OMPGLBWS   5     512        1          50         64         0.000555507466  0.000731409714  1.32       2.06      %
296        OMPGLBWS   5     1024       1          50         1          0.001540545002  0.003523019701  2.29       228.69    %
297        OMPGLBWS   5     1024       1          50         2          0.001069366187  0.003523019701  3.29       164.72    %
298        OMPGLBWS   5     1024       1          50         4          0.000590195507  0.003523019701  5.97       149.23    %
299        OMPGLBWS   5     1024       1          50         8          0.000365602225  0.003523019701  9.64       120.45    %
300        OMPGLBWS   5     1024       1          50         16         0.000354373083  0.003523019701  9.94       62.13     %
301        OMPGLBWS   5     1024       1          50         32         0.000320570916  0.003523019701  10.99      34.34     %
302        OMPGLBWS   5     1024       1          50         64         0.000691118836  0.003523019701  5.10       7.96      %
303        OMPGLBWS   5     2048       1          50         1          0.023485266045  0.027794191986  1.18       118.35    %
304        OMPGLBWS   5     2048       1          50         2          0.012729645148  0.027794191986  2.18       109.17    %
305        OMPGLBWS   5     2048       1          50         4          0.006450022385  0.027794191986  4.31       107.73    %
306        OMPGLBWS   5     2048       1          50         8          0.003366695717  0.027794191986  8.26       103.20    %
307        OMPGLBWS   5     2048       1          50         16         0.002224116400  0.027794191986  12.50      78.10     %
308        OMPGLBWS   5     2048       1          50         32         0.001474683359  0.027794191986  18.85      58.90     %
309        OMPGLBWS   5     2048       1          50         64         0.001638061553  0.027794191986  16.97      26.51     %
310        OMPGLBWS   5     4096       1          50         1          0.114044398442  0.129715482518  1.14       113.74    %
311        OMPGLBWS   5     4096       1          50         2          0.063512589782  0.129715482518  2.04       102.12    %
312        OMPGLBWS   5     4096       1          50         4          0.032109948993  0.129715482518  4.04       100.99    %
313        OMPGLBWS   5     4096       1          50         8          0.016722791269  0.129715482518  7.76       96.96     %
314        OMPGLBWS   5     4096       1          50         16         0.010552794486  0.129715482518  12.29      76.83     %
315        OMPGLBWS   5     4096       1          50         32         0.007591478154  0.129715482518  17.09      53.40     %
316        OMPGLBWS   5     4096       1          50         64         0.007059599459  0.129715482518  18.37      28.71     %
605        OMPGLBWS   5     16         2          50         1          0.000003218278  0.000001459569  0.45       45.35     %
606        OMPGLBWS   5     16         2          50         2          0.000008250773  0.000001459569  0.18       8.85      %
607        OMPGLBWS   5     16         2          50         4          0.000020539761  0.000001459569  0.07       1.78      %
608        OMPGLBWS   5     16         2          50         8          0.000021282956  0.000001459569  0.07       0.86      %
609        OMPGLBWS   5     16         2          50         16         0.000031736493  0.000001459569  0.05       0.29      %
610        OMPGLBWS   5     16         2          50         32         0.000053521246  0.000001459569  0.03       0.09      %
611        OMPGLBWS   5     16         2          50         64         0.000316774845  0.000001459569  0.00       0.01      %
612        OMPGLBWS   5     32         2          50         1          0.000004954264  0.000002776459  0.56       56.04     %
613        OMPGLBWS   5     32         2          50         2          0.000010360777  0.000002776459  0.27       13.40     %
614        OMPGLBWS   5     32         2          50         4          0.000023252144  0.000002776459  0.12       2.99      %
615        OMPGLBWS   5     32         2          50         8          0.000021986663  0.000002776459  0.13       1.58      %
616        OMPGLBWS   5     32         2          50         16         0.000036609545  0.000002776459  0.08       0.47      %
617        OMPGLBWS   5     32         2          50         32         0.000055411831  0.000002776459  0.05       0.16      %
618        OMPGLBWS   5     32         2          50         64         0.000317873806  0.000002776459  0.01       0.01      %
619        OMPGLBWS   5     64         2          50         1          0.000006416067  0.000007563084  1.18       117.88    %
620        OMPGLBWS   5     64         2          50         2          0.000012863055  0.000007563084  0.59       29.40     %
621        OMPGLBWS   5     64         2          50         4          0.000031688809  0.000007563084  0.24       5.97      %
622        OMPGLBWS   5     64         2          50         8          0.000023286790  0.000007563084  0.32       4.06      %
623        OMPGLBWS   5     64         2          50         16         0.000042173639  0.000007563084  0.18       1.12      %
624        OMPGLBWS   5     64         2          50         32         0.000056818128  0.000007563084  0.13       0.42      %
625        OMPGLBWS   5     64         2          50         64         0.000322601572  0.000007563084  0.02       0.04      %
626        OMPGLBWS   5     128        2          50         1          0.000013935938  0.000025134906  1.80       180.36    %
627        OMPGLBWS   5     128        2          50         2          0.000024832040  0.000025134906  1.01       50.61     %
628        OMPGLBWS   5     128        2          50         4          0.000045578182  0.000025134906  0.55       13.79     %
629        OMPGLBWS   5     128        2          50         8          0.000034037977  0.000025134906  0.74       9.23      %
630        OMPGLBWS   5     128        2          50         16         0.000039299950  0.000025134906  0.64       4.00      %
631        OMPGLBWS   5     128        2          50         32         0.000057077408  0.000025134906  0.44       1.38      %
632        OMPGLBWS   5     128        2          50         64         0.000326314569  0.000025134906  0.08       0.12      %
633        OMPGLBWS   5     256        2          50         1          0.000039366633  0.000093154982  2.37       236.63    %
634        OMPGLBWS   5     256        2          50         2          0.000065308437  0.000093154982  1.43       71.32     %
635        OMPGLBWS   5     256        2          50         4          0.000092628598  0.000093154982  1.01       25.14     %
636        OMPGLBWS   5     256        2          50         8          0.000053816289  0.000093154982  1.73       21.64     %
637        OMPGLBWS   5     256        2          50         16         0.000055945292  0.000093154982  1.67       10.41     %
638        OMPGLBWS   5     256        2          50         32         0.000063705072  0.000093154982  1.46       4.57      %
639        OMPGLBWS   5     256        2          50         64         0.000322984532  0.000093154982  0.29       0.45      %
640        OMPGLBWS   5     512        2          50         1          0.000183007494  0.000469695777  2.57       256.65    %
641        OMPGLBWS   5     512        2          50         2          0.000252244994  0.000469695777  1.86       93.10     %
642        OMPGLBWS   5     512        2          50         4          0.000229765475  0.000469695777  2.04       51.11     %
643        OMPGLBWS   5     512        2          50         8          0.000123767927  0.000469695777  3.79       47.44     %
644        OMPGLBWS   5     512        2          50         16         0.000109975785  0.000469695777  4.27       26.69     %
645        OMPGLBWS   5     512        2          50         32         0.000107026845  0.000469695777  4.39       13.71     %
646        OMPGLBWS   5     512        2          50         64         0.000315532461  0.000469695777  1.49       2.33      %
647        OMPGLBWS   5     1024       2          50         1          0.000979270786  0.002717882022  2.78       277.54    %
648        OMPGLBWS   5     1024       2          50         2          0.001197695360  0.002717882022  2.27       113.46    %
649        OMPGLBWS   5     1024       2          50         4          0.000931025296  0.002717882022  2.92       72.98     %
650        OMPGLBWS   5     1024       2          50         8          0.000675516948  0.002717882022  4.02       50.29     %
651        OMPGLBWS   5     1024       2          50         16         0.000549114123  0.002717882022  4.95       30.93     %
652        OMPGLBWS   5     1024       2          50         32         0.000535768643  0.002717882022  5.07       15.85     %
653        OMPGLBWS   5     1024       2          50         64         0.000747272000  0.002717882022  3.64       5.68      %
654        OMPGLBWS   5     2048       2          50         1          0.006293270364  0.012510556355  1.99       198.79    %
655        OMPGLBWS   5     2048       2          50         2          0.008152794838  0.012510556355  1.53       76.73     %
656        OMPGLBWS   5     2048       2          50         4          0.005777148530  0.012510556355  2.17       54.14     %
657        OMPGLBWS   5     2048       2          50         8          0.003145343810  0.012510556355  3.98       49.72     %
658        OMPGLBWS   5     2048       2          50         16         0.002233871818  0.012510556355  5.60       35.00     %
659        OMPGLBWS   5     2048       2          50         32         0.001702032983  0.012510556355  7.35       22.97     %
660        OMPGLBWS   5     2048       2          50         64         0.001723146439  0.012510556355  7.26       11.34     %
661        OMPGLBWS   5     4096       2          50         1          0.043388159946  0.063939208165  1.47       147.37    %
