N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
317        OMPLOCBB   6     16         1          25         1          0.000008567423  0.000001043081  0.12       12.17     %
318        OMPLOCBB   6     16         1          25         2          0.000020534173  0.000001043081  0.05       2.54      %
319        OMPLOCBB   6     16         1          25         4          0.000030863659  0.000001043081  0.03       0.84      %
320        OMPLOCBB   6     16         1          25         8          0.000026616453  0.000001043081  0.04       0.49      %
321        OMPLOCBB   6     16         1          25         16         0.000035331024  0.000001043081  0.03       0.18      %
322        OMPLOCBB   6     16         1          25         32         0.000062545019  0.000001043081  0.02       0.05      %
323        OMPLOCBB   6     16         1          25         64         0.000898582104  0.000001043081  0.00       0.00      %
324        OMPLOCBB   6     32         1          25         1          0.000014232844  0.000002877042  0.20       20.21     %
325        OMPLOCBB   6     32         1          25         2          0.000018875673  0.000002877042  0.15       7.62      %
326        OMPLOCBB   6     32         1          25         4          0.000033185257  0.000002877042  0.09       2.17      %
327        OMPLOCBB   6     32         1          25         8          0.000029583276  0.000002877042  0.10       1.22      %
328        OMPLOCBB   6     32         1          25         16         0.000036137924  0.000002877042  0.08       0.50      %
329        OMPLOCBB   6     32         1          25         32         0.000059315935  0.000002877042  0.05       0.15      %
330        OMPLOCBB   6     32         1          25         64         0.000832471240  0.000002877042  0.00       0.01      %
331        OMPLOCBB   6     64         1          25         1          0.000020736083  0.000009578466  0.46       46.19     %
332        OMPLOCBB   6     64         1          25         2          0.000021990016  0.000009578466  0.44       21.78     %
333        OMPLOCBB   6     64         1          25         4          0.000039665774  0.000009578466  0.24       6.04      %
334        OMPLOCBB   6     64         1          25         8          0.000031000749  0.000009578466  0.31       3.86      %
335        OMPLOCBB   6     64         1          25         16         0.000037890673  0.000009578466  0.25       1.58      %
336        OMPLOCBB   6     64         1          25         32         0.000064062326  0.000009578466  0.15       0.47      %
337        OMPLOCBB   6     64         1          25         64         0.000778385263  0.000009578466  0.01       0.02      %
338        OMPLOCBB   6     128        1          25         1          0.000057033449  0.000035949422  0.63       63.03     %
339        OMPLOCBB   6     128        1          25         2          0.000033890828  0.000035949422  1.06       53.04     %
340        OMPLOCBB   6     128        1          25         4          0.000048179551  0.000035949422  0.75       18.65     %
341        OMPLOCBB   6     128        1          25         8          0.000040247665  0.000035949422  0.89       11.17     %
342        OMPLOCBB   6     128        1          25         16         0.000044184177  0.000035949422  0.81       5.09      %
343        OMPLOCBB   6     128        1          25         32         0.000066587330  0.000035949422  0.54       1.69      %
344        OMPLOCBB   6     128        1          25         64         0.000754257664  0.000035949422  0.05       0.07      %
345        OMPLOCBB   6     256        1          25         1          0.000050044058  0.000151203203  3.02       302.14    %
346        OMPLOCBB   6     256        1          25         2          0.000071420523  0.000151203203  2.12       105.85    %
347        OMPLOCBB   6     256        1          25         4          0.000060308354  0.000151203203  2.51       62.68     %
348        OMPLOCBB   6     256        1          25         8          0.000062495470  0.000151203203  2.42       30.24     %
349        OMPLOCBB   6     256        1          25         16         0.000057241319  0.000151203203  2.64       16.51     %
350        OMPLOCBB   6     256        1          25         32         0.000075935946  0.000151203203  1.99       6.22      %
351        OMPLOCBB   6     256        1          25         64         0.000755578279  0.000151203203  0.20       0.31      %
352        OMPLOCBB   6     512        1          25         1          0.000209378079  0.000611929980  2.92       292.26    %
353        OMPLOCBB   6     512        1          25         2          0.000259575259  0.000611929980  2.36       117.87    %
354        OMPLOCBB   6     512        1          25         4          0.000213331732  0.000611929980  2.87       71.71     %
355        OMPLOCBB   6     512        1          25         8          0.000157922128  0.000611929980  3.87       48.44     %
356        OMPLOCBB   6     512        1          25         16         0.000134868926  0.000611929980  4.54       28.36     %
357        OMPLOCBB   6     512        1          25         32         0.000147195155  0.000611929980  4.16       12.99     %
358        OMPLOCBB   6     512        1          25         64         0.000737274066  0.000611929980  0.83       1.30      %
359        OMPLOCBB   6     1024       1          25         1          0.001113442355  0.002666610526  2.39       239.49    %
360        OMPLOCBB   6     1024       1          25         2          0.001093959087  0.002666610526  2.44       121.88    %
361        OMPLOCBB   6     1024       1          25         4          0.000782270334  0.002666610526  3.41       85.22     %
362        OMPLOCBB   6     1024       1          25         8          0.000539961096  0.002666610526  4.94       61.73     %
363        OMPLOCBB   6     1024       1          25         16         0.000410389155  0.002666610526  6.50       40.61     %
364        OMPLOCBB   6     1024       1          25         32         0.000412297260  0.002666610526  6.47       20.21     %
365        OMPLOCBB   6     1024       1          25         64         0.001012317138  0.002666610526  2.63       4.12      %
366        OMPLOCBB   6     2048       1          25         1          0.009404972196  0.023472638801  2.50       249.58    %
367        OMPLOCBB   6     2048       1          25         2          0.006865079049  0.023472638801  3.42       170.96    %
368        OMPLOCBB   6     2048       1          25         4          0.003997722175  0.023472638801  5.87       146.79    %
369        OMPLOCBB   6     2048       1          25         8          0.002172064502  0.023472638801  10.81      135.08    %
370        OMPLOCBB   6     2048       1          25         16         0.001434440492  0.023472638801  16.36      102.27    %
371        OMPLOCBB   6     2048       1          25         32         0.001251514652  0.023472638801  18.76      58.61     %
372        OMPLOCBB   6     2048       1          25         64         0.001804422936  0.023472638801  13.01      20.33     %
373        OMPLOCBB   6     4096       1          25         1          0.048335410655  0.113203920424  2.34       234.20    %
