N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
3          OMP11      3     4096       1          5          1          0.292432785034  0.197490602732  0.68       67.53     %
4          OMP11      3     4096       1          5          2          0.200699284673  0.197490602732  0.98       49.20     %
6          OMP11      3     4096       2          5          2          0.072074115276  0.094619601965  1.31       65.64     %
7          OMP11      3     4096       2          5          4          0.036036305130  0.094619601965  2.63       65.64     %
8          OMP11      3     4096       2          5          8          0.042678982019  0.094619601965  2.22       27.71     %
9          OMP11      3     4096       2          5          8          0.127845019102  0.094619601965  0.74       9.25      %
11         OMP11      3     2048       2          5          8          0.036983177066  0.019643999636  0.53       6.64      %
12         OMP11      3     2048       2          5          2          0.010469880886  0.019643999636  1.88       93.81     %
13         OMP11      3     2048       2          5          4          0.024584081024  0.019643999636  0.80       19.98     %
14         OMP11      3     4096       2          5          4          0.053522229195  0.094619601965  1.77       44.20     %
15         OMP11      3     4096       2          5          2          0.174669474363  0.094619601965  0.54       27.09     %
16         OMP11      3     4096       2          5          8          0.146119013429  0.094619601965  0.65       8.09      %
17         OMP11      3     4096       2          5          16         0.226612880826  0.094619601965  0.42       2.61      %
18         OMP11      3     4096       2          5          1          0.185753479600  0.094619601965  0.51       50.94     %
20         OMP11      3     4096       1          5          2          0.156295984983  0.197490602732  1.26       63.18     %
23         OMP11      3     4096       1          5          2          0.123363636434  0.197490602732  1.60       80.04     %
24         OMP11      3     4096       1          5          2          0.152006164193  0.197490602732  1.30       64.96     %
25         OMP11      3     4096       1          5          2          0.123743534088  0.197490602732  1.60       79.80     %
26         OMP11      3     4096       1          5          2          0.181474953890  0.197490602732  1.09       54.41     %
27         OMP11      3     4096       1          5          2          0.151744082570  0.197490602732  1.30       65.07     %
28         OMP11      3     4096       1          5          2          0.141350120306  0.197490602732  1.40       69.86     %
34         O1         3     16         1          5          2          0.000029058010  0.000001000000  0.03       1.72      %
37         O1         3     16         1          5          2          0.000030712039  0.000001000000  0.03       1.63      %
48         O1         3     16         1          5          2          0.000022173674  0.000001000000  0.05       2.25      %
49         O1         3     16         1          5          2          0.000022688508  0.000001000000  0.04       2.20      %
52         O1         3     16         1          5          2          0.000051198898  0.000001000000  0.02       0.98      %
53         O1         3     16         1          5          2          0.000020492822  0.000001000000  0.05       2.44      %
129        O1         3     256        1          100        2          0.000189936502  0.000126739920  0.67       33.36     %
184        O1         3     4          1          1          4          0.000322278589  0.000000000000  0.00       0.00      %
185        O1         3     4          1          1          4          0.019074626267  0.000000000000  0.00       0.00      %
186        O1         3     4          1          1          4          0.019042368978  0.000000000000  0.00       0.00      %
187        O1         3     4          1          1          4          0.000157874078  0.000000000000  0.00       0.00      %
188        O1         3     4          1          1          4          0.019100289792  0.000000000000  0.00       0.00      %
189        O1         3     4          1          1          4          0.014211479574  0.000000000000  0.00       0.00      %
190        O1         3     4096       1          1          4          0.009233418852  0.197490602732  21.39      534.72    %
191        O1         3     256        1          1          4          0.019210383296  0.000126739920  0.01       0.16      %
193        O1         3     128        1          1          4          0.000017587095  0.000026000000  1.48       36.96     %
194        O1         3     16         1          1          4          0.000042505562  0.000001000000  0.02       0.59      %
196        O1         3     32         1          1          4          0.000034030527  0.000001000000  0.03       0.73      %
198        O1         3     64         1          1          4          0.000016756356  0.000003000000  0.18       4.48      %
199        O1         3     128        1          1          4          0.000056337565  0.000026000000  0.46       11.54     %
200        O1         3     128        1          1          4          0.000554569066  0.000026000000  0.05       1.17      %
201        O1         3     128        1          1          4          0.016812074929  0.000026000000  0.00       0.04      %
203        O1         3     8          1          1          4          0.018866170198  0.000000000000  0.00       0.00      %
206        O1         3     4          1          1          4          0.000044073910  0.000000000000  0.00       0.00      %
207        O1         3     4096       1          1          4          3.087175369263  0.197490602732  0.06       1.60      %
208        O1         3     4096       1          1          4          1.926165103912  0.197490602732  0.10       2.56      %
209        O1         3     4096       1          1          64         1.290818452835  0.197490602732  0.15       0.24      %
210        O1         3     4096       1          1          4          0.050466556102  0.197490602732  3.91       97.83     %
211        O1         3     4096       1          1          4          0.078405946493  0.197490602732  2.52       62.97     %
212        O1         3     4096       1          1          4          0.049197454005  0.197490602732  4.01       100.36    %
213        O1         3     4096       1          1          4          0.050008814782  0.197490602732  3.95       98.73     %
214        O1         3     4096       1          1          4          0.048473022878  0.197490602732  4.07       101.86    %
215        O1         3     4096       1          1          4          0.047575417906  0.197490602732  4.15       103.78    %
216        O1         3     4096       1          1          4          0.074004873633  0.197490602732  2.67       66.72     %
217        O1         3     4096       1          1          4          0.048841077834  0.197490602732  4.04       101.09    %
218        O1         3     4096       1          1          8          0.062416266650  0.197490602732  3.16       39.55     %
219        O1         3     4096       1          1          3          0.060603298247  0.197490602732  3.26       108.62    %
220        O1         3     4096       1          1          4          0.049060877413  0.197490602732  4.03       100.64    %
221        O1         3     4096       1          1          6          0.059525121003  0.197490602732  3.32       55.30     %
