N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
2          SO1        1     4096       1          5          1          0.197490602732  0.197490602732  1.00       100.00    %
5          SO1        1     4096       2          5          1          0.094619601965  0.094619601965  1.00       100.00    %
10         SO1        1     2048       2          5          1          0.019643999636  0.019643999636  1.00       100.00    %
19         OMP11      1     4096       1          5          1          0.217590808868  0.217590808868  1.00       100.00    %
31         O1         1     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
32         O1         1     16         1          5          1          0.000001800000  0.000001800000  1.00       100.00    %
33         SO1        1     16         1          5          1          0.000001000000  0.000001000000  1.00       100.00    %
36         O1         1     16         1          5          1          0.000002000000  0.000002000000  1.00       100.00    %
39         O1         1     16         1          5          1          0.000001800000  0.000001800000  1.00       100.00    %
51         O1         1     16         1          5          1          0.000001600000  0.000001600000  1.00       100.00    %
97         SO1        1     2048       1          100        1          0.031577356160  0.031577356160  1.00       100.00    %
114        SO1        1     256        1          100        1          0.000126739920  0.000126739920  1.00       100.00    %
134        O1         1     256        1          100        1          0.000132879926  0.000132879926  1.00       100.00    %
135        O1         1     256        1          100        1          0.000135709939  0.000135709939  1.00       100.00    %
136        O1         1     256        1          100        1          0.000128660016  0.000128660016  1.00       100.00    %
137        O1         1     256        1          100        1          0.000132119967  0.000132119967  1.00       100.00    %
138        O1         1     256        1          100        1          0.000131440029  0.000131440029  1.00       100.00    %
139        O1         1     256        1          100        1          0.000134889910  0.000134889910  1.00       100.00    %
140        O1         1     256        1          100        1          0.000133569905  0.000133569905  1.00       100.00    %
141        O1         1     256        1          100        1          0.000132899862  0.000132899862  1.00       100.00    %
142        O1         1     256        1          100        1          0.000134069880  0.000134069880  1.00       100.00    %
143        O1         1     256        1          100        1          0.000133759895  0.000133759895  1.00       100.00    %
144        O1         1     256        1          100        1          0.000134679925  0.000134679925  1.00       100.00    %
145        O1         1     256        1          100        1          0.000130389904  0.000130389904  1.00       100.00    %
146        O1         1     256        1          100        1          0.000133469846  0.000133469846  1.00       100.00    %
147        O1         1     256        1          100        1          0.000134319867  0.000134319867  1.00       100.00    %
148        O1         1     256        1          100        1          0.000127199892  0.000127199892  1.00       100.00    %
149        O1         1     256        1          100        1          0.000133619877  0.000133619877  1.00       100.00    %
150        O1         1     256        1          100        1          0.000132099958  0.000132099958  1.00       100.00    %
151        O1         1     256        1          100        1          0.000134729853  0.000134729853  1.00       100.00    %
152        O1         1     256        1          100        1          0.000134839851  0.000134839851  1.00       100.00    %
153        O1         1     256        1          100        1          0.000133319903  0.000133319903  1.00       100.00    %
154        O1         1     256        1          100        1          0.000127679930  0.000127679930  1.00       100.00    %
155        O1         1     256        1          100        1          0.000134149857  0.000134149857  1.00       100.00    %
156        O1         1     16         1          1          1          0.000001000000  0.000001000000  1.00       100.00    %
157        O1         1     4          1          1          1          0.000043000000  0.000043000000  1.00       100.00    %
158        O1         1     4          1          1          1          0.000042000000  0.000042000000  1.00       100.00    %
159        O1         1     16         1          1          1          0.001242000028  0.001242000028  1.00       100.00    %
160        O1         1     16         1          1          1          0.000003000000  0.000003000000  1.00       100.00    %
161        O1         1     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
162        O1         1     32         1          1          1          0.000008000000  0.000008000000  1.00       100.00    %
163        O1         1     4096       1          1          1          0.292650014162  0.292650014162  1.00       100.00    %
164        O1         1     4096       1          1          1          0.122801996768  0.122801996768  1.00       100.00    %
165        O1         1     4096       1          2          1          0.135087996721  0.135087996721  1.00       100.00    %
166        O1         1     2048       1          2          1          0.032093998045  0.032093998045  1.00       100.00    %
167        O1         1     1024       1          2          1          0.003590499982  0.003590499982  1.00       100.00    %
168        O1         1     512        1          2          1          0.000590500014  0.000590500014  1.00       100.00    %
169        O1         1     256        1          2          1          0.000246500014  0.000246500014  1.00       100.00    %
170        O1         1     128        1          2          1          0.000056000001  0.000056000001  1.00       100.00    %
171        O1         1     64         1          2          1          0.000013000000  0.000013000000  1.00       100.00    %
172        O1         1     32         1          2          1          0.000004000000  0.000004000000  1.00       100.00    %
173        O1         1     16         1          2          1          0.000001000000  0.000001000000  1.00       100.00    %
174        O1         1     32         1          2          1          0.000003500000  0.000003500000  1.00       100.00    %
175        O1         1     64         1          2          1          0.000013000000  0.000013000000  1.00       100.00    %
176        O1         1     64         1          2          1          0.000013500000  0.000013500000  1.00       100.00    %
177        O1         1     128        1          2          1          0.000055500001  0.000055500001  1.00       100.00    %
178        O1         1     256        1          2          1          0.000136000002  0.000136000002  1.00       100.00    %
179        O1         1     512        1          2          1          0.000689500012  0.000689500012  1.00       100.00    %
180        O1         1     1024       1          2          1          0.003043500008  0.003043500008  1.00       100.00    %
181        O1         1     2048       1          2          1          0.032439500093  0.032439500093  1.00       100.00    %
182        O1         1     8192       1          2          1          0.763054490089  0.763054490089  1.00       100.00    %
183        SO1        1     4          1          1          1          0.000000000000  0.000000000000  -nan       -nan      %
192        SO1        1     128        1          1          1          0.000026000000  0.000026000000  1.00       100.00    %
195        SO1        1     32         1          1          1          0.000001000000  0.000001000000  1.00       100.00    %
197        SO1        1     64         1          1          1          0.000003000000  0.000003000000  1.00       100.00    %
202        SO1        1     8          1          1          1          0.000000000000  0.000000000000  -nan       -nan      %
229        SO1        1     1024       1          1          1          0.002016999992  0.002016999992  1.00       100.00    %
233        SO1        1     512        1          1          1          0.000315999991  0.000315999991  1.00       100.00    %
278        SO1        1     8192       1          1          1          0.756264984608  0.756264984608  1.00       100.00    %
