N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
1          SO1        1     4096       1          5          1          0.197490602732  0.197490602732  1.00       100.00    %
1          OMP11      3     4096       1          5          1          0.292432785034  0.197490602732  0.68       67.53     %
3          OMP11      3     4096       1          5          2          0.200699284673  0.197490602732  0.98       49.20     %
4          SO1        1     4096       2          5          1          0.094619601965  0.094619601965  1.00       100.00    %
4          OMP11      3     4096       2          5          2          0.072074115276  0.094619601965  1.31       65.64     %
6          OMP11      3     4096       2          5          4          0.036036305130  0.094619601965  2.63       65.64     %
7          OMP11      3     4096       2          5          8          0.042678982019  0.094619601965  2.22       27.71     %
8          OMP11      3     4096       2          5          8          0.127845019102  0.094619601965  0.74       9.25      %
9          SO1        1     2048       2          5          1          0.019643999636  0.019643999636  1.00       100.00    %
9          OMP11      3     2048       2          5          8          0.036983177066  0.019643999636  0.53       6.64      %
11         OMP11      3     2048       2          5          2          0.010469880886  0.019643999636  1.88       93.81     %
12         OMP11      3     2048       2          5          4          0.024584081024  0.019643999636  0.80       19.98     %
13         OMP11      3     4096       2          5          4          0.053522229195  0.094619601965  1.77       44.20     %
14         OMP11      3     4096       2          5          2          0.174669474363  0.094619601965  0.54       27.09     %
15         OMP11      3     4096       2          5          8          0.146119013429  0.094619601965  0.65       8.09      %
16         OMP11      3     4096       2          5          16         0.226612880826  0.094619601965  0.42       2.61      %
17         OMP11      3     4096       2          5          1          0.185753479600  0.094619601965  0.51       50.94     %
18         OMP11      1     4096       1          5          1          0.217590808868  0.217590808868  1.00       100.00    %
19         OMP11      3     4096       1          5          2          0.156295984983  0.197490602732  1.26       63.18     %
20         OMP11      4     4096       1          5          2          0.140575990081  0.197490602732  1.40       70.24     %
21         OMP11      4     4096       1          5          2          0.158124685287  0.197490602732  1.25       62.45     %
22         OMP11      3     4096       1          5          2          0.123363636434  0.197490602732  1.60       80.04     %
23         OMP11      3     4096       1          5          2          0.152006164193  0.197490602732  1.30       64.96     %
24         OMP11      3     4096       1          5          2          0.123743534088  0.197490602732  1.60       79.80     %
25         OMP11      3     4096       1          5          2          0.181474953890  0.197490602732  1.09       54.41     %
26         OMP11      3     4096       1          5          2          0.151744082570  0.197490602732  1.30       65.07     %
27         OMP11      3     4096       1          5          2          0.141350120306  0.197490602732  1.40       69.86     %
28         OMP11      4     4096       1          5          2          0.149733811617  0.197490602732  1.32       65.95     %
29         OMP11      7     4096       1          5          1          0.876580119133  0.197490602732  0.23       22.53     %
30         O1         1     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
31         O1         1     16         1          5          1          0.000001800000  0.000001800000  1.00       100.00    %
32         SO1        1     16         1          5          1          0.000001000000  0.000001000000  1.00       100.00    %
32         O1         3     16         1          5          2          0.000029058010  0.000001000000  0.03       1.72      %
34         O1         4     16         1          5          2          0.000010237098  0.000001000000  0.10       4.88      %
35         O1         1     16         1          5          1          0.000002000000  0.000002000000  1.00       100.00    %
36         O1         3     16         1          5          2          0.000030712039  0.000001000000  0.03       1.63      %
37         O1         4     16         1          5          2          0.000017935037  0.000001000000  0.06       2.79      %
38         O1         1     16         1          5          1          0.000001800000  0.000001800000  1.00       100.00    %
39         O1         4     16         1          5          2          0.000015375019  0.000001000000  0.07       3.25      %
40         O1         7     16         1          5          1          0.000030200001  0.000001000000  0.03       3.31      %
41         O1         2     16         1          5          1          0.000001800000  0.000001000000  0.56       55.56     %
42         O1         5     16         1          5          2          0.000021994114  0.000001000000  0.05       2.27      %
43         O1         6     16         1          5          2          0.000010502338  0.000001000000  0.10       4.76      %
44         O1         6     16         1          5          2          0.000009116530  0.000001000000  0.11       5.48      %
45         O1         5     16         1          5          2          0.000022845716  0.000001000000  0.04       2.19      %
46         O1         4     16         1          5          2          0.000009734184  0.000001000000  0.10       5.14      %
47         O1         3     16         1          5          2          0.000022173674  0.000001000000  0.05       2.25      %
48         O1         3     16         1          5          2          0.000022688508  0.000001000000  0.04       2.20      %
49         O1         4     16         1          5          2          0.000009356439  0.000001000000  0.11       5.34      %
50         O1         1     16         1          5          1          0.000001600000  0.000001600000  1.00       100.00    %
51         O1         3     16         1          5          2          0.000051198898  0.000001000000  0.02       0.98      %
52         O1         3     16         1          5          2          0.000020492822  0.000001000000  0.05       2.44      %
53         O1         4     16         1          5          2          0.000019680709  0.000001000000  0.05       2.54      %
54         O1         4     16         1          5          2          0.000009315461  0.000001000000  0.11       5.37      %
55         O1         4     16         1          5          2          0.010019235313  0.000001000000  0.00       0.00      %
56         O1         5     16         1          5          2          0.000025130063  0.000001000000  0.04       1.99      %
57         O1         4     16         1          5          2          0.000015506894  0.000001000000  0.06       3.22      %
58         O1         4     16         1          5          2          0.000004757941  0.000001000000  0.21       10.51     %
59         O1         4     16         1          5          2          0.000014125556  0.000001000000  0.07       3.54      %
60         O1         4     16         1          5          2          0.000009365380  0.000001000000  0.11       5.34      %
61         O1         5     16         1          5          2          0.000021814554  0.000001000000  0.05       2.29      %
62         O1         5     16         1          5          2          0.000030282139  0.000001000000  0.03       1.65      %
63         O1         5     16         1          5          2          0.000020323694  0.000001000000  0.05       2.46      %
