N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
1          SO1        1     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
2          SO1        1     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
3          SO1        1     64         1          1          1          0.000029999999  0.000029999999  1.00       100.00    %
4          SO1        1     128        1          1          1          0.000106000000  0.000106000000  1.00       100.00    %
5          SO1        1     256        1          1          1          0.000407000014  0.000407000014  1.00       100.00    %
6          SO1        1     512        1          1          1          0.001404999988  0.001404999988  1.00       100.00    %
7          SO1        1     1024       1          1          1          0.004662000109  0.004662000109  1.00       100.00    %
8          SO1        1     2048       1          1          1          0.032005999237  0.032005999237  1.00       100.00    %
9          SO1        1     4096       1          1          1          0.153172001243  0.153172001243  1.00       100.00    %
10         SO2        1     16         1          1          1          0.000003000000  0.000003000000  1.00       100.00    %
11         SO2        1     32         1          1          1          0.000008000000  0.000008000000  1.00       100.00    %
12         SO2        1     64         1          1          1          0.000034000001  0.000034000001  1.00       100.00    %
13         SO2        1     128        1          1          1          0.000090000001  0.000090000001  1.00       100.00    %
14         SO2        1     256        1          1          1          0.000303999986  0.000303999986  1.00       100.00    %
15         SO2        1     512        1          1          1          0.001001999946  0.001001999946  1.00       100.00    %
16         SO2        1     1024       1          1          1          0.003749999916  0.003749999916  1.00       100.00    %
17         SO2        1     2048       1          1          1          0.037034001201  0.037034001201  1.00       100.00    %
18         SO2        1     4096       1          1          1          0.128291994333  0.128291994333  1.00       100.00    %
19         SO3        1     16         1          1          1          0.000003000000  0.000003000000  1.00       100.00    %
20         SO3        1     32         1          1          1          0.000003000000  0.000003000000  1.00       100.00    %
21         SO3        1     64         1          1          1          0.000018000001  0.000018000001  1.00       100.00    %
22         SO3        1     128        1          1          1          0.000048999998  0.000048999998  1.00       100.00    %
23         SO3        1     256        1          1          1          0.000249000004  0.000249000004  1.00       100.00    %
24         SO3        1     512        1          1          1          0.000982000027  0.000982000027  1.00       100.00    %
25         SO3        1     1024       1          1          1          0.005510000046  0.005510000046  1.00       100.00    %
26         SO3        1     2048       1          1          1          0.032138999552  0.032138999552  1.00       100.00    %
27         SO3        1     4096       1          1          1          0.135257005692  0.135257005692  1.00       100.00    %
28         IO1        2     16         1          1          1          0.000003000000  0.000002000000  0.67       66.67     %
29         IO1        2     32         1          1          1          0.000010000000  0.000009000000  0.90       90.00     %
30         IO1        2     64         1          1          1          0.000046000001  0.000029999999  0.65       65.22     %
31         IO1        2     128        1          1          1          0.000045000001  0.000106000000  2.36       235.56    %
32         IO1        2     256        1          1          1          0.000243000002  0.000407000014  1.67       167.49    %
33         IO1        2     512        1          1          1          0.000948000001  0.001404999988  1.48       148.21    %
34         IO1        2     1024       1          1          1          0.003670000006  0.004662000109  1.27       127.03    %
35         IO1        2     2048       1          1          1          0.022028999403  0.032005999237  1.45       145.29    %
36         IO1        2     4096       1          1          1          0.088086001575  0.153172001243  1.74       173.89    %
37         IO2        2     16         1          1          1          0.000001000000  0.000002000000  2.00       200.00    %
38         IO2        2     32         1          1          1          0.000004000000  0.000009000000  2.25       225.00    %
39         IO2        2     64         1          1          1          0.000013000000  0.000029999999  2.31       230.77    %
40         IO2        2     128        1          1          1          0.000123999998  0.000106000000  0.85       85.48     %
41         IO2        2     256        1          1          1          0.000469999999  0.000407000014  0.87       86.60     %
42         IO2        2     512        1          1          1          0.002213000087  0.001404999988  0.63       63.49     %
43         IO2        2     1024       1          1          1          0.006064000074  0.004662000109  0.77       76.88     %
44         IO2        2     2048       1          1          1          0.021911999211  0.032005999237  1.46       146.07    %
45         IO2        2     4096       1          1          1          0.086044996977  0.153172001243  1.78       178.01    %
46         IO2M       2     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
47         IO2M       2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
48         IO2M       2     64         1          1          1          0.000029000001  0.000029999999  1.03       103.45    %
49         IO2M       2     128        1          1          1          0.000117000003  0.000106000000  0.91       90.60     %
50         IO2M       2     256        1          1          1          0.000540999987  0.000407000014  0.75       75.23     %
51         IO2M       2     512        1          1          1          0.000797000015  0.001404999988  1.76       176.29    %
52         IO2M       2     1024       1          1          1          0.004007999785  0.004662000109  1.16       116.32    %
53         IO2M       2     2048       1          1          1          0.021787000820  0.032005999237  1.47       146.90    %
54         IO2M       2     4096       1          1          1          0.103137001395  0.153172001243  1.49       148.51    %
55         IO2FUN     2     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
56         IO2FUN     2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
57         IO2FUN     2     64         1          1          1          0.000013000000  0.000029999999  2.31       230.77    %
58         IO2FUN     2     128        1          1          1          0.000098999997  0.000106000000  1.07       107.07    %
59         IO2FUN     2     256        1          1          1          0.000456000009  0.000407000014  0.89       89.25     %
60         IO2FUN     2     512        1          1          1          0.000822999980  0.001404999988  1.71       170.72    %
61         IO2FUN     2     1024       1          1          1          0.004228999838  0.004662000109  1.10       110.24    %
62         IO2FUN     2     2048       1          1          1          0.014936000109  0.032005999237  2.14       214.29    %
63         IO2FUN     2     4096       1          1          1          0.075208999217  0.153172001243  2.04       203.66    %
64         IO2PLA     2     16         1          1          1          0.000001000000  0.000002000000  2.00       200.00    %
65         IO2PLA     2     32         1          1          1          0.000004000000  0.000009000000  2.25       225.00    %
66         IO2PLA     2     64         1          1          1          0.000016000000  0.000029999999  1.88       187.50    %
67         IO2PLA     2     128        1          1          1          0.000108000000  0.000106000000  0.98       98.15     %
68         IO2PLA     2     256        1          1          1          0.000429000007  0.000407000014  0.95       94.87     %
69         IO2PLA     2     512        1          1          1          0.001710999990  0.001404999988  0.82       82.12     %
70         IO2PLA     2     1024       1          1          1          0.003133000107  0.004662000109  1.49       148.80    %
71         IO2PLA     2     2048       1          1          1          0.014252999797  0.032005999237  2.25       224.56    %
72         IO2PLA     2     4096       1          1          1          0.075011000037  0.153172001243  2.04       204.20    %
73         IO2FTV     2     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
74         IO2FTV     2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
75         IO2FTV     2     64         1          1          1          0.000028000000  0.000029999999  1.07       107.14    %
76         IO2FTV     2     128        1          1          1          0.000112000002  0.000106000000  0.95       94.64     %
77         IO2FTV     2     256        1          1          1          0.000437999988  0.000407000014  0.93       92.92     %
78         IO2FTV     2     512        1          1          1          0.001642000047  0.001404999988  0.86       85.57     %
79         IO2FTV     2     1024       1          1          1          0.003784999950  0.004662000109  1.23       123.17    %
80         IO2FTV     2     2048       1          1          1          0.019154999405  0.032005999237  1.67       167.09    %
81         IO2FTV     2     4096       1          1          1          0.076020002365  0.153172001243  2.01       201.49    %
82         IO2FM      2     16         1          1          1          0.000001000000  0.000002000000  2.00       200.00    %
83         IO2FM      2     32         1          1          1          0.000008000000  0.000009000000  1.12       112.50    %
84         IO2FM      2     64         1          1          1          0.000028000000  0.000029999999  1.07       107.14    %
85         IO2FM      2     128        1          1          1          0.000110000001  0.000106000000  0.96       96.36     %
86         IO2FM      2     256        1          1          1          0.000414999988  0.000407000014  0.98       98.07     %
87         IO2FM      2     512        1          1          1          0.001526999986  0.001404999988  0.92       92.01     %
88         IO2FM      2     1024       1          1          1          0.003986999858  0.004662000109  1.17       116.93    %
89         IO2FM      2     2048       1          1          1          0.016328999773  0.032005999237  1.96       196.01    %
90         IO2FM      2     4096       1          1          1          0.075994998217  0.153172001243  2.02       201.56    %
91         IO2FL      2     16         1          1          1          0.000001000000  0.000002000000  2.00       200.00    %
92         IO2FL      2     32         1          1          1          0.000009000000  0.000009000000  1.00       100.00    %
93         IO2FL      2     64         1          1          1          0.000023000001  0.000029999999  1.30       130.43    %
94         IO2FL      2     128        1          1          1          0.000119999997  0.000106000000  0.88       88.33     %
95         IO2FL      2     256        1          1          1          0.000345000008  0.000407000014  1.18       117.97    %
96         IO2FL      2     512        1          1          1          0.001451999997  0.001404999988  0.97       96.76     %
97         IO2FL      2     1024       1          1          1          0.003759999992  0.004662000109  1.24       123.99    %
98         IO2FL      2     2048       1          1          1          0.027258999646  0.032005999237  1.17       117.41    %
99         IO2FL      2     4096       1          1          1          0.078179001808  0.153172001243  1.96       195.92    %
100        IO2FA      2     16         1          1          1          0.000002000000  0.000002000000  1.00       100.00    %
101        IO2FA      2     32         1          1          1          0.000011000000  0.000009000000  0.82       81.82     %
102        IO2FA      2     64         1          1          1          0.000037999998  0.000029999999  0.79       78.95     %
103        IO2FA      2     128        1          1          1          0.000176000001  0.000106000000  0.60       60.23     %
104        IO2FA      2     256        1          1          1          0.000354999996  0.000407000014  1.15       114.65    %
105        IO2FA      2     512        1          1          1          0.002300000051  0.001404999988  0.61       61.09     %
106        IO2FA      2     1024       1          1          1          0.015000999905  0.004662000109  0.31       31.08     %
107        IO2FA      2     2048       1          1          1          0.021516999230  0.032005999237  1.49       148.75    %
108        IO2FA      2     4096       1          1          1          0.112250998616  0.153172001243  1.36       136.45    %
