N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
263        OMP31      4     16         1          1          1          0.000011097640  0.000002000000  0.18       18.02     %
264        OMP31      4     16         1          1          2          0.000023756176  0.000002000000  0.08       4.21      %
265        OMP31      4     16         1          1          4          0.011985775083  0.000002000000  0.00       0.00      %
266        OMP31      4     16         1          1          8          0.029158081859  0.000002000000  0.00       0.00      %
267        OMP31      4     16         1          1          16         0.037970658392  0.000002000000  0.00       0.00      %
268        OMP31      4     16         1          1          32         0.053332190961  0.000002000000  0.00       0.00      %
269        OMP31      4     16         1          1          64         0.057059261948  0.000002000000  0.00       0.00      %
270        OMP31      4     32         1          1          1          0.000008523464  0.000009000000  1.06       105.59    %
271        OMP31      4     32         1          1          2          0.000015169382  0.000009000000  0.59       29.67     %
272        OMP31      4     32         1          1          4          0.000025048852  0.000009000000  0.36       8.98      %
273        OMP31      4     32         1          1          8          0.016702227294  0.000009000000  0.00       0.01      %
274        OMP31      4     32         1          1          16         0.037544000894  0.000009000000  0.00       0.00      %
275        OMP31      4     32         1          1          32         0.062526032329  0.000009000000  0.00       0.00      %
276        OMP31      4     32         1          1          64         0.079556256533  0.000009000000  0.00       0.00      %
277        OMP31      4     64         1          1          1          0.000018194318  0.000029999999  1.65       164.89    %
278        OMP31      4     64         1          1          2          0.000025130808  0.000029999999  1.19       59.69     %
279        OMP31      4     64         1          1          4          0.000027764589  0.000029999999  1.08       27.01     %
280        OMP31      4     64         1          1          8          0.014297321439  0.000029999999  0.00       0.03      %
281        OMP31      4     64         1          1          16         0.045223869383  0.000029999999  0.00       0.00      %
282        OMP31      4     64         1          1          32         0.072114013135  0.000029999999  0.00       0.00      %
283        OMP31      4     64         1          1          64         0.000082056969  0.000029999999  0.37       0.57      %
284        OMP31      4     128        1          1          1          0.000081125647  0.000106000000  1.31       130.66    %
285        OMP31      4     128        1          1          2          0.000078007579  0.000106000000  1.36       67.94     %
286        OMP31      4     128        1          1          4          0.013013783842  0.000106000000  0.01       0.20      %
287        OMP31      4     128        1          1          8          0.023742239922  0.000106000000  0.00       0.06      %
