N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
1          SO0        1     16         1          25         1          0.000001194514  0.000001194514  1.00       100.00    %
2          SO0        1     32         1          25         1          0.000003150664  0.000003150664  1.00       100.00    %
3          SO0        1     64         1          25         1          0.000010981411  0.000010981411  1.00       100.00    %
4          SO0        1     128        1          25         1          0.000044574961  0.000044574961  1.00       100.00    %
5          SO0        1     256        1          25         1          0.000194833061  0.000194833061  1.00       100.00    %
6          SO0        1     512        1          25         1          0.000711995177  0.000711995177  1.00       100.00    %
7          SO0        1     1024       1          25         1          0.003481955500  0.003481955500  1.00       100.00    %
8          SO0        1     2048       1          25         1          0.028155576438  0.028155576438  1.00       100.00    %
9          SO0        1     4096       1          25         1          0.139284461737  0.139284461737  1.00       100.00    %
10         I2         2     16         1          25         1          0.000000216067  0.000001194514  5.53       552.84    %
11         I2         2     32         1          25         1          0.000000754744  0.000003150664  4.17       417.45    %
12         I2         2     64         1          25         1          0.000002909452  0.000010981411  3.77       377.44    %
13         I2         2     128        1          25         1          0.000012760423  0.000044574961  3.49       349.32    %
14         I2         2     256        1          25         1          0.000046729296  0.000194833061  4.17       416.94    %
15         I2         2     512        1          25         1          0.000210817525  0.000711995177  3.38       337.73    %
16         I2         2     1024       1          25         1          0.001116976491  0.003481955500  3.12       311.73    %
17         I2         2     2048       1          25         1          0.009192063473  0.028155576438  3.06       306.30    %
18         I2         2     4096       1          25         1          0.046026967466  0.139284461737  3.03       302.61    %
19         I2M        2     16         1          25         1          0.000000233017  0.000001194514  5.13       512.63    %
20         I2M        2     32         1          25         1          0.000000769831  0.000003150664  4.09       409.27    %
21         I2M        2     64         1          25         1          0.000002858043  0.000010981411  3.84       384.23    %
22         I2M        2     128        1          25         1          0.000012831576  0.000044574961  3.47       347.38    %
23         I2M        2     256        1          25         1          0.000046334229  0.000194833061  4.20       420.49    %
24         I2M        2     512        1          25         1          0.000210668513  0.000711995177  3.38       337.97    %
25         I2M        2     1024       1          25         1          0.001158988453  0.003481955500  3.00       300.43    %
26         I2M        2     2048       1          25         1          0.008972641081  0.028155576438  3.14       313.79    %
27         I2M        2     4096       1          25         1          0.046751879156  0.139284461737  2.98       297.92    %
28         I2FTV      2     16         1          25         1          0.000000232458  0.000001194514  5.14       513.86    %
29         I2FTV      2     32         1          25         1          0.000000748411  0.000003150664  4.21       420.98    %
30         I2FTV      2     64         1          25         1          0.000002903119  0.000010981411  3.78       378.26    %
31         I2FTV      2     128        1          25         1          0.000012765080  0.000044574961  3.49       349.19    %
32         I2FTV      2     256        1          25         1          0.000047078171  0.000194833061  4.14       413.85    %
33         I2FTV      2     512        1          25         1          0.000214196189  0.000711995177  3.32       332.40    %
34         I2FTV      2     1024       1          25         1          0.001143451082  0.003481955500  3.05       304.51    %
35         I2FTV      2     2048       1          25         1          0.009183198214  0.028155576438  3.07       306.60    %
36         I2FTV      2     4096       1          25         1          0.046605952084  0.139284461737  2.99       298.86    %
37         I2FUN      2     16         1          25         1          0.000000238977  0.000001194514  5.00       499.84    %
38         I2FUN      2     32         1          25         1          0.000000651740  0.000003150664  4.83       483.42    %
39         I2FUN      2     64         1          25         1          0.000002436154  0.000010981411  4.51       450.77    %
40         I2FUN      2     128        1          25         1          0.000012482889  0.000044574961  3.57       357.09    %
41         I2FUN      2     256        1          25         1          0.000042062999  0.000194833061  4.63       463.19    %
42         I2FUN      2     512        1          25         1          0.000196037625  0.000711995177  3.63       363.19    %
43         I2FUN      2     1024       1          25         1          0.001022151904  0.003481955500  3.41       340.65    %
44         I2FUN      2     2048       1          25         1          0.008492163382  0.028155576438  3.32       331.55    %
45         I2FUN      2     4096       1          25         1          0.045450925827  0.139284461737  3.06       306.45    %
46         I2PLA      2     16         1          25         1          0.000000268407  0.000001194514  4.45       445.04    %
47         I2PLA      2     32         1          25         1          0.000000812486  0.000003150664  3.88       387.78    %
48         I2PLA      2     64         1          25         1          0.000002943166  0.000010981411  3.73       373.12    %
49         I2PLA      2     128        1          25         1          0.000012762100  0.000044574961  3.49       349.28    %
50         I2PLA      2     256        1          25         1          0.000046445242  0.000194833061  4.19       419.49    %
51         I2PLA      2     512        1          25         1          0.000215169232  0.000711995177  3.31       330.90    %
52         I2PLA      2     1024       1          25         1          0.001126254909  0.003481955500  3.09       309.16    %
53         I2PLA      2     2048       1          25         1          0.009174564853  0.028155576438  3.07       306.89    %
54         I2PLA      2     4096       1          25         1          0.046447884291  0.139284461737  3.00       299.87    %
55         I2FTVFUN   2     16         1          25         1          0.000000292063  0.000001194514  4.09       408.99    %
56         I2FTVFUN   2     32         1          25         1          0.000000690110  0.000003150664  4.57       456.55    %
57         I2FTVFUN   2     64         1          25         1          0.000002462231  0.000010981411  4.46       445.99    %
58         I2FTVFUN   2     128        1          25         1          0.000012343005  0.000044574961  3.61       361.14    %
59         I2FTVFUN   2     256        1          25         1          0.000042600928  0.000194833061  4.57       457.34    %
60         I2FTVFUN   2     512        1          25         1          0.000195020257  0.000711995177  3.65       365.09    %
61         I2FTVFUN   2     1024       1          25         1          0.001106929965  0.003481955500  3.15       314.56    %
62         I2FTVFUN   2     2048       1          25         1          0.008829566650  0.028155576438  3.19       318.88    %
63         I2FTVFUN   2     4096       1          25         1          0.045430105180  0.139284461737  3.07       306.59    %
64         I2FM       2     16         1          25         1          0.000000254810  0.000001194514  4.69       468.79    %
65         I2FM       2     32         1          25         1          0.000000868738  0.000003150664  3.63       362.67    %
66         I2FM       2     64         1          25         1          0.000003374554  0.000010981411  3.25       325.42    %
67         I2FM       2     128        1          25         1          0.000014011935  0.000044574961  3.18       318.12    %
68         I2FM       2     256        1          25         1          0.000057663583  0.000194833061  3.38       337.88    %
69         I2FM       2     512        1          25         1          0.000214041400  0.000711995177  3.33       332.64    %
70         I2FM       2     1024       1          25         1          0.001146794995  0.003481955500  3.04       303.62    %
71         I2FM       2     2048       1          25         1          0.009232370183  0.028155576438  3.05       304.97    %
72         I2FM       2     4096       1          25         1          0.046715814620  0.139284461737  2.98       298.15    %
73         I2FL       2     16         1          25         1          0.000000253506  0.000001194514  4.71       471.20    %
74         I2FL       2     32         1          25         1          0.000001128949  0.000003150664  2.79       279.08    %
75         I2FL       2     64         1          25         1          0.000004301220  0.000010981411  2.55       255.31    %
76         I2FL       2     128        1          25         1          0.000016430020  0.000044574961  2.71       271.30    %
77         I2FL       2     256        1          25         1          0.000066220950  0.000194833061  2.94       294.22    %
78         I2FL       2     512        1          25         1          0.000233962201  0.000711995177  3.04       304.32    %
79         I2FL       2     1024       1          25         1          0.001261050813  0.003481955500  2.76       276.12    %
80         I2FL       2     2048       1          25         1          0.009722422808  0.028155576438  2.90       289.59    %
81         I2FL       2     4096       1          25         1          0.048592317849  0.139284461737  2.87       286.64    %
82         I2FA       2     16         1          25         1          0.000000404008  0.000001194514  2.96       295.67    %
83         I2FA       2     32         1          25         1          0.000001035258  0.000003150664  3.04       304.34    %
84         I2FA       2     64         1          25         1          0.000003678538  0.000010981411  2.99       298.53    %
85         I2FA       2     128        1          25         1          0.000013921783  0.000044574961  3.20       320.18    %
86         I2FA       2     256        1          25         1          0.000056775658  0.000194833061  3.43       343.16    %
87         I2FA       2     512        1          25         1          0.000212829938  0.000711995177  3.35       334.54    %
88         I2FA       2     1024       1          25         1          0.001158872386  0.003481955500  3.00       300.46    %
89         I2FA       2     2048       1          25         1          0.009232941084  0.028155576438  3.05       304.95    %
90         I2FA       2     4096       1          25         1          0.046618882567  0.139284461737  2.99       298.77    %
91         I2DEF      2     16         1          25         1          0.000000496581  0.000001194514  2.41       240.55    %
92         I2DEF      2     32         1          25         1          0.000001143664  0.000003150664  2.75       275.49    %
93         I2DEF      2     64         1          25         1          0.000003542565  0.000010981411  3.10       309.98    %
94         I2DEF      2     128        1          25         1          0.000013488531  0.000044574961  3.30       330.47    %
95         I2DEF      2     256        1          25         1          0.000051407704  0.000194833061  3.79       379.00    %
96         I2DEF      2     512        1          25         1          0.000232781837  0.000711995177  3.06       305.86    %
97         I2DEF      2     1024       1          25         1          0.001229087473  0.003481955500  2.83       283.30    %
98         I2DEF      2     2048       1          25         1          0.009170060977  0.028155576438  3.07       307.04    %
99         I2DEF      2     4096       1          25         1          0.048063524067  0.139284461737  2.90       289.79    %
100        R2         3     16         1          25         1          0.000000261702  0.000001194514  4.56       456.44    %
101        R2         3     32         1          25         1          0.000000829808  0.000003150664  3.80       379.69    %
102        R2         3     64         1          25         1          0.000003023632  0.000010981411  3.63       363.19    %
103        R2         3     128        1          25         1          0.000012466498  0.000044574961  3.58       357.56    %
104        R2         3     256        1          25         1          0.000046849622  0.000194833061  4.16       415.87    %
105        R2         3     512        1          25         1          0.000221909024  0.000711995177  3.21       320.85    %
106        R2         3     1024       1          25         1          0.001132957987  0.003481955500  3.07       307.33    %
107        R2         3     2048       1          25         1          0.008871458471  0.028155576438  3.17       317.37    %
108        R2         3     4096       1          25         1          0.047118149698  0.139284461737  2.96       295.61    %
109        R2M        3     16         1          25         1          0.000000283308  0.000001194514  4.22       421.63    %
110        R2M        3     32         1          25         1          0.000000832789  0.000003150664  3.78       378.33    %
111        R2M        3     64         1          25         1          0.000002896786  0.000010981411  3.79       379.09    %
112        R2M        3     128        1          25         1          0.000012457744  0.000044574961  3.58       357.81    %
113        R2M        3     256        1          25         1          0.000046409667  0.000194833061  4.20       419.81    %
114        R2M        3     512        1          25         1          0.000218085566  0.000711995177  3.26       326.48    %
115        R2M        3     1024       1          25         1          0.001131615601  0.003481955500  3.08       307.70    %
116        R2M        3     2048       1          25         1          0.008796135895  0.028155576438  3.20       320.09    %
117        R2M        3     4096       1          25         1          0.047463208437  0.139284461737  2.93       293.46    %
118        R2FTV      3     16         1          25         1          0.000000310503  0.000001194514  3.85       384.70    %
119        R2FTV      3     32         1          25         1          0.000000890531  0.000003150664  3.54       353.80    %
120        R2FTV      3     64         1          25         1          0.000003009289  0.000010981411  3.65       364.92    %
121        R2FTV      3     128        1          25         1          0.000012478978  0.000044574961  3.57       357.20    %
122        R2FTV      3     256        1          25         1          0.000046965295  0.000194833061  4.15       414.84    %
123        R2FTV      3     512        1          25         1          0.000218098983  0.000711995177  3.26       326.46    %
124        R2FTV      3     1024       1          25         1          0.001147073694  0.003481955500  3.04       303.55    %
125        R2FTV      3     2048       1          25         1          0.009274103679  0.028155576438  3.04       303.59    %
126        R2FTV      3     4096       1          25         1          0.047161638737  0.139284461737  2.95       295.33    %
127        R2FUN      3     16         1          25         1          0.000000254996  0.000001194514  4.68       468.44    %
128        R2FUN      3     32         1          25         1          0.000000680983  0.000003150664  4.63       462.66    %
129        R2FUN      3     64         1          25         1          0.000002553500  0.000010981411  4.30       430.05    %
130        R2FUN      3     128        1          25         1          0.000012219139  0.000044574961  3.65       364.80    %
131        R2FUN      3     256        1          25         1          0.000043260865  0.000194833061  4.50       450.37    %
132        R2FUN      3     512        1          25         1          0.000201668590  0.000711995177  3.53       353.05    %
133        R2FUN      3     1024       1          25         1          0.001086093718  0.003481955500  3.21       320.59    %
134        R2FUN      3     2048       1          25         1          0.009090749547  0.028155576438  3.10       309.72    %
135        R2FUN      3     4096       1          25         1          0.046194158494  0.139284461737  3.02       301.52    %
136        R2PLA      3     16         1          25         1          0.000000276044  0.000001194514  4.33       432.73    %
137        R2PLA      3     32         1          25         1          0.000000858679  0.000003150664  3.67       366.92    %
