N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Speedup    Efficiency
101        R2         3     16         1          25         1          0.000000289269  0.000001045875  3.62       361.56    %
102        R2         3     32         1          25         1          0.000000841543  0.000003077462  3.66       365.69    %
103        R2         3     64         1          25         1          0.000002955273  0.000011417270  3.86       386.34    %
104        R2         3     128        1          25         1          0.000012747012  0.000045667963  3.58       358.26    %
105        R2         3     256        1          25         1          0.000047528185  0.000181914496  3.83       382.75    %
106        R2         3     512        1          25         1          0.000217593275  0.000706911087  3.25       324.88    %
107        R2         3     1024       1          25         1          0.001076709479  0.003370729741  3.13       313.06    %
108        R2         3     2048       1          25         1          0.008545089513  0.027209866792  3.18       318.43    %
109        R2         3     4096       1          25         1          0.048331864178  0.127428978682  2.64       263.65    %
110        R2M        3     16         1          25         1          0.000000314228  0.000001045875  3.33       332.84    %
111        R2M        3     32         1          25         1          0.000000866689  0.000003077462  3.55       355.08    %
112        R2M        3     64         1          25         1          0.000002984516  0.000011417270  3.83       382.55    %
113        R2M        3     128        1          25         1          0.000012541935  0.000045667963  3.64       364.12    %
114        R2M        3     256        1          25         1          0.000049834511  0.000181914496  3.65       365.04    %
115        R2M        3     512        1          25         1          0.000217155000  0.000706911087  3.26       325.53    %
116        R2M        3     1024       1          25         1          0.001130132237  0.003370729741  2.98       298.26    %
117        R2M        3     2048       1          25         1          0.008553613909  0.027209866792  3.18       318.11    %
118        R2M        3     4096       1          25         1          0.048701860011  0.127428978682  2.62       261.65    %
119        R2FTV      3     16         1          25         1          0.000000292063  0.000001045875  3.58       358.10    %
120        R2FTV      3     32         1          25         1          0.000000807084  0.000003077462  3.81       381.31    %
121        R2FTV      3     64         1          25         1          0.000003042631  0.000011417270  3.75       375.24    %
122        R2FTV      3     128        1          25         1          0.000012767874  0.000045667963  3.58       357.68    %
123        R2FTV      3     256        1          25         1          0.000046621262  0.000181914496  3.90       390.20    %
124        R2FTV      3     512        1          25         1          0.000217553228  0.000706911087  3.25       324.94    %
125        R2FTV      3     1024       1          25         1          0.001111285994  0.003370729741  3.03       303.32    %
126        R2FTV      3     2048       1          25         1          0.008959576488  0.027209866792  3.04       303.70    %
127        R2FTV      3     4096       1          25         1          0.048453595489  0.127428978682  2.63       262.99    %
128        R2FUN      3     16         1          25         1          0.000000274181  0.000001045875  3.81       381.45    %
129        R2FUN      3     32         1          25         1          0.000000774488  0.000003077462  3.97       397.35    %
130        R2FUN      3     64         1          25         1          0.000002631731  0.000011417270  4.34       433.83    %
131        R2FUN      3     128        1          25         1          0.000012350827  0.000045667963  3.70       369.76    %
132        R2FUN      3     256        1          25         1          0.000043701566  0.000181914496  4.16       416.27    %
133        R2FUN      3     512        1          25         1          0.000203626420  0.000706911087  3.47       347.16    %
134        R2FUN      3     1024       1          25         1          0.001032047207  0.003370729741  3.27       326.61    %
135        R2FUN      3     2048       1          25         1          0.009172365069  0.027209866792  2.97       296.65    %
136        R2FUN      3     4096       1          25         1          0.047605670989  0.127428978682  2.68       267.68    %
137        R2PLA      3     16         1          25         1          0.000000299700  0.000001045875  3.49       348.97    %
138        R2PLA      3     32         1          25         1          0.000000871532  0.000003077462  3.53       353.11    %
139        R2PLA      3     64         1          25         1          0.000003005564  0.000011417270  3.80       379.87    %
140        R2PLA      3     128        1          25         1          0.000012576022  0.000045667963  3.63       363.14    %
141        R2PLA      3     256        1          25         1          0.000047985650  0.000181914496  3.79       379.10    %
142        R2PLA      3     512        1          25         1          0.000219161811  0.000706911087  3.23       322.55    %
143        R2PLA      3     1024       1          25         1          0.001139190630  0.003370729741  2.96       295.89    %
144        R2PLA      3     2048       1          25         1          0.008402751759  0.027209866792  3.24       323.82    %
145        R2PLA      3     4096       1          25         1          0.048276048154  0.127428978682  2.64       263.96    %
146        R2FTVFUN   3     16         1          25         1          0.000000253133  0.000001045875  4.13       413.17    %
147        R2FTVFUN   3     32         1          25         1          0.000000700168  0.000003077462  4.40       439.53    %
148        R2FTVFUN   3     64         1          25         1          0.000002603047  0.000011417270  4.39       438.61    %
149        R2FTVFUN   3     128        1          25         1          0.000012214854  0.000045667963  3.74       373.87    %
150        R2FTVFUN   3     256        1          25         1          0.000043232554  0.000181914496  4.21       420.78    %
151        R2FTVFUN   3     512        1          25         1          0.000201440795  0.000706911087  3.51       350.93    %
152        R2FTVFUN   3     1024       1          25         1          0.001025415258  0.003370729741  3.29       328.72    %
153        R2FTVFUN   3     2048       1          25         1          0.008358579129  0.027209866792  3.26       325.53    %
154        R2FTVFUN   3     4096       1          25         1          0.047656454146  0.127428978682  2.67       267.39    %
155        R2FM       3     16         1          25         1          0.000000276044  0.000001045875  3.79       378.88    %
156        R2FM       3     32         1          25         1          0.000000818074  0.000003077462  3.76       376.18    %
157        R2FM       3     64         1          25         1          0.000002976135  0.000011417270  3.84       383.63    %
158        R2FM       3     128        1          25         1          0.000012469292  0.000045667963  3.66       366.24    %
159        R2FM       3     256        1          25         1          0.000046695211  0.000181914496  3.90       389.58    %
160        R2FM       3     512        1          25         1          0.000217881796  0.000706911087  3.24       324.45    %
161        R2FM       3     1024       1          25         1          0.001081050723  0.003370729741  3.12       311.80    %
162        R2FM       3     2048       1          25         1          0.008378644474  0.027209866792  3.25       324.75    %
163        R2FM       3     4096       1          25         1          0.048652656376  0.127428978682  2.62       261.92    %
164        R2FL       3     16         1          25         1          0.000000318699  0.000001045875  3.28       328.17    %
165        R2FL       3     32         1          25         1          0.000000866503  0.000003077462  3.55       355.16    %
166        R2FL       3     64         1          25         1          0.000002976321  0.000011417270  3.84       383.60    %
167        R2FL       3     128        1          25         1          0.000012388266  0.000045667963  3.69       368.64    %
168        R2FL       3     256        1          25         1          0.000046617351  0.000181914496  3.90       390.23    %
169        R2FL       3     512        1          25         1          0.000216314569  0.000706911087  3.27       326.80    %
170        R2FL       3     1024       1          25         1          0.001074337400  0.003370729741  3.14       313.75    %
171        R2FL       3     2048       1          25         1          0.008522321470  0.027209866792  3.19       319.28    %
172        R2FL       3     4096       1          25         1          0.048332311213  0.127428978682  2.64       263.65    %
173        R2FA       3     16         1          25         1          0.000000266731  0.000001045875  3.92       392.11    %
174        R2FA       3     32         1          25         1          0.000000807457  0.000003077462  3.81       381.13    %
175        R2FA       3     64         1          25         1          0.000002995879  0.000011417270  3.81       381.10    %
176        R2FA       3     128        1          25         1          0.000012460538  0.000045667963  3.67       366.50    %
177        R2FA       3     256        1          25         1          0.000047487578  0.000181914496  3.83       383.08    %
178        R2FA       3     512        1          25         1          0.000221349110  0.000706911087  3.19       319.36    %
179        R2FA       3     1024       1          25         1          0.001098088222  0.003370729741  3.07       306.96    %
180        R2FA       3     2048       1          25         1          0.008688179776  0.027209866792  3.13       313.18    %
181        R2FA       3     4096       1          25         1          0.048539873213  0.127428978682  2.63       262.52    %
182        R2DEF      3     16         1          25         1          0.000000663847  0.000001045875  1.58       157.55    %
183        R2DEF      3     32         1          25         1          0.000001284108  0.000003077462  2.40       239.66    %
184        R2DEF      3     64         1          25         1          0.000003602542  0.000011417270  3.17       316.92    %
185        R2DEF      3     128        1          25         1          0.000013123825  0.000045667963  3.48       347.98    %
186        R2DEF      3     256        1          25         1          0.000051143579  0.000181914496  3.56       355.69    %
187        R2DEF      3     512        1          25         1          0.000234454317  0.000706911087  3.02       301.51    %
188        R2DEF      3     1024       1          25         1          0.001138220774  0.003370729741  2.96       296.14    %
189        R2DEF      3     2048       1          25         1          0.008560333401  0.027209866792  3.18       317.86    %
190        R2DEF      3     4096       1          25         1          0.048989526927  0.127428978682  2.60       260.11    %
452        R2         3     16         2          25         1          0.000000898726  0.000001621805  1.80       180.46    %
453        R2         3     32         2          25         1          0.000002421252  0.000003136694  1.30       129.55    %
454        R2         3     64         2          25         1          0.000004327484  0.000007974729  1.84       184.28    %
455        R2         3     128        2          25         1          0.000013029761  0.000025512092  1.96       195.80    %
456        R2         3     256        2          25         1          0.000034243429  0.000093191302  2.72       272.14    %
457        R2         3     512        2          25         1          0.000122096390  0.000492166728  4.03       403.10    %
458        R2         3     1024       2          25         1          0.000855359598  0.002955015516  3.45       345.47    %
