N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
263        OMP31      4     16         1          1          1          0.000013578683  0.000002000000  0.15       14.73     %
264        OMP31      4     16         1          1          2          0.000010449439  0.000002000000  0.19       9.57      %
265        OMP31      4     16         1          1          4          0.000013943762  0.000002000000  0.14       3.59      %
266        OMP31      4     16         1          1          8          0.000015813857  0.000002000000  0.13       1.58      %
267        OMP31      4     16         1          1          16         0.000030469149  0.000002000000  0.07       0.41      %
268        OMP31      4     16         1          1          32         0.014818668365  0.000002000000  0.00       0.00      %
269        OMP31      4     16         1          1          64         0.038015279919  0.000002000000  0.00       0.00      %
270        OMP31      4     32         1          1          1          0.000007521361  0.000009000000  1.20       119.66    %
271        OMP31      4     32         1          1          2          0.000016368926  0.000009000000  0.55       27.49     %
272        OMP31      4     32         1          1          4          0.000022459775  0.000009000000  0.40       10.02     %
273        OMP31      4     32         1          1          8          0.000022910535  0.000009000000  0.39       4.91      %
274        OMP31      4     32         1          1          16         0.000034358352  0.000009000000  0.26       1.64      %
275        OMP31      4     32         1          1          32         0.023624084890  0.000009000000  0.00       0.00      %
276        OMP31      4     32         1          1          64         0.037972014397  0.000009000000  0.00       0.00      %
277        OMP31      4     64         1          1          1          0.000019531697  0.000028000000  1.43       143.36    %
278        OMP31      4     64         1          1          2          0.000020526350  0.000028000000  1.36       68.21     %
279        OMP31      4     64         1          1          4          0.000049225986  0.000028000000  0.57       14.22     %
280        OMP31      4     64         1          1          8          0.000041194260  0.000028000000  0.68       8.50      %
281        OMP31      4     64         1          1          16         0.000048983842  0.000028000000  0.57       3.57      %
282        OMP31      4     64         1          1          32         0.014284182340  0.000028000000  0.00       0.01      %
283        OMP31      4     64         1          1          64         0.037924133241  0.000028000000  0.00       0.00      %
284        OMP31      4     128        1          1          1          0.000083114952  0.000066000001  0.79       79.41     %
285        OMP31      4     128        1          1          2          0.000105217099  0.000066000001  0.63       31.36     %
286        OMP31      4     128        1          1          4          0.000097669661  0.000066000001  0.68       16.89     %
287        OMP31      4     128        1          1          8          0.000082660466  0.000066000001  0.80       9.98      %
288        OMP31      4     128        1          1          16         0.000076599419  0.000066000001  0.86       5.39      %
289        OMP31      4     128        1          1          32         0.018901415169  0.000066000001  0.00       0.01      %
290        OMP31      4     128        1          1          64         0.037801075727  0.000066000001  0.00       0.00      %
291        OMP31      4     256        1          1          1          0.000293258578  0.000381999998  1.30       130.26    %
292        OMP31      4     256        1          1          2          0.000391121954  0.000381999998  0.98       48.83     %
293        OMP31      4     256        1          1          4          0.000456113368  0.000381999998  0.84       20.94     %
294        OMP31      4     256        1          1          8          0.000406175852  0.000381999998  0.94       11.76     %
295        OMP31      4     256        1          1          16         0.000397421420  0.000381999998  0.96       6.01      %
296        OMP31      4     256        1          1          32         0.023419752717  0.000381999998  0.02       0.05      %
297        OMP31      4     256        1          1          64         0.037630382925  0.000381999998  0.01       0.02      %
298        OMP31      4     512        1          1          1          0.001174543053  0.001972000115  1.68       167.90    %
299        OMP31      4     512        1          1          2          0.000950016081  0.001972000115  2.08       103.79    %
300        OMP31      4     512        1          1          4          0.001040153205  0.001972000115  1.90       47.40     %
301        OMP31      4     512        1          1          8          0.001476686448  0.001972000115  1.34       16.69     %
302        OMP31      4     512        1          1          16         0.000857949257  0.001972000115  2.30       14.37     %
303        OMP31      4     512        1          1          32         0.017791382968  0.001972000115  0.11       0.35      %
304        OMP31      4     512        1          1          64         0.037050850689  0.001972000115  0.05       0.08      %
305        OMP31      4     1024       1          1          1          0.005144648254  0.004970999900  0.97       96.62     %
306        OMP31      4     1024       1          1          2          0.004452969879  0.004970999900  1.12       55.82     %
307        OMP31      4     1024       1          1          4          0.003628056496  0.004970999900  1.37       34.25     %
308        OMP31      4     1024       1          1          8          0.003740027547  0.004970999900  1.33       16.61     %
309        OMP31      4     1024       1          1          16         0.002526830882  0.004970999900  1.97       12.30     %
310        OMP31      4     1024       1          1          32         0.021495159715  0.004970999900  0.23       0.72      %
311        OMP31      4     1024       1          1          64         0.034243654460  0.004970999900  0.15       0.23      %
312        OMP31      4     2048       1          1          1          0.039208762348  0.032124999911  0.82       81.93     %
313        OMP31      4     2048       1          1          2          0.027486328036  0.032124999911  1.17       58.44     %
314        OMP31      4     2048       1          1          4          0.023516684771  0.032124999911  1.37       34.15     %
315        OMP31      4     2048       1          1          8          0.015460241586  0.032124999911  2.08       25.97     %
316        OMP31      4     2048       1          1          16         0.010818447918  0.032124999911  2.97       18.56     %
317        OMP31      4     2048       1          1          32         0.024512045085  0.032124999911  1.31       4.10      %
318        OMP31      4     2048       1          1          64         0.041500039399  0.032124999911  0.77       1.21      %
319        OMP31      4     4096       1          1          1          0.176050424576  0.137330994010  0.78       78.01     %
320        OMP31      4     4096       1          1          2          0.119094371796  0.137330994010  1.15       57.66     %
321        OMP31      4     4096       1          1          4          0.082639023662  0.137330994010  1.66       41.55     %
322        OMP31      4     4096       1          1          8          0.050361629575  0.137330994010  2.73       34.09     %
323        OMP31      4     4096       1          1          16         0.035024005920  0.137330994010  3.92       24.51     %
324        OMP31      4     4096       1          1          32         0.037551973015  0.137330994010  3.66       11.43     %
325        OMP31      4     4096       1          1          64         0.047854166478  0.137330994010  2.87       4.48      %
884        OMP31      4     16         2          1          1          0.000004485250  0.000001000000  0.22       22.30     %
885        OMP31      4     16         2          1          2          0.000005945563  0.000001000000  0.17       8.41      %
886        OMP31      4     16         2          1          4          0.000007171184  0.000001000000  0.14       3.49      %
887        OMP31      4     16         2          1          8          0.000008460134  0.000001000000  0.12       1.48      %
888        OMP31      4     16         2          1          16         0.000011522323  0.000001000000  0.09       0.54      %
889        OMP31      4     16         2          1          32         0.009453069419  0.000001000000  0.00       0.00      %
890        OMP31      4     16         2          1          64         0.018952440470  0.000001000000  0.00       0.00      %
891        OMP31      4     32         2          1          1          0.000002272427  0.000003000000  1.32       132.02    %
892        OMP31      4     32         2          1          2          0.000002861023  0.000003000000  1.05       52.43     %
893        OMP31      4     32         2          1          4          0.000006470829  0.000003000000  0.46       11.59     %
894        OMP31      4     32         2          1          8          0.000008236617  0.000003000000  0.36       4.55      %
895        OMP31      4     32         2          1          16         0.004791643471  0.000003000000  0.00       0.00      %
896        OMP31      4     32         2          1          32         0.009722720832  0.000003000000  0.00       0.00      %
897        OMP31      4     32         2          1          64         0.019020352513  0.000003000000  0.00       0.00      %
898        OMP31      4     64         2          1          1          0.000004112720  0.000008000000  1.95       194.52    %
899        OMP31      4     64         2          1          2          0.000006206334  0.000008000000  1.29       64.45     %
900        OMP31      4     64         2          1          4          0.000009402633  0.000008000000  0.85       21.27     %
901        OMP31      4     64         2          1          8          0.000010162592  0.000008000000  0.79       9.84      %
902        OMP31      4     64         2          1          16         0.009431786835  0.000008000000  0.00       0.01      %
903        OMP31      4     64         2          1          32         0.009648963809  0.000008000000  0.00       0.00      %
904        OMP31      4     64         2          1          64         0.023610863835  0.000008000000  0.00       0.00      %
905        OMP31      4     128        2          1          1          0.000012051314  0.000023000001  1.91       190.85    %
