N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
452        MON01      7     16         1          1          1          0.000031000000  0.000002000000  0.06       6.45      %
453        MON01      7     32         1          1          1          0.000125000006  0.000009000000  0.07       7.20      %
454        MON01      7     64         1          1          1          0.000387000007  0.000028000000  0.07       7.24      %
455        MON01      7     128        1          1          1          0.002005999908  0.000066000001  0.03       3.29      %
456        MON01      7     256        1          1          1          0.006142999977  0.000381999998  0.06       6.22      %
457        MON01      7     512        1          1          1          0.015878999606  0.001972000115  0.12       12.42     %
458        MON01      7     1024       1          1          1          0.043356001377  0.004970999900  0.11       11.47     %
459        MON01      7     2048       1          1          1          0.157858997583  0.032124999911  0.20       20.35     %
460        MON01      7     4096       1          1          1          0.628239989281  0.137330994010  0.22       21.86     %
461        MONO2      7     16         1          1          1          0.000031000000  0.000002000000  0.06       6.45      %
462        MONO2      7     32         1          1          1          0.000123999998  0.000009000000  0.07       7.26      %
463        MONO2      7     64         1          1          1          0.000491000013  0.000028000000  0.06       5.70      %
464        MONO2      7     128        1          1          1          0.001977999927  0.000066000001  0.03       3.34      %
465        MONO2      7     256        1          1          1          0.007934000343  0.000381999998  0.05       4.81      %
466        MONO2      7     512        1          1          1          0.017469000071  0.001972000115  0.11       11.29     %
467        MONO2      7     1024       1          1          1          0.041960999370  0.004970999900  0.12       11.85     %
468        MONO2      7     2048       1          1          1          0.156402006745  0.032124999911  0.21       20.54     %
469        MONO2      7     4096       1          1          1          0.622762978077  0.137330994010  0.22       22.05     %
470        MONO2M     7     16         1          1          1          0.000015000000  0.000002000000  0.13       13.33     %
471        MONO2M     7     32         1          1          1          0.000060999999  0.000009000000  0.15       14.75     %
472        MONO2M     7     64         1          1          1          0.000234000006  0.000028000000  0.12       11.97     %
473        MONO2M     7     128        1          1          1          0.000939999998  0.000066000001  0.07       7.02      %
474        MONO2M     7     256        1          1          1          0.003804000095  0.000381999998  0.10       10.04     %
