N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
461        MON01      7     16         1          20         1          0.000008650001  0.000001650000  0.19       19.08     %
462        MON01      7     32         1          20         1          0.000033650002  0.000004550001  0.14       13.52     %
463        MON01      7     64         1          20         1          0.000133800000  0.000016350003  0.12       12.22     %
464        MON01      7     128        1          20         1          0.000532149978  0.000057049998  0.11       10.72     %
465        MON01      7     256        1          20         1          0.002123849932  0.000236349966  0.11       11.13     %
466        MON01      7     512        1          20         1          0.008799050003  0.001125800074  0.13       12.79     %
467        MON01      7     1024       1          20         1          0.035060547292  0.005516849458  0.16       15.74     %
468        MON01      7     2048       1          20         1          0.139568805695  0.032362900674  0.23       23.19     %
469        MON01      7     4096       1          20         1          0.558592379093  0.140823811293  0.25       25.21     %
470        MONO2      7     16         1          20         1          0.000037849997  0.000001650000  0.04       4.36      %
471        MONO2      7     32         1          20         1          0.000065650012  0.000004550001  0.07       6.93      %
472        MONO2      7     64         1          20         1          0.000172049971  0.000016350003  0.10       9.50      %
473        MONO2      7     128        1          20         1          0.000746649981  0.000057049998  0.08       7.64      %
474        MONO2      7     256        1          20         1          0.002691899892  0.000236349966  0.09       8.78      %
475        MONO2      7     512        1          20         1          0.011410100386  0.001125800074  0.10       9.87      %
476        MONO2      7     1024       1          20         1          0.047811098397  0.005516849458  0.12       11.54     %
477        MONO2      7     2048       1          20         1          0.190106973052  0.032362900674  0.17       17.02     %
478        MONO2      7     4096       1          20         1          0.766458868980  0.140823811293  0.18       18.37     %
479        MONO2M     7     16         1          20         1          0.000014150000  0.000001650000  0.12       11.66     %
480        MONO2M     7     32         1          20         1          0.000023799998  0.000004550001  0.19       19.12     %
481        MONO2M     7     64         1          20         1          0.000071199989  0.000016350003  0.23       22.96     %
482        MONO2M     7     128        1          20         1          0.000275399972  0.000057049998  0.21       20.72     %
483        MONO2M     7     256        1          20         1          0.001082650037  0.000236349966  0.22       21.83     %
484        MONO2M     7     512        1          20         1          0.004540999886  0.001125800074  0.25       24.79     %
485        MONO2M     7     1024       1          20         1          0.017659198493  0.005516849458  0.31       31.24     %
486        MONO2M     7     2048       1          20         1          0.071447350085  0.032362900674  0.45       45.30     %
487        MONO2M     7     4096       1          20         1          0.285664886236  0.140823811293  0.49       49.30     %
488        MONO2FUN   7     16         1          20         1          0.000005100001  0.000001650000  0.32       32.35     %
489        MONO2FUN   7     32         1          20         1          0.000009600001  0.000004550001  0.47       47.40     %
490        MONO2FUN   7     64         1          20         1          0.000021700002  0.000016350003  0.75       75.35     %
491        MONO2FUN   7     128        1          20         1          0.000086949978  0.000057049998  0.66       65.61     %
492        MONO2FUN   7     256        1          20         1          0.000347149995  0.000236349966  0.68       68.08     %
493        MONO2FUN   7     512        1          20         1          0.001666699885  0.001125800074  0.68       67.55     %
494        MONO2FUN   7     1024       1          20         1          0.005695700180  0.005516849458  0.97       96.86     %
495        MONO2FUN   7     2048       1          20         1          0.024942999706  0.032362900674  1.30       129.75    %
496        MONO2FUN   7     4096       1          20         1          0.099762998521  0.140823811293  1.41       141.16    %
497        MONO2PLA   7     16         1          20         1          0.000038049999  0.000001650000  0.04       4.34      %
498        MONO2PLA   7     32         1          20         1          0.000063999993  0.000004550001  0.07       7.11      %
499        MONO2PLA   7     64         1          20         1          0.000173849956  0.000016350003  0.09       9.40      %
500        MONO2PLA   7     128        1          20         1          0.000752099964  0.000057049998  0.08       7.59      %
501        MONO2PLA   7     256        1          20         1          0.002814150415  0.000236349966  0.08       8.40      %
502        MONO2PLA   7     512        1          20         1          0.011535449885  0.001125800074  0.10       9.76      %
503        MONO2PLA   7     1024       1          20         1          0.047857951373  0.005516849458  0.12       11.53     %
504        MONO2PLA   7     2048       1          20         1          0.190738350153  0.032362900674  0.17       16.97     %
505        MONO2PLA   7     4096       1          20         1          0.772978425026  0.140823811293  0.18       18.22     %
506        MONO2FTV   7     16         1          20         1          0.000037900001  0.000001650000  0.04       4.35      %
507        MONO2FTV   7     32         1          20         1          0.000060199985  0.000004550001  0.08       7.56      %
508        MONO2FTV   7     64         1          20         1          0.000171499967  0.000016350003  0.10       9.53      %
509        MONO2FTV   7     128        1          20         1          0.000749800005  0.000057049998  0.08       7.61      %
510        MONO2FTV   7     256        1          20         1          0.002717100084  0.000236349966  0.09       8.70      %
511        MONO2FTV   7     512        1          20         1          0.011598299257  0.001125800074  0.10       9.71      %
512        MONO2FTV   7     1024       1          20         1          0.047921001911  0.005516849458  0.12       11.51     %
513        MONO2FTV   7     2048       1          20         1          0.190886288881  0.032362900674  0.17       16.95     %
514        MONO2FTV   7     4096       1          20         1          0.766607165337  0.140823811293  0.18       18.37     %
515        MONO2FM    7     16         1          20         1          0.000030999996  0.000001650000  0.05       5.32      %
516        MONO2FM    7     32         1          20         1          0.000060049992  0.000004550001  0.08       7.58      %
517        MONO2FM    7     64         1          20         1          0.000151249988  0.000016350003  0.11       10.81     %
518        MONO2FM    7     128        1          20         1          0.000595799938  0.000057049998  0.10       9.58      %
519        MONO2FM    7     256        1          20         1          0.002339500003  0.000236349966  0.10       10.10     %
520        MONO2FM    7     512        1          20         1          0.009569650516  0.001125800074  0.12       11.76     %
521        MONO2FM    7     1024       1          20         1          0.038019698113  0.005516849458  0.15       14.51     %
522        MONO2FM    7     2048       1          20         1          0.151612505317  0.032362900674  0.21       21.35     %
523        MONO2FM    7     4096       1          20         1          0.607063233852  0.140823811293  0.23       23.20     %
524        MONO2FL    7     16         1          20         1          0.000030149993  0.000001650000  0.05       5.47      %
525        MONO2FL    7     32         1          20         1          0.000046800000  0.000004550001  0.10       9.72      %
526        MONO2FL    7     64         1          20         1          0.000148749983  0.000016350003  0.11       10.99     %
527        MONO2FL    7     128        1          20         1          0.000596749946  0.000057049998  0.10       9.56      %
528        MONO2FL    7     256        1          20         1          0.002347900067  0.000236349966  0.10       10.07     %
529        MONO2FL    7     512        1          20         1          0.009668699466  0.001125800074  0.12       11.64     %
530        MONO2FL    7     1024       1          20         1          0.038307301700  0.005516849458  0.14       14.40     %
531        MONO2FL    7     2048       1          20         1          0.153023645282  0.032362900674  0.21       21.15     %
532        MONO2FL    7     4096       1          20         1          0.611563086510  0.140823811293  0.23       23.03     %
533        MONO2FA    7     16         1          20         1          0.000038899998  0.000001650000  0.04       4.24      %
534        MONO2FA    7     32         1          20         1          0.000075550000  0.000004550001  0.06       6.02      %
535        MONO2FA    7     64         1          20         1          0.000183349999  0.000016350003  0.09       8.92      %
536        MONO2FA    7     128        1          20         1          0.000736999966  0.000057049998  0.08       7.74      %
537        MONO2FA    7     256        1          20         1          0.002910850104  0.000236349966  0.08       8.12      %
538        MONO2FA    7     512        1          20         1          0.011914550327  0.001125800074  0.09       9.45      %
539        MONO2FA    7     1024       1          20         1          0.047393951565  0.005516849458  0.12       11.64     %
540        MONO2FA    7     2048       1          20         1          0.189235016704  0.032362900674  0.17       17.10     %
541        MONO2FA    7     4096       1          20         1          0.756067693233  0.140823811293  0.19       18.63     %
542        MONO2DEF   7     16         1          20         1          0.000002300000  0.000001650000  0.72       71.74     %
543        MONO2DEF   7     32         1          20         1          0.000004150001  0.000004550001  1.10       109.64    %
544        MONO2DEF   7     64         1          20         1          0.000009550001  0.000016350003  1.71       171.20    %
545        MONO2DEF   7     128        1          20         1          0.000035950005  0.000057049998  1.59       158.69    %
546        MONO2DEF   7     256        1          20         1          0.000149849977  0.000236349966  1.58       157.72    %
547        MONO2DEF   7     512        1          20         1          0.000865849957  0.001125800074  1.30       130.02    %
548        MONO2DEF   7     1024       1          20         1          0.002963600215  0.005516849458  1.86       186.15    %
549        MONO2DEF   7     2048       1          20         1          0.012303949334  0.032362900674  2.63       263.03    %
550        MONO2DEF   7     4096       1          20         1          0.055193103850  0.140823811293  2.55       255.15    %
551        MONO3      7     16         1          20         1          0.000004750001  0.000001650000  0.35       34.74     %
552        MONO3      7     32         1          20         1          0.000008900000  0.000004550001  0.51       51.12     %
553        MONO3      7     64         1          20         1          0.000023549996  0.000016350003  0.69       69.43     %
554        MONO3      7     128        1          20         1          0.000088349982  0.000057049998  0.65       64.57     %
555        MONO3      7     256        1          20         1          0.000344650034  0.000236349966  0.69       68.58     %
556        MONO3      7     512        1          20         1          0.001627649879  0.001125800074  0.69       69.17     %
557        MONO3      7     1024       1          20         1          0.006035800092  0.005516849458  0.91       91.40     %
558        MONO3      7     2048       1          20         1          0.024701548740  0.032362900674  1.31       131.02    %
559        MONO3      7     4096       1          20         1          0.099359855056  0.140823811293  1.42       141.73    %
560        MONO3M     7     16         1          20         1          0.000004450001  0.000001650000  0.37       37.08     %
561        MONO3M     7     32         1          20         1          0.000008850000  0.000004550001  0.51       51.41     %
562        MONO3M     7     64         1          20         1          0.000025450001  0.000016350003  0.64       64.24     %
563        MONO3M     7     128        1          20         1          0.000086149987  0.000057049998  0.66       66.22     %
564        MONO3M     7     256        1          20         1          0.000333099946  0.000236349966  0.71       70.95     %
565        MONO3M     7     512        1          20         1          0.001631550142  0.001125800074  0.69       69.00     %
566        MONO3M     7     1024       1          20         1          0.006103300489  0.005516849458  0.90       90.39     %
567        MONO3M     7     2048       1          20         1          0.024422850460  0.032362900674  1.33       132.51    %
568        MONO3M     7     4096       1          20         1          0.099364653230  0.140823811293  1.42       141.72    %
569        MONO3FUN   7     16         1          20         1          0.000004750001  0.000001650000  0.35       34.74     %
570        MONO3FUN   7     32         1          20         1          0.000007750001  0.000004550001  0.59       58.71     %
571        MONO3FUN   7     64         1          20         1          0.000021450005  0.000016350003  0.76       76.22     %
572        MONO3FUN   7     128        1          20         1          0.000089749978  0.000057049998  0.64       63.57     %
573        MONO3FUN   7     256        1          20         1          0.000348700036  0.000236349966  0.68       67.78     %
574        MONO3FUN   7     512        1          20         1          0.001633400097  0.001125800074  0.69       68.92     %
575        MONO3FUN   7     1024       1          20         1          0.006102850195  0.005516849458  0.90       90.40     %
576        MONO3FUN   7     2048       1          20         1          0.024777799845  0.032362900674  1.31       130.61    %
577        MONO3FUN   7     4096       1          20         1          0.099598109722  0.140823811293  1.41       141.39    %
578        MONO3PLA   7     16         1          20         1          0.000004600001  0.000001650000  0.36       35.87     %
579        MONO3PLA   7     32         1          20         1          0.000009249999  0.000004550001  0.49       49.19     %
580        MONO3PLA   7     64         1          20         1          0.000021500000  0.000016350003  0.76       76.05     %
581        MONO3PLA   7     128        1          20         1          0.000126500003  0.000057049998  0.45       45.10     %
582        MONO3PLA   7     256        1          20         1          0.000346749992  0.000236349966  0.68       68.16     %
583        MONO3PLA   7     512        1          20         1          0.001652700128  0.001125800074  0.68       68.12     %
584        MONO3PLA   7     1024       1          20         1          0.006073400378  0.005516849458  0.91       90.84     %
585        MONO3PLA   7     2048       1          20         1          0.024552596733  0.032362900674  1.32       131.81    %
586        MONO3PLA   7     4096       1          20         1          0.099319256842  0.140823811293  1.42       141.79    %
587        MONO3FTV   7     16         1          20         1          0.000004800001  0.000001650000  0.34       34.37     %
588        MONO3FTV   7     32         1          20         1          0.000009199999  0.000004550001  0.49       49.46     %
589        MONO3FTV   7     64         1          20         1          0.000021450005  0.000016350003  0.76       76.22     %
590        MONO3FTV   7     128        1          20         1          0.000088549983  0.000057049998  0.64       64.43     %
591        MONO3FTV   7     256        1          20         1          0.000345500011  0.000236349966  0.68       68.41     %
592        MONO3FTV   7     512        1          20         1          0.001636650064  0.001125800074  0.69       68.79     %
593        MONO3FTV   7     1024       1          20         1          0.006129249465  0.005516849458  0.90       90.01     %
594        MONO3FTV   7     2048       1          20         1          0.024237748235  0.032362900674  1.34       133.52    %
595        MONO3FTV   7     4096       1          20         1          0.099265702069  0.140823811293  1.42       141.87    %
596        MONO3FM    7     16         1          20         1          0.000030150000  0.000001650000  0.05       5.47      %
