N°        Compile    Mode  Dimension  Test_Mode  Samples    Threads    Avg_Time(s)     Seq_time(s)     Scaling    Efficiency
43         O1         5     16         1          5          2          0.000021994114  0.000001000000  0.05       2.27      %
46         O1         5     16         1          5          2          0.000022845716  0.000001000000  0.04       2.19      %
57         O1         5     16         1          5          2          0.000025130063  0.000001000000  0.04       1.99      %
62         O1         5     16         1          5          2          0.000021814554  0.000001000000  0.05       2.29      %
63         O1         5     16         1          5          2          0.000030282139  0.000001000000  0.03       1.65      %
64         O1         5     16         1          5          2          0.000020323694  0.000001000000  0.05       2.46      %
65         O1         5     16         1          5          2          0.000030404330  0.000001000000  0.03       1.64      %
66         O1         5     16         1          5          2          0.000023651868  0.000001000000  0.04       2.11      %
67         O1         5     16         1          5          2          0.000031120329  0.000001000000  0.03       1.61      %
68         O1         5     16         1          5          2          0.000038090348  0.000001000000  0.03       1.31      %
69         O1         5     16         1          5          2          0.000031653792  0.000001000000  0.03       1.58      %
70         O1         5     16         1          5          2          0.000031183659  0.000001000000  0.03       1.60      %
71         O1         5     16         1          5          2          0.000033172219  0.000001000000  0.03       1.51      %
72         O1         5     16         1          5          2          0.000030638279  0.000001000000  0.03       1.63      %
73         O1         5     16         1          5          2          0.000014942139  0.000001000000  0.07       3.35      %
103        O1         5     2048       1          100        2          0.015667088330  0.031577356160  2.02       100.78    %
104        O1         5     2048       1          100        4          0.010877284221  0.031577356160  2.90       72.58     %
105        O1         5     2048       1          100        8          0.028310608119  0.031577356160  1.12       13.94     %
106        O1         5     2048       1          100        8          0.024737451226  0.031577356160  1.28       15.96     %
107        O1         5     2048       1          100        8          0.026227923110  0.031577356160  1.20       15.05     %
108        O1         5     2048       1          100        8          0.028772091493  0.031577356160  1.10       13.72     %
123        O1         5     256        1          100        1          0.000135023409  0.000126739920  0.94       93.87     %
124        O1         5     256        1          100        2          0.000213764986  0.000126739920  0.59       29.64     %
125        O1         5     256        1          100        4          0.000502633338  0.000126739920  0.25       6.30      %
126        O1         5     256        1          100        4          0.000419888209  0.000126739920  0.30       7.55      %
127        O1         5     256        1          100        4          0.000224067015  0.000126739920  0.57       14.14     %
128        O1         5     256        1          100        2          0.000143242214  0.000126739920  0.88       44.24     %
131        O1         5     256        1          100        2          0.000146975595  0.000126739920  0.86       43.12     %
222        O1         5     4096       1          1          6          0.042941324413  0.197490602732  4.60       76.65     %
223        O1         5     4096       1          1          8          0.043115418404  0.197490602732  4.58       57.26     %
224        O1         5     4096       1          1          4          0.029924962670  0.197490602732  6.60       164.99    %
225        O1         5     4096       1          1          4          0.030283182859  0.197490602732  6.52       163.04    %
226        O1         5     4096       1          1          4          0.030486106873  0.197490602732  6.48       161.95    %
227        O1         5     4096       1          1          2          0.041232533753  0.197490602732  4.79       239.48    %
228        O1         5     2048       1          1          2          0.011626735330  0.031577356160  2.72       135.80    %
230        O1         5     1024       1          1          2          0.002019699663  0.002016999992  1.00       49.93     %
231        O1         5     1024       1          1          2          0.002390652895  0.002016999992  0.84       42.19     %
232        O1         5     2048       1          1          2          0.011411055923  0.031577356160  2.77       138.36    %
234        O1         5     512        1          1          2          0.000550400466  0.000315999991  0.57       28.71     %
235        O1         5     512        1          1          2          0.000525217503  0.000315999991  0.60       30.08     %
236        O1         5     2048       1          1          2          0.013674110174  0.031577356160  2.31       115.46    %
237        O1         5     1024       1          1          4          0.003009021282  0.002016999992  0.67       16.76     %
238        O1         5     1024       1          1          2          0.002280715853  0.002016999992  0.88       44.22     %
239        O1         5     1024       1          1          2          0.002631261945  0.002016999992  0.77       38.33     %
240        O1         5     1024       1          1          4          0.002644151449  0.002016999992  0.76       19.07     %
241        O1         5     1024       1          1          8          0.017358433455  0.002016999992  0.12       1.45      %
242        O1         5     2048       1          1          8          0.022914145142  0.031577356160  1.38       17.23     %
243        O1         5     2048       1          1          4          0.009404003620  0.031577356160  3.36       83.95     %
244        O1         5     2048       1          1          4          0.011424709111  0.031577356160  2.76       69.10     %
245        O1         5     1024       1          1          4          0.003154404461  0.002016999992  0.64       15.99     %
246        O1         5     512        1          1          4          0.000739857554  0.000315999991  0.43       10.68     %
247        O1         5     512        1          1          2          0.000595815480  0.000315999991  0.53       26.52     %
248        O1         5     256        1          1          4          0.000224810094  0.000126739920  0.56       14.09     %
285        O1         5     4096       1          1          8          0.043294064701  0.197490602732  4.56       57.02     %
